"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Age at menopause"	"CA-125_CVDI"	"rs7259376"	0.539481818181818	0.660954545454545	0.414376483692594	36
"Age at menopause"	"CA-125_CVDI"	"rs763121"	0.71476875	0.37580625	0.0571762815968996	36
"Age at menopause"	"CA-125_CVDI"	"rs8070740"	0.96154	0.55544	0.0834282106619865	36
"Age at menopause"	"CA-125_CVDI"	"rs930036"	0.250278947368421	0.320605263157895	0.435011222305845	36
"Age at menopause"	"CA-125_CVDI"	"All - Inverse variance weighted"	0.00783087820502908	0.0594138053028523	0.895140640470908	36
"Age at menopause"	"CASP-8_CVDI"	"rs1046089"	0.435872727272727	0.228654545454545	0.0566177779438487	36
"Age at menopause"	"CASP-8_CVDI"	"rs10852344"	0.21369375	0.304575	0.482920602536358	36
"Age at menopause"	"CASP-8_CVDI"	"rs10905065"	-0.375136363636364	0.446590909090909	0.400908386520899	36
"Age at menopause"	"CASP-8_CVDI"	"rs10957156"	1.03302857142857	0.415457142857143	0.0129011469253751	36
"Age at menopause"	"CASP-8_CVDI"	"rs11031006"	-0.169704545454545	0.326904545454545	0.603673099378972	36
"Age at menopause"	"CASP-8_CVDI"	"rs11070315"	-0.1572	0.4061	0.698684565645401	36
"Age at menopause"	"CASP-8_CVDI"	"rs11668344"	0.179246341463415	0.122692682926829	0.144032594211245	36
"Age at menopause"	"CASP-8_CVDI"	"rs12196873"	-0.0736875	0.42984375	0.863886790544927	36
"Age at menopause"	"CASP-8_CVDI"	"rs12824058"	-0.404228571428571	0.350892857142857	0.249321073328622	36
"Age at menopause"	"CASP-8_CVDI"	"rs13040088"	0.1326375	0.3684375	0.718847133564018	36
"Age at menopause"	"CASP-8_CVDI"	"rs1411478"	0.341607692307692	0.377884615384615	0.365995401389277	36
"Age at menopause"	"CASP-8_CVDI"	"rs1635515"	0.55544	0.32226	0.0847841910001386	36
"Age at menopause"	"CASP-8_CVDI"	"rs16858210"	0.463178571428571	0.404228571428571	0.251864120013213	36
"Age at menopause"	"CASP-8_CVDI"	"rs16991615"	0.123259090909091	0.115667045454545	0.286587736996145	36
"Age at menopause"	"CASP-8_CVDI"	"rs1713460"	-0.05895	0.376157142857143	0.875468347346214	36
"Age at menopause"	"CASP-8_CVDI"	"rs1799949"	-0.109478571428571	0.437914285714286	0.802587348634153	36
"Age at menopause"	"CASP-8_CVDI"	"rs1800932"	0.540952941176471	0.372194117647059	0.146108245364511	36
"Age at menopause"	"CASP-8_CVDI"	"rs2004779"	0.485890909090909	0.439445454545455	0.268860262176101	36
"Age at menopause"	"CASP-8_CVDI"	"rs2277339"	-0.316935483870968	0.247209677419355	0.199824657332384	36
"Age at menopause"	"CASP-8_CVDI"	"rs2283430"	-0.41019375	0.304575	0.178052968536269	36
"Age at menopause"	"CASP-8_CVDI"	"rs2720044"	-0.0420103448275862	0.239865517241379	0.860968651903107	36
"Age at menopause"	"CASP-8_CVDI"	"rs349306"	0.456221739130435	0.316108695652174	0.148951961856088	36
"Age at menopause"	"CASP-8_CVDI"	"rs365132"	-0.0278375	0.199775	0.889178114777169	36
"Age at menopause"	"CASP-8_CVDI"	"rs4246511"	-0.0178636363636364	0.246518181818182	0.942232838493021	36
"Age at menopause"	"CASP-8_CVDI"	"rs427394"	-0.483692307692308	0.377884615384615	0.200545135908884	36
"Age at menopause"	"CASP-8_CVDI"	"rs4693089"	-0.112005	0.23973	0.640347411533441	36
"Age at menopause"	"CASP-8_CVDI"	"rs4879656"	0.3275	0.415925	0.431046825168395	36
"Age at menopause"	"CASP-8_CVDI"	"rs4886238"	-0.131	0.283833333333333	0.644412333769812	36
"Age at menopause"	"CASP-8_CVDI"	"rs5762534"	0.57230625	0.42493125	0.178037951064762	36
"Age at menopause"	"CASP-8_CVDI"	"rs6856693"	-0.16948125	0.30703125	0.580948353270293	36
"Age at menopause"	"CASP-8_CVDI"	"rs6899676"	-0.0222130434782609	0.259721739130435	0.931842975140571	36
"Age at menopause"	"CASP-8_CVDI"	"rs704795"	-0.02210625	0.31685625	0.944378761640749	36
"Age at menopause"	"CASP-8_CVDI"	"rs7259376"	0.521618181818182	0.435872727272727	0.231415197577077	36
"Age at menopause"	"CASP-8_CVDI"	"rs763121"	0.17439375	0.32668125	0.593455982394018	36
"Age at menopause"	"CASP-8_CVDI"	"rs8070740"	-0.3275	0.41396	0.428862742710295	36
"Age at menopause"	"CASP-8_CVDI"	"rs930036"	-0.374384210526316	0.260621052631579	0.150857859632194	36
"Age at menopause"	"CASP-8_CVDI"	"All - Inverse variance weighted"	0.0678041751727308	0.0471164751501146	0.150129071733113	36
"Age at menopause"	"CCL20_CVDI"	"rs1046089"	-0.0464454545454545	0.203645454545455	0.819591685650043	36
"Age at menopause"	"CCL20_CVDI"	"rs10852344"	-0.76880625	0.30211875	0.0109366820694725	36
"Age at menopause"	"CCL20_CVDI"	"rs10905065"	-0.464454545454545	0.407290909090909	0.254140149455582	36
"Age at menopause"	"CCL20_CVDI"	"rs10957156"	-0.1965	0.387385714285714	0.611981958262422	36
"Age at menopause"	"CCL20_CVDI"	"rs11031006"	-0.132190909090909	0.300109090909091	0.659592253098865	36
"Age at menopause"	"CCL20_CVDI"	"rs11070315"	-0.173575	0.3668	0.63606030676127	36
"Age at menopause"	"CCL20_CVDI"	"rs11668344"	0.0555951219512195	0.109273170731707	0.610912097082934	36
"Age at menopause"	"CCL20_CVDI"	"rs12196873"	0.0049125	0.383175	0.989770990975819	36
"Age at menopause"	"CCL20_CVDI"	"rs12824058"	0.0252642857142857	0.348085714285714	0.942139829015264	36
"Age at menopause"	"CCL20_CVDI"	"rs13040088"	0.324225	0.3684375	0.378859309553424	36
"Age at menopause"	"CCL20_CVDI"	"rs1411478"	-0.338584615384615	0.374861538461538	0.366406064176293	36
"Age at menopause"	"CCL20_CVDI"	"rs1635515"	0.44016	0.29082	0.130149271197461	36
"Age at menopause"	"CCL20_CVDI"	"rs16858210"	0.393	0.37335	0.292509878183886	36
"Age at menopause"	"CCL20_CVDI"	"rs16991615"	-0.0348340909090909	0.103609090909091	0.736714852620417	36
"Age at menopause"	"CCL20_CVDI"	"rs1713460"	-0.213342857142857	0.376157142857143	0.570602642478956	36
"Age at menopause"	"CCL20_CVDI"	"rs1799949"	0.266678571428571	0.384578571428571	0.488039328735463	36
"Age at menopause"	"CCL20_CVDI"	"rs1800932"	0.122523529411765	0.344452941176471	0.722061726371292	36
"Age at menopause"	"CCL20_CVDI"	"rs2004779"	0.00714545454545455	0.439445454545455	0.987026838975122	36
"Age at menopause"	"CCL20_CVDI"	"rs2277339"	0.328345161290323	0.230729032258065	0.154713857286327	36
"Age at menopause"	"CCL20_CVDI"	"rs2283430"	-0.20386875	0.2751	0.45865013221813	36
"Age at menopause"	"CCL20_CVDI"	"rs2720044"	-0.184303448275862	0.241220689655172	0.444840459883046	36
"Age at menopause"	"CCL20_CVDI"	"rs349306"	-0.0734739130434783	0.276808695652174	0.790676611444946	36
"Age at menopause"	"CCL20_CVDI"	"rs365132"	0.088425	0.180125	0.62349074696239	36
"Age at menopause"	"CCL20_CVDI"	"rs4246511"	0.217936363636364	0.248304545454545	0.380107716064454	36
"Age at menopause"	"CCL20_CVDI"	"rs427394"	-0.0151153846153846	0.359746153846154	0.9664853001209	36
"Age at menopause"	"CCL20_CVDI"	"rs4693089"	-0.17292	0.23973	0.47071789818971	36
"Age at menopause"	"CCL20_CVDI"	"rs4879656"	-0.212875	0.415925	0.608783274507984	36
"Age at menopause"	"CCL20_CVDI"	"rs4886238"	-0.17685	0.257633333333333	0.492435260505039	36
"Age at menopause"	"CCL20_CVDI"	"rs5762534"	0.677925	0.3880875	0.0806658866178129	36
"Age at menopause"	"CCL20_CVDI"	"rs6856693"	0.73441875	0.304575	0.0158961891577018	36
"Age at menopause"	"CCL20_CVDI"	"rs6899676"	0.273391304347826	0.247760869565217	0.269832541889272	36
"Age at menopause"	"CCL20_CVDI"	"rs704795"	0.17930625	0.2800125	0.521944511131739	36
"Age at menopause"	"CCL20_CVDI"	"rs7259376"	0.0893181818181818	0.435872727272727	0.837636166048919	36
"Age at menopause"	"CCL20_CVDI"	"rs763121"	-0.206325	0.28738125	0.472788907323068	36
"Age at menopause"	"CCL20_CVDI"	"rs8070740"	0.03668	0.36418	0.919773191295279	36
"Age at menopause"	"CCL20_CVDI"	"rs930036"	0.287510526315789	0.2358	0.222731014268943	36
"Age at menopause"	"CCL20_CVDI"	"All - Inverse variance weighted"	0.027981798422094	0.0421154877603218	0.506430255768662	36
"Age at menopause"	"CCL3_CVDI"	"rs1046089"	0.282245454545455	0.189354545454545	0.136075466501243	36
"Age at menopause"	"CCL3_CVDI"	"rs10852344"	-0.06140625	0.2800125	0.826417728440629	36
"Age at menopause"	"CCL3_CVDI"	"rs10905065"	-0.228654545454545	0.382281818181818	0.549752633008498	36
"Age at menopause"	"CCL3_CVDI"	"rs10957156"	0.84495	0.362121428571429	0.0196306572572907	36
"Age at menopause"	"CCL3_CVDI"	"rs11031006"	-0.246518181818182	0.2751	0.370197276411458	36
"Age at menopause"	"CCL3_CVDI"	"rs11070315"	-0.11135	0.3406	0.743726066434849	36
"Age at menopause"	"CCL3_CVDI"	"rs11668344"	0.267431707317073	0.102563414634146	0.00912122951347936	36
"Age at menopause"	"CCL3_CVDI"	"rs12196873"	-0.22351875	0.36106875	0.535884989067038	36
"Age at menopause"	"CCL3_CVDI"	"rs12824058"	0.190885714285714	0.322821428571429	0.554316516932941	36
"Age at menopause"	"CCL3_CVDI"	"rs13040088"	0.05158125	0.3389625	0.879049768694381	36
"Age at menopause"	"CCL3_CVDI"	"rs1411478"	-0.368815384615385	0.347653846153846	0.288749182280546	36
"Age at menopause"	"CCL3_CVDI"	"rs1635515"	0.38776	0.27248	0.154713857286327	36
"Age at menopause"	"CCL3_CVDI"	"rs16858210"	-0.162814285714286	0.345278571428571	0.637251795574961	36
"Age at menopause"	"CCL3_CVDI"	"rs16991615"	-0.103609090909091	0.0973568181818182	0.287228965734269	36
"Age at menopause"	"CCL3_CVDI"	"rs1713460"	0.151585714285714	0.350892857142857	0.665741413166794	36
"Age at menopause"	"CCL3_CVDI"	"rs1799949"	0.145971428571429	0.356507142857143	0.68221031945535	36
"Age at menopause"	"CCL3_CVDI"	"rs1800932"	0.323647058823529	0.321335294117647	0.313841438312887	36
"Age at menopause"	"CCL3_CVDI"	"rs2004779"	-0.0893181818181818	0.403718181818182	0.824906392167609	36
"Age at menopause"	"CCL3_CVDI"	"rs2277339"	-0.138183870967742	0.216783870967742	0.523846810735837	36
"Age at menopause"	"CCL3_CVDI"	"rs2283430"	0.0540375	0.25545	0.83246712321548	36
"Age at menopause"	"CCL3_CVDI"	"rs2720044"	-0.445851724137931	0.21818275862069	0.0410051172246418	36
"Age at menopause"	"CCL3_CVDI"	"rs349306"	0.328069565217391	0.259721739130435	0.206532441214479	36
"Age at menopause"	"CCL3_CVDI"	"rs365132"	0.1441	0.1686625	0.392900604369615	36
"Age at menopause"	"CCL3_CVDI"	"rs4246511"	0.259022727272727	0.225081818181818	0.24981713746978	36
"Age at menopause"	"CCL3_CVDI"	"rs427394"	0.0997615384615385	0.335561538461539	0.766239544861786	36
"Age at menopause"	"CCL3_CVDI"	"rs4693089"	-0.159165	0.22008	0.469548243413913	36
"Age at menopause"	"CCL3_CVDI"	"rs4879656"	-0.46505	0.38645	0.228825501361931	36
"Age at menopause"	"CCL3_CVDI"	"rs4886238"	-0.3668	0.240166666666667	0.126693208251558	36
"Age at menopause"	"CCL3_CVDI"	"rs5762534"	0.1129875	0.3586125	0.752709649944638	36
"Age at menopause"	"CCL3_CVDI"	"rs6856693"	0.35615625	0.28246875	0.207355845086837	36
"Age at menopause"	"CCL3_CVDI"	"rs6899676"	0.0563869565217391	0.228965217391304	0.805474271200908	36
"Age at menopause"	"CCL3_CVDI"	"rs704795"	0.363525	0.2603625	0.16264632460186	36
"Age at menopause"	"CCL3_CVDI"	"rs7259376"	0.0321545454545455	0.400145454545455	0.935953211674779	36
"Age at menopause"	"CCL3_CVDI"	"rs763121"	0.01228125	0.26773125	0.963412622431812	36
"Age at menopause"	"CCL3_CVDI"	"rs8070740"	-0.12838	0.33536	0.70185879256949	36
"Age at menopause"	"CCL3_CVDI"	"rs930036"	-0.250278947368421	0.221321052631579	0.258121968610155	36
"Age at menopause"	"CCL3_CVDI"	"All - Inverse variance weighted"	0.0402675907115613	0.0415158862428182	0.332080338540503	36
"Age at menopause"	"CCL4_CVDI"	"rs1046089"	0.0768136363636364	0.203645454545455	0.706030195001206	36
"Age at menopause"	"CCL4_CVDI"	"rs10852344"	-0.35124375	0.304575	0.248817713816914	36
"Age at menopause"	"CCL4_CVDI"	"rs10905065"	-0.2358	0.407290909090909	0.562624686915214	36
"Age at menopause"	"CCL4_CVDI"	"rs10957156"	0.696171428571429	0.390192857142857	0.0743956131067338	36
"Age at menopause"	"CCL4_CVDI"	"rs11031006"	-0.326904545454545	0.300109090909091	0.276027910507894	36
"Age at menopause"	"CCL4_CVDI"	"rs11070315"	0.46505	0.3668	0.204848971310736	36
"Age at menopause"	"CCL4_CVDI"	"rs11668344"	0.20800243902439	0.110231707317073	0.0591661738054158	36
"Age at menopause"	"CCL4_CVDI"	"rs12196873"	0.854775	0.383175	0.0256964190872529	36
"Age at menopause"	"CCL4_CVDI"	"rs12824058"	0.415457142857143	0.350892857142857	0.236413062818238	36
"Age at menopause"	"CCL4_CVDI"	"rs13040088"	0.07614375	0.3684375	0.836270191508809	36
"Age at menopause"	"CCL4_CVDI"	"rs1411478"	-0.142084615384615	0.377884615384615	0.706916896018961	36
"Age at menopause"	"CCL4_CVDI"	"rs1635515"	0.20174	0.29082	0.487874321686778	36
"Age at menopause"	"CCL4_CVDI"	"rs16858210"	-0.465985714285714	0.37335	0.211987004943268	36
"Age at menopause"	"CCL4_CVDI"	"rs16991615"	0.125045454545455	0.104055681818182	0.229473293826909	36
"Age at menopause"	"CCL4_CVDI"	"rs1713460"	-0.182464285714286	0.376157142857143	0.627623409779307	36
"Age at menopause"	"CCL4_CVDI"	"rs1799949"	0.0140357142857143	0.384578571428571	0.970886588759243	36
"Age at menopause"	"CCL4_CVDI"	"rs1800932"	-0.205747058823529	0.344452941176471	0.550296800413506	36
"Age at menopause"	"CCL4_CVDI"	"rs2004779"	-0.528763636363636	0.439445454545455	0.228878805116682	36
"Age at menopause"	"CCL4_CVDI"	"rs2277339"	-0.0481741935483871	0.231996774193548	0.835502047467024	36
"Age at menopause"	"CCL4_CVDI"	"rs2283430"	0.0049125	0.2751	0.985752818602644	36
"Age at menopause"	"CCL4_CVDI"	"rs2720044"	-0.317110344827586	0.241220689655172	0.188642103235473	36
"Age at menopause"	"CCL4_CVDI"	"rs349306"	0.486978260869565	0.278517391304348	0.0803833234665085	36
"Age at menopause"	"CCL4_CVDI"	"rs365132"	0.127725	0.180125	0.47826806405006	36
"Age at menopause"	"CCL4_CVDI"	"rs4246511"	0.301895454545455	0.248304545454545	0.224050702336411	36
"Age at menopause"	"CCL4_CVDI"	"rs427394"	0.347653846153846	0.362769230769231	0.33789470042481	36
"Age at menopause"	"CCL4_CVDI"	"rs4693089"	-0.540375	0.23973	0.0241899807873859	36
"Age at menopause"	"CCL4_CVDI"	"rs4879656"	-0.24235	0.415925	0.560110647950191	36
"Age at menopause"	"CCL4_CVDI"	"rs4886238"	-0.22925	0.257633333333333	0.373556902227259	36
"Age at menopause"	"CCL4_CVDI"	"rs5762534"	-0.2112375	0.3880875	0.586232434178078	36
"Age at menopause"	"CCL4_CVDI"	"rs6856693"	-0.108075	0.30703125	0.724838262475138	36
"Age at menopause"	"CCL4_CVDI"	"rs6899676"	0.138404347826087	0.247760869565217	0.576420616811386	36
"Age at menopause"	"CCL4_CVDI"	"rs704795"	0.4273875	0.2800125	0.126931238256761	36
"Age at menopause"	"CCL4_CVDI"	"rs7259376"	-0.0107181818181818	0.435872727272727	0.980381864972132	36
"Age at menopause"	"CCL4_CVDI"	"rs763121"	-0.245625	0.2898375	0.3967400955726	36
"Age at menopause"	"CCL4_CVDI"	"rs8070740"	-0.3275	0.36418	0.368503231108248	36
"Age at menopause"	"CCL4_CVDI"	"rs930036"	-0.221321052631579	0.2358	0.347937954966738	36
"Age at menopause"	"CCL4_CVDI"	"All - Inverse variance weighted"	0.0442552182770029	0.0461442167698351	0.337526928731165	36
