"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Ischemic stroke"	"CD40_CVDI"	"All - Inverse variance weighted"	0.0427885457411123	0.058963509546462	0.468035941450953	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs11242678"	0.183955739972337	0.16597510373444	0.267717884764295	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs2066864"	-0.290220820189274	0.206624605678233	0.16014616188615	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs2107595"	-0.0090702947845805	0.162131519274376	0.955386374195283	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs2466455"	0.0771704180064309	0.132904608788853	0.561479628322256	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs2758612"	-0.326186830015314	0.182235834609495	0.0734674216755467	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs3184504"	0.391527599486521	0.145057766367137	0.00695241378867048	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs473238"	-0.0818291215403129	0.17208182912154	0.63441319219318	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs4942561"	-0.0213740458015267	0.184732824427481	0.907888341223762	9
"Ischemic stroke"	"CD40-L_CVDI"	"rs635634"	-0.264248704663212	0.181347150259067	0.145076950287885	9
"Ischemic stroke"	"CD40-L_CVDI"	"All - Inverse variance weighted"	0.00388396551627213	0.0793325038915347	0.960952718796004	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs11242678"	-0.0594744121715076	0.147994467496542	0.687780321305683	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs2066864"	-0.0977917981072555	0.17981072555205	0.586538057936862	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs2107595"	0.054421768707483	0.140589569160998	0.698684565645401	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs2466455"	0.0857449088960343	0.117899249732047	0.467058901715173	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs2758612"	0.366003062787136	0.176110260336907	0.0376853384418024	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs3184504"	0.154043645699615	0.129653401797176	0.234786603880113	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs473238"	0.0276774969915764	0.149217809867629	0.852849529869564	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs4942561"	0.0396946564885496	0.164885496183206	0.809756060860832	9
"Ischemic stroke"	"CHI3L1_CVDI"	"rs635634"	0.0492227979274611	0.158031088082902	0.755439233900121	9
"Ischemic stroke"	"CHI3L1_CVDI"	"All - Inverse variance weighted"	0.0698535348075131	0.0492313712985901	0.155933253635785	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs11242678"	0.0594744121715076	0.177040110650069	0.736917997790598	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs2066864"	0.16403785488959	0.220820189274448	0.457568175062507	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs2107595"	-0.201814058956916	0.173469387755102	0.244667779662323	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs2466455"	-0.17577706323687	0.139335476956056	0.207114911830897	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs2758612"	0.168453292496172	0.197549770290965	0.393818381027218	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs3184504"	0.388960205391528	0.155327342747112	0.0122752147571575	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs473238"	-0.085439229843562	0.181708784596871	0.63821308035518	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs4942561"	0.186259541984733	0.195419847328244	0.340526740755191	9
"Ischemic stroke"	"CSF-1_CVDI"	"rs635634"	-0.0077720207253886	0.196891191709845	0.968512734117354	9
"Ischemic stroke"	"CSF-1_CVDI"	"All - Inverse variance weighted"	0.041984546096754	0.0700094823849778	0.54870752587338	9
"Ischemic stroke"	"CSTB_CVDI"	"rs11242678"	0.107883817427386	0.15076071922545	0.474240640233065	9
"Ischemic stroke"	"CSTB_CVDI"	"rs2066864"	-0.0694006309148265	0.184542586750789	0.706866063785121	9
"Ischemic stroke"	"CSTB_CVDI"	"rs2107595"	-0.0770975056689342	0.143990929705215	0.592350426990568	9
"Ischemic stroke"	"CSTB_CVDI"	"rs2466455"	-0.0267952840300107	0.120042872454448	0.823368734023864	9
"Ischemic stroke"	"CSTB_CVDI"	"rs2758612"	0.330781010719755	0.179173047473201	0.0648698702799591	9
"Ischemic stroke"	"CSTB_CVDI"	"rs3184504"	0.299101412066752	0.133504492939666	0.0250659641903739	9
"Ischemic stroke"	"CSTB_CVDI"	"rs473238"	0	0.151624548736462	1	9
"Ischemic stroke"	"CSTB_CVDI"	"rs4942561"	0.0198473282442748	0.16793893129771	0.90592359597856	9
"Ischemic stroke"	"CSTB_CVDI"	"rs635634"	0.580310880829015	0.161917098445596	0.000338372083706484	9
"Ischemic stroke"	"CSTB_CVDI"	"All - Inverse variance weighted"	0.11902275709951	0.0726135236054777	0.101186899046154	9
"Ischemic stroke"	"CTSD_CVDI"	"rs11242678"	0.117565698478562	0.149377593360996	0.431260185340018	9
"Ischemic stroke"	"CTSD_CVDI"	"rs2066864"	-0.0899053627760252	0.182965299684543	0.623158194776524	9
"Ischemic stroke"	"CTSD_CVDI"	"rs2107595"	-0.168934240362812	0.142857142857143	0.236991629643062	9
"Ischemic stroke"	"CTSD_CVDI"	"rs2466455"	0.115755627009646	0.120042872454448	0.334902701099473	9
"Ischemic stroke"	"CTSD_CVDI"	"rs2758612"	0.303215926493109	0.177641653905054	0.0878412818689806	9
"Ischemic stroke"	"CTSD_CVDI"	"rs3184504"	0.54813863928113	0.130937098844673	2.83570369890232e-05	9
"Ischemic stroke"	"CTSD_CVDI"	"rs473238"	-0.0192539109506619	0.151624548736462	0.898952961671851	9
"Ischemic stroke"	"CTSD_CVDI"	"rs4942561"	0.0732824427480916	0.166412213740458	0.659671341714375	9
"Ischemic stroke"	"CTSD_CVDI"	"rs635634"	0.363989637305699	0.159326424870466	0.0223390605759855	9
"Ischemic stroke"	"CTSD_CVDI"	"All - Inverse variance weighted"	0.149380941172508	0.0790156924526432	0.0586881198035066	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs11242678"	0.106500691562932	0.16597510373444	0.521089636689734	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs2066864"	0.129337539432177	0.205047318611987	0.528191424707151	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs2107595"	-0.0396825396825397	0.162131519274376	0.806645949515006	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs2466455"	0.191854233654877	0.131832797427653	0.145590501273108	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs2758612"	0.316998468606432	0.182235834609495	0.0819475906537956	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs3184504"	0.24390243902439	0.143774069319641	0.0898047466695593	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs473238"	-0.00842358604091456	0.17208182912154	0.960958306413977	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs4942561"	0.250381679389313	0.183206106870229	0.171729810514712	9
"Ischemic stroke"	"CTSL1_CVDI"	"rs635634"	0.303108808290155	0.181347150259067	0.0946370563859539	9
"Ischemic stroke"	"CTSL1_CVDI"	"All - Inverse variance weighted"	0.165206006934238	0.0552053209616525	0.00276635612813355	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs11242678"	-0.0235131396957123	0.177040110650069	0.89434166837038	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs2066864"	0.230283911671924	0.220820189274448	0.297014461210507	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs2107595"	0.0702947845804989	0.172335600907029	0.683350956943057	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs2466455"	0.259378349410504	0.139335476956056	0.0626681744264107	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs2758612"	0.223583460949464	0.196018376722818	0.254026009145016	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs3184504"	-0.0988446726572529	0.155327342747112	0.524539436435313	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs473238"	0.154031287605295	0.181708784596871	0.396615027051036	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs4942561"	0.435114503816794	0.195419847328244	0.0259765275480868	9
"Ischemic stroke"	"CX3CL1_CVDI"	"rs635634"	-1.12564766839378	0.196891191709845	1.08354001045826e-08	9
"Ischemic stroke"	"CX3CL1_CVDI"	"All - Inverse variance weighted"	0.0293854580546359	0.139224639467088	0.832836497549296	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs11242678"	0.134163208852006	0.170124481327801	0.43033537380908	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs2066864"	0.0867507886435331	0.212933753943218	0.68370878740079	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs2107595"	-0.0895691609977324	0.162131519274376	0.580641758526082	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs2466455"	-0.359056806002144	0.136120042872454	0.00834469423410614	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs2758612"	-0.459418070444104	0.182235834609495	0.0117019057464025	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs3184504"	0.0770218228498075	0.147625160462131	0.601851975770549	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs473238"	-0.187725631768953	0.176895306859206	0.288587892348957	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs4942561"	0.196946564885496	0.189312977099237	0.298190056765754	9
"Ischemic stroke"	"CXCL1_CVDI"	"rs635634"	0.0116580310880829	0.185233160621762	0.94981662137695	9
"Ischemic stroke"	"CXCL1_CVDI"	"All - Inverse variance weighted"	-0.0851368939457341	0.076330139867452	0.264688836668156	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs11242678"	-0.0387275242047026	0.149377593360996	0.795435211338969	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs2066864"	-0.294952681388013	0.181388012618297	0.103931158367289	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs2107595"	-0.242630385487528	0.14172335600907	0.0868966684605326	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs2466455"	0.0246516613076099	0.118971061093248	0.835848038922481	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs2758612"	0.114854517611026	0.176110260336907	0.514288986716092	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs3184504"	-0.951219512195122	0.130937098844673	3.738508118173e-13	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs473238"	-0.367027677496992	0.150421179302046	0.0146872619106967	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs4942561"	0.0549618320610687	0.164885496183206	0.738882680363527	9
"Ischemic stroke"	"CXCL16_CVDI"	"rs635634"	0.550518134715026	0.159326424870466	0.000549712328777178	9
"Ischemic stroke"	"CXCL16_CVDI"	"All - Inverse variance weighted"	-0.160679211924953	0.142869134387899	0.260733104584543	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs11242678"	0.206085753803596	0.178423236514523	0.248074554498645	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs2066864"	-0.0709779179810726	0.222397476340694	0.749613576677174	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs2107595"	-0.179138321995465	0.173469387755102	0.301753798478274	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs2466455"	-0.12540192926045	0.140407288317256	0.37178768164866	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs2758612"	-0.0245022970903522	0.197549770290965	0.901290723980647	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs3184504"	0.684210526315789	0.155327342747112	1.05804044513893e-05	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs473238"	-0.226233453670277	0.182912154031288	0.21614570699231	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs4942561"	0.143511450381679	0.196946564885496	0.466196101566566	9
"Ischemic stroke"	"CXCL6_CVDI"	"rs635634"	-0.369170984455959	0.196891191709845	0.0607927235305228	9
"Ischemic stroke"	"CXCL6_CVDI"	"All - Inverse variance weighted"	0.0277016656406113	0.111142256809278	0.80317117620803	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs11242678"	0.105117565698479	0.16597510373444	0.526515990078957	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs2066864"	-0.182965299684543	0.205047318611987	0.372228032319485	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs2107595"	-0.0147392290249433	0.162131519274376	0.927564826606211	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs2466455"	-0.0760986066452305	0.132904608788853	0.566928667697831	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs2758612"	-0.0428790199081164	0.182235834609495	0.813980460416918	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs3184504"	0.414634146341463	0.143774069319641	0.00392747825922024	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs473238"	-0.0144404332129964	0.17208182912154	0.933123151550393	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs4942561"	0.172519083969466	0.184732824427481	0.350363579546745	9
"Ischemic stroke"	"Dkk-1_CVDI"	"rs635634"	-0.22020725388601	0.181347150259067	0.22463863892378	9
"Ischemic stroke"	"Dkk-1_CVDI"	"All - Inverse variance weighted"	0.0343869905729904	0.0673997016240707	0.609914856804722	9
"Ischemic stroke"	"ECP_CVDI"	"rs11242678"	0.136929460580913	0.23789764868603	0.564898159294207	9
"Ischemic stroke"	"ECP_CVDI"	"rs2066864"	0.219242902208202	0.318611987381703	0.491377964962581	9
"Ischemic stroke"	"ECP_CVDI"	"rs2107595"	0.126984126984127	0.231292517006803	0.582991993727739	9
"Ischemic stroke"	"ECP_CVDI"	"rs2466455"	-0.165058949624866	0.178992497320472	0.356447372608123	9
"Ischemic stroke"	"ECP_CVDI"	"rs2758612"	0.418070444104135	0.260336906584992	0.108299761600992	9
"Ischemic stroke"	"ECP_CVDI"	"rs3184504"	0.557124518613607	0.225930680359435	0.0136666015094608	9
"Ischemic stroke"	"ECP_CVDI"	"rs473238"	0.143200962695548	0.232250300842359	0.537511584580014	9
"Ischemic stroke"	"ECP_CVDI"	"rs4942561"	0.181679389312977	0.259541984732824	0.483927304446146	9
"Ischemic stroke"	"ECP_CVDI"	"rs635634"	0.145077720207254	0.275906735751295	0.599012167953527	9
"Ischemic stroke"	"ECP_CVDI"	"All - Inverse variance weighted"	0.165148064596224	0.0794824068043938	0.0377283406028588	9
"Ischemic stroke"	"EGF_CVDI"	"rs11242678"	-0.0705394190871369	0.232365145228216	0.761454421597889	9
"Ischemic stroke"	"EGF_CVDI"	"rs2066864"	0.0110410094637224	0.307570977917981	0.97136414040881	9
"Ischemic stroke"	"EGF_CVDI"	"rs2107595"	0.103174603174603	0.224489795918367	0.645806259801507	9
"Ischemic stroke"	"EGF_CVDI"	"rs2466455"	0.427652733118971	0.17470525187567	0.014371036974698	9
"Ischemic stroke"	"EGF_CVDI"	"rs2758612"	-0.364471669218989	0.25114854517611	0.146718745249695	9
"Ischemic stroke"	"EGF_CVDI"	"rs3184504"	0.299101412066752	0.216944801026958	0.167987817059298	9
"Ischemic stroke"	"EGF_CVDI"	"rs473238"	0.107099879663057	0.22503008423586	0.63412009577221	9
"Ischemic stroke"	"EGF_CVDI"	"rs4942561"	0.221374045801527	0.254961832061069	0.385250113584015	9
"Ischemic stroke"	"EGF_CVDI"	"rs635634"	-0.532383419689119	0.266839378238342	0.0460269988016291	9
"Ischemic stroke"	"EGF_CVDI"	"All - Inverse variance weighted"	0.0803046054916064	0.102728484159786	0.434380891257157	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs11242678"	0.0359612724757953	0.192254495159059	0.851621148336951	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs2066864"	-0.0977917981072555	0.222397476340694	0.660142586742363	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs2107595"	-0.0634920634920635	0.191609977324263	0.740371860117681	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs2466455"	0.207931404072883	0.157556270096463	0.186925884394454	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs2758612"	-0.111791730474732	0.22052067381317	0.612193799858961	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs3184504"	-0.13992297817715	0.179717586649551	0.436232215058512	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs473238"	0.335740072202166	0.208182912154031	0.106806056970461	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs4942561"	-0.364885496183206	0.218320610687023	0.0946567762427197	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"rs635634"	0.0621761658031088	0.230569948186528	0.787419588542476	9
"Ischemic stroke"	"EN-RAGE_CVDI"	"All - Inverse variance weighted"	0.00118856281314871	0.0677253204425522	0.985998039818406	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs11242678"	0.186721991701245	0.230982019363762	0.418870000838604	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs2066864"	-0.5	0.305993690851735	0.102254521298942	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs2107595"	-0.0430839002267574	0.223356009070295	0.847042453209646	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs2466455"	0.305466237942122	0.173633440514469	0.0785334830774816	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs2758612"	0.111791730474732	0.249617151607963	0.654259462941562	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs3184504"	0.69191270860077	0.216944801026958	0.00142593557211879	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs473238"	-0.0697954271961492	0.22503008423586	0.756438961629186	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs4942561"	0.236641221374046	0.254961832061069	0.353333027430232	9
"Ischemic stroke"	"ESM-1_CVDI"	"rs635634"	-0.231865284974093	0.268134715025907	0.387184639082728	9
"Ischemic stroke"	"ESM-1_CVDI"	"All - Inverse variance weighted"	0.135882216716539	0.106782286685585	0.203189681989518	9
"Ischemic stroke"	"FABP4_CVDI"	"rs11242678"	-0.183955739972337	0.146611341632089	0.209581519054151	9
"Ischemic stroke"	"FABP4_CVDI"	"rs2066864"	-0.194006309148265	0.178233438485804	0.276376388889305	9
"Ischemic stroke"	"FABP4_CVDI"	"rs2107595"	0.0555555555555556	0.139455782312925	0.690354532280361	9
"Ischemic stroke"	"FABP4_CVDI"	"rs2466455"	0.0257234726688103	0.117899249732047	0.827287450832149	9
"Ischemic stroke"	"FABP4_CVDI"	"rs2758612"	0.157733537519142	0.17457886676876	0.366255934816324	9
"Ischemic stroke"	"FABP4_CVDI"	"rs3184504"	-0.0128369704749679	0.129653401797176	0.921130408880361	9
