"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"eGFR (cystatin C)"	"GDF-15_CVDI"	"rs60136849"	-0.10625	0.1475	0.471316308311491	4
"eGFR (cystatin C)"	"GDF-15_CVDI"	"rs653178"	0.115891472868217	0.180077519379845	0.519857969800158	4
"eGFR (cystatin C)"	"GDF-15_CVDI"	"All - Inverse variance weighted"	0.0200462935629956	0.0335833731181397	0.55056662916186	4
"eGFR (cystatin C)"	"HB-EGF_CVDI"	"rs1064039"	-0.0358441558441558	0.0418181818181818	0.391365938307552	4
"eGFR (cystatin C)"	"HB-EGF_CVDI"	"rs143918894"	-0.0838642078792959	0.120880134115675	0.487820246979461	4
"eGFR (cystatin C)"	"HB-EGF_CVDI"	"rs60136849"	0.02	0.16875	0.905656822850997	4
"eGFR (cystatin C)"	"HB-EGF_CVDI"	"rs653178"	-0.342325581395349	0.19968992248062	0.0864762654936656	4
"eGFR (cystatin C)"	"HB-EGF_CVDI"	"All - Inverse variance weighted"	-0.0487086628084131	0.0377839047020818	0.19735015648686	4
"eGFR (cystatin C)"	"HGF_CVDI"	"rs1064039"	0.0444733044733045	0.0444733044733045	0.317310507862914	4
"eGFR (cystatin C)"	"HGF_CVDI"	"rs143918894"	-0.0441492036881811	0.127820620284996	0.729793903924693	4
"eGFR (cystatin C)"	"HGF_CVDI"	"rs60136849"	-0.0425	0.17875	0.812065508732572	4
"eGFR (cystatin C)"	"HGF_CVDI"	"rs653178"	-0.600852713178295	0.213953488372093	0.00497986518241022	4
"eGFR (cystatin C)"	"HGF_CVDI"	"All - Inverse variance weighted"	0.00859294536247499	0.0696289208173014	0.901781981085578	4
"eGFR (cystatin C)"	"hK11_CVDI"	"rs1064039"	-0.00763347763347763	0.0574170274170274	0.894234523584813	4
"eGFR (cystatin C)"	"hK11_CVDI"	"rs143918894"	0.454794635373009	0.279740150880134	0.103997458805729	4
"eGFR (cystatin C)"	"hK11_CVDI"	"rs60136849"	-0.70875	0.23125	0.00217768368392388	4
"eGFR (cystatin C)"	"hK11_CVDI"	"rs653178"	0.308449612403101	0.303100775193798	0.308845714952266	4
"eGFR (cystatin C)"	"hK11_CVDI"	"All - Inverse variance weighted"	-0.0185126970100942	0.111836831461126	0.868524401933066	4
"eGFR (cystatin C)"	"HSP_27_CVDI"	"rs1064039"	-0.0404906204906205	0.0428138528138528	0.344283034388072	4
"eGFR (cystatin C)"	"HSP_27_CVDI"	"rs143918894"	0.142858340318525	0.123964794635373	0.249152397315133	4
"eGFR (cystatin C)"	"HSP_27_CVDI"	"rs60136849"	0.125	0.1725	0.46867433581561	4
"eGFR (cystatin C)"	"HSP_27_CVDI"	"rs653178"	-0.340542635658915	0.205038759689922	0.0967396459359409	4
"eGFR (cystatin C)"	"HSP_27_CVDI"	"All - Inverse variance weighted"	-0.0249886128352153	0.050391854699029	0.619974878113849	4
"eGFR (cystatin C)"	"IL-18_CVDI"	"rs1064039"	0.0454689754689755	0.0418181818181818	0.276903547342241	4
"eGFR (cystatin C)"	"IL-18_CVDI"	"rs143918894"	0.155968147527242	0.120880134115675	0.196956536182124	4
"eGFR (cystatin C)"	"IL-18_CVDI"	"rs60136849"	-0.2	0.16875	0.235944236122478	4
"eGFR (cystatin C)"	"IL-18_CVDI"	"rs653178"	-0.955658914728682	0.19968992248062	1.70380291892264e-06	4
"eGFR (cystatin C)"	"IL-18_CVDI"	"All - Inverse variance weighted"	0.00811691680519021	0.113579447858681	0.943027948583745	4
"eGFR (cystatin C)"	"IL-1ra_CVDI"	"rs1064039"	0.111515151515152	0.0418181818181818	0.00766076113517947	4
"eGFR (cystatin C)"	"IL-1ra_CVDI"	"rs143918894"	0.166186085498743	0.120687342833194	0.16851323561362	4
"eGFR (cystatin C)"	"IL-1ra_CVDI"	"rs60136849"	-0.27125	0.16875	0.107965026217701	4
"eGFR (cystatin C)"	"IL-1ra_CVDI"	"rs653178"	-0.586589147286822	0.201472868217054	0.00359692812894293	4
"eGFR (cystatin C)"	"IL-1ra_CVDI"	"All - Inverse variance weighted"	0.0731194050641415	0.0881514026572183	0.40683554698301	4
"eGFR (cystatin C)"	"IL-27_CVDI"	"rs1064039"	-0.0594083694083694	0.0414862914862915	0.152143821317225	4
"eGFR (cystatin C)"	"IL-27_CVDI"	"rs143918894"	0.00655490360435876	0.120880134115675	0.956754727489778	4
"eGFR (cystatin C)"	"IL-27_CVDI"	"rs60136849"	0.2525	0.1675	0.131692101209739	4
"eGFR (cystatin C)"	"IL-27_CVDI"	"rs653178"	-1.29441860465116	0.19968992248062	9.04289537738521e-11	4
"eGFR (cystatin C)"	"IL-27_CVDI"	"All - Inverse variance weighted"	-0.0810081241468391	0.139874860234831	0.56248989995569	4
"eGFR (cystatin C)"	"IL-6_CVDI"	"rs1064039"	0.00398268398268398	0.0481240981240981	0.934043472116165	4
"eGFR (cystatin C)"	"IL-6_CVDI"	"rs143918894"	-0.107770326906957	0.159438390611903	0.499080567402464	4
"eGFR (cystatin C)"	"IL-6_CVDI"	"rs60136849"	0.37625	0.19625	0.0552128516278523	4
"eGFR (cystatin C)"	"IL-6_CVDI"	"rs653178"	-0.26031007751938	0.238914728682171	0.275910431690185	4
"eGFR (cystatin C)"	"IL-6_CVDI"	"All - Inverse variance weighted"	0.00522515781147816	0.0586605814901141	0.929022759157822	4
"eGFR (cystatin C)"	"IL-6RA_CVDI"	"rs1064039"	-0.000663780663780664	0.0375036075036075	0.985878886630377	4
"eGFR (cystatin C)"	"IL-6RA_CVDI"	"rs143918894"	0.113168482816429	0.119145012573345	0.342194478695784	4
"eGFR (cystatin C)"	"IL-6RA_CVDI"	"rs60136849"	-0.0375	0.15	0.802587348634153	4
"eGFR (cystatin C)"	"IL-6RA_CVDI"	"rs653178"	-0.788062015503876	0.181860465116279	1.46868476737893e-05	4
"eGFR (cystatin C)"	"IL-6RA_CVDI"	"All - Inverse variance weighted"	-0.0210189041956975	0.0868322669768318	0.808731122977242	4
"eGFR (cystatin C)"	"IL-8_CVDI"	"rs1064039"	-0.00995670995670996	0.0444733044733045	0.822850213878424	4
"eGFR (cystatin C)"	"IL-8_CVDI"	"rs143918894"	0.0163872590108969	0.128206202849958	0.898291779199335	4
"eGFR (cystatin C)"	"IL-8_CVDI"	"rs60136849"	-0.03875	0.17875	0.828377292016602	4
"eGFR (cystatin C)"	"IL-8_CVDI"	"rs653178"	0.301317829457364	0.215736434108527	0.162505544608947	4
"eGFR (cystatin C)"	"IL-8_CVDI"	"All - Inverse variance weighted"	0.00197708742631378	0.0401864021328929	0.960761568283809	4
"eGFR (cystatin C)"	"IL16_CVDI"	"rs1064039"	0.0401587301587302	0.0418181818181818	0.336895465095604	4
"eGFR (cystatin C)"	"IL16_CVDI"	"rs143918894"	-0.0653562447611065	0.121072925398156	0.589328816809712	4
"eGFR (cystatin C)"	"IL16_CVDI"	"rs60136849"	-0.19375	0.16875	0.250907410498613	4
"eGFR (cystatin C)"	"IL16_CVDI"	"rs653178"	-0.415426356589147	0.19968992248062	0.0374927871231614	4
"eGFR (cystatin C)"	"IL16_CVDI"	"All - Inverse variance weighted"	0.00183334034293557	0.057133763219201	0.974401424363633	4
"eGFR (cystatin C)"	"ITGB1BP2_CVDI"	"rs1064039"	0.0577489177489177	0.085959595959596	0.501701687177214	4
"eGFR (cystatin C)"	"ITGB1BP2_CVDI"	"rs143918894"	0.206093880972339	0.199924559932942	0.302607299847572	4
"eGFR (cystatin C)"	"ITGB1BP2_CVDI"	"rs60136849"	-0.2025	0.3625	0.576420616811386	4
"eGFR (cystatin C)"	"ITGB1BP2_CVDI"	"rs653178"	-0.155116279069767	0.381550387596899	0.684344362333153	4
"eGFR (cystatin C)"	"ITGB1BP2_CVDI"	"All - Inverse variance weighted"	0.0592861092959486	0.0756289334455782	0.43309422455017	4
"eGFR (cystatin C)"	"KIM-1_CVDI"	"rs1064039"	0.0305339105339105	0.0411544011544012	0.458126425559177	4
"eGFR (cystatin C)"	"KIM-1_CVDI"	"rs143918894"	-0.0526320201173512	0.119723386420788	0.660217042134988	4
"eGFR (cystatin C)"	"KIM-1_CVDI"	"rs60136849"	-1.42625	0.16625	9.57452703121688e-18	4
"eGFR (cystatin C)"	"KIM-1_CVDI"	"rs653178"	0.42077519379845	0.197906976744186	0.0334927590754677	4
"eGFR (cystatin C)"	"KIM-1_CVDI"	"All - Inverse variance weighted"	-0.0367131238697945	0.189643598930323	0.846496848172071	4
"eGFR (cystatin C)"	"KLK6_CVDI"	"rs1064039"	0.0448051948051948	0.0375036075036075	0.232208067169411	4
"eGFR (cystatin C)"	"KLK6_CVDI"	"rs143918894"	-0.019279128248114	0.119530595138307	0.871864744932721	4
"eGFR (cystatin C)"	"KLK6_CVDI"	"rs60136849"	-0.345	0.15	0.0214482200433516	4
"eGFR (cystatin C)"	"KLK6_CVDI"	"rs653178"	0.221085271317829	0.181860465116279	0.224104454683552	4
"eGFR (cystatin C)"	"KLK6_CVDI"	"All - Inverse variance weighted"	0.0255448797624775	0.0546370861953844	0.640115459662796	4
"eGFR (cystatin C)"	"LEP_CVDI"	"rs1064039"	0.0305339105339105	0.0404906204906205	0.45079016171079	4
"eGFR (cystatin C)"	"LEP_CVDI"	"rs143918894"	-0.0767309304274937	0.120301760268231	0.5235905250201	4
"eGFR (cystatin C)"	"LEP_CVDI"	"rs60136849"	-0.0325	0.16375	0.84267478646311	4
"eGFR (cystatin C)"	"LEP_CVDI"	"rs653178"	0.29953488372093	0.197906976744186	0.130149271197461	4
"eGFR (cystatin C)"	"LEP_CVDI"	"All - Inverse variance weighted"	0.0266324306389518	0.0367144308010988	0.468210305773485	4
