"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Total cholesterol"	"AGRP_CVDI"	"rs11802413"	0.574912891986063	0.369337979094077	0.119564587327678	58
"Total cholesterol"	"AGRP_CVDI"	"rs12321904"	-0.459459459459459	0.454954954954955	0.31254272827524	58
"Total cholesterol"	"AGRP_CVDI"	"rs12670798"	-0.0467032967032967	0.32967032967033	0.887343305480897	58
"Total cholesterol"	"AGRP_CVDI"	"rs12916"	-0.216374269005848	0.154970760233918	0.16264632460186	58
"Total cholesterol"	"AGRP_CVDI"	"rs13315871"	0.583098591549296	0.512676056338028	0.255386719642529	58
"Total cholesterol"	"AGRP_CVDI"	"rs138777"	0.0514018691588785	0.5	0.918118738239419	58
"Total cholesterol"	"AGRP_CVDI"	"rs1535"	-0.0824949698189135	0.215291750503018	0.701588107668829	58
"Total cholesterol"	"AGRP_CVDI"	"rs17526895"	-0.564285714285714	0.471428571428571	0.23131836620633	58
"Total cholesterol"	"AGRP_CVDI"	"rs1883025"	0.338301043219076	0.178837555886736	0.0585354072531961	58
"Total cholesterol"	"AGRP_CVDI"	"rs1997243"	0.19578313253012	0.421686746987952	0.64244305767423	58
"Total cholesterol"	"AGRP_CVDI"	"rs2000999"	0.291734197730956	0.204213938411669	0.15312745101967	58
"Total cholesterol"	"AGRP_CVDI"	"rs2073547"	0.337719298245614	0.274122807017544	0.217949084120414	58
"Total cholesterol"	"AGRP_CVDI"	"rs2187375"	0.324225865209472	0.249544626593807	0.193851261008899	58
"Total cholesterol"	"AGRP_CVDI"	"rs2235367"	-0.0140056022408964	0.291316526610644	0.961654937650407	58
"Total cholesterol"	"AGRP_CVDI"	"rs2244608"	-0.0159744408945687	0.345047923322684	0.963074091273369	58
"Total cholesterol"	"AGRP_CVDI"	"rs2255141"	-0.238853503184713	0.363057324840764	0.510605772861378	58
"Total cholesterol"	"AGRP_CVDI"	"rs2287623"	0.322344322344322	0.380952380952381	0.397466925422593	58
"Total cholesterol"	"AGRP_CVDI"	"rs247616"	0.0901803607214429	0.220440881763527	0.682472947499482	58
"Total cholesterol"	"AGRP_CVDI"	"rs2642438"	-0.0594594594594595	0.313513513513514	0.849579350391596	58
"Total cholesterol"	"AGRP_CVDI"	"rs2886232"	0.64804469273743	0.477653631284916	0.174868559373164	58
"Total cholesterol"	"AGRP_CVDI"	"rs2980860"	0.25668449197861	0.181818181818182	0.158019253847399	58
"Total cholesterol"	"AGRP_CVDI"	"rs314253"	0.15450643776824	0.454935622317597	0.734140725142392	58
"Total cholesterol"	"AGRP_CVDI"	"rs3757354"	-0.520114942528736	0.350574712643678	0.137913328749161	58
"Total cholesterol"	"AGRP_CVDI"	"rs3780181"	1.17873303167421	0.470588235294118	0.0122517987669923	58
"Total cholesterol"	"AGRP_CVDI"	"rs4253772"	0.686335403726708	0.531055900621118	0.196219466378425	58
"Total cholesterol"	"AGRP_CVDI"	"rs4530754"	0.315789473684211	0.447368421052632	0.480261302753423	58
"Total cholesterol"	"AGRP_CVDI"	"rs4738684"	0.589285714285714	0.275510204081633	0.0324446681305199	58
"Total cholesterol"	"AGRP_CVDI"	"rs4752805"	-0.103585657370518	0.474103585657371	0.827049378462021	58
"Total cholesterol"	"AGRP_CVDI"	"rs4820091"	-0.570934256055363	0.432525951557093	0.186835017986944	58
"Total cholesterol"	"AGRP_CVDI"	"rs4988235"	0.295454545454545	0.428571428571429	0.490575396308302	58
"Total cholesterol"	"AGRP_CVDI"	"rs515135"	-0.121163166397415	0.107431340872375	0.259396135673051	58
"Total cholesterol"	"AGRP_CVDI"	"rs558971"	-0.120603015075377	0.266331658291457	0.650671023604874	58
"Total cholesterol"	"AGRP_CVDI"	"rs579459"	0.161290322580645	0.217741935483871	0.458850651929467	58
"Total cholesterol"	"AGRP_CVDI"	"rs646776"	-0.0919811320754717	0.0982704402515723	0.349273187713161	58
"Total cholesterol"	"AGRP_CVDI"	"rs6504872"	0.084	0.412	0.838444543143555	58
"Total cholesterol"	"AGRP_CVDI"	"rs6511720"	-0.0302539168017288	0.0929227444624527	0.744741090227158	58
"Total cholesterol"	"AGRP_CVDI"	"rs6544713"	0.227684346701164	0.144890038809832	0.116083133738655	58
"Total cholesterol"	"AGRP_CVDI"	"rs6573778"	-0.140684410646388	0.406844106463878	0.729497239615874	58
"Total cholesterol"	"AGRP_CVDI"	"rs6603981"	-0.0541310541310541	0.367521367521368	0.882905633792368	58
"Total cholesterol"	"AGRP_CVDI"	"rs6818397"	-0.0433070866141732	0.460629921259843	0.925095577820402	58
"Total cholesterol"	"AGRP_CVDI"	"rs6882076"	0.307086614173228	0.210629921259843	0.144855999884004	58
"Total cholesterol"	"AGRP_CVDI"	"rs7412"	-0.0728051391862955	0.0527301927194861	0.16736794236021	58
"Total cholesterol"	"AGRP_CVDI"	"rs7616006"	-1.28571428571429	0.326984126984127	8.42284545070117e-05	58
"Total cholesterol"	"AGRP_CVDI"	"rs7640978"	0.561170212765957	0.513297872340426	0.274277795078063	58
"Total cholesterol"	"AGRP_CVDI"	"rs7832643"	0.0380622837370242	0.363321799307958	0.916564739252532	58
"Total cholesterol"	"AGRP_CVDI"	"rs9376090"	-0.460629921259843	0.460629921259843	0.317310507862914	58
"Total cholesterol"	"AGRP_CVDI"	"rs9391858"	0.0484848484848485	0.292929292929293	0.868536880336029	58
"Total cholesterol"	"AGRP_CVDI"	"rs9987289"	-0.295724465558195	0.207838479809976	0.154777572228557	58
"Total cholesterol"	"AGRP_CVDI"	"All - Inverse variance weighted"	0.0049170756132499	0.03195050238649	0.877691217402882	58
"Total cholesterol"	"CA-125_CVDI"	"rs10468017"	0.285251215559157	0.262560777957861	0.277293326247469	58
"Total cholesterol"	"CA-125_CVDI"	"rs10832962"	0.142857142857143	0.504761904761905	0.777162373552056	58
"Total cholesterol"	"CA-125_CVDI"	"rs10900221"	0.631372549019608	0.662745098039216	0.340760986782911	58
"Total cholesterol"	"CA-125_CVDI"	"rs10904908"	0.52	0.588	0.376505285925496	58
"Total cholesterol"	"CA-125_CVDI"	"rs11153594"	-0.193103448275862	0.520689655172414	0.710741118708458	58
"Total cholesterol"	"CA-125_CVDI"	"rs11563251"	-0.046195652173913	0.654891304347826	0.943764326779092	58
"Total cholesterol"	"CA-125_CVDI"	"rs11591147"	0.0682430410056869	0.191260101765938	0.721235912389279	58
"Total cholesterol"	"CA-125_CVDI"	"rs11694172"	0.404332129963899	0.628158844765343	0.519784154472108	58
"Total cholesterol"	"CA-125_CVDI"	"rs11753995"	-0.159509202453988	0.415132924335378	0.70080320240105	58
"Total cholesterol"	"CA-125_CVDI"	"rs11802413"	-0.261324041811847	0.508710801393728	0.607462709853093	58
"Total cholesterol"	"CA-125_CVDI"	"rs12321904"	0.405405405405405	0.653153153153153	0.534803837189754	58
"Total cholesterol"	"CA-125_CVDI"	"rs12670798"	0.467032967032967	0.46978021978022	0.320148849818705	58
"Total cholesterol"	"CA-125_CVDI"	"rs12916"	-0.239766081871345	0.216374269005848	0.267815129705963	58
"Total cholesterol"	"CA-125_CVDI"	"rs13315871"	-0.0591549295774648	0.729577464788732	0.93537747125395	58
"Total cholesterol"	"CA-125_CVDI"	"rs138777"	0.397196261682243	0.719626168224299	0.580983945067752	58
"Total cholesterol"	"CA-125_CVDI"	"rs1535"	-0.93158953722334	0.30784708249497	0.00247694479872979	58
"Total cholesterol"	"CA-125_CVDI"	"rs17526895"	-0.978571428571428	0.671428571428571	0.144993084123172	58
"Total cholesterol"	"CA-125_CVDI"	"rs1883025"	0.250372578241431	0.254843517138599	0.325875180335662	58
"Total cholesterol"	"CA-125_CVDI"	"rs1997243"	-0.207831325301205	0.599397590361446	0.728791413863086	58
"Total cholesterol"	"CA-125_CVDI"	"rs2000999"	0.0162074554294976	0.286871961102107	0.954945745843427	58
"Total cholesterol"	"CA-125_CVDI"	"rs2073547"	0.359649122807018	0.37719298245614	0.340342684915724	58
"Total cholesterol"	"CA-125_CVDI"	"rs2187375"	0.553734061930783	0.367941712204007	0.132336804760331	58
"Total cholesterol"	"CA-125_CVDI"	"rs2235367"	0.0504201680672269	0.408963585434174	0.901879303282463	58
"Total cholesterol"	"CA-125_CVDI"	"rs2244608"	-1.07348242811502	0.495207667731629	0.0301783268857607	58
"Total cholesterol"	"CA-125_CVDI"	"rs2255141"	-0.487261146496815	0.515923566878981	0.344942578828617	58
"Total cholesterol"	"CA-125_CVDI"	"rs2287623"	0.446886446886447	0.545787545787546	0.412905126670517	58
"Total cholesterol"	"CA-125_CVDI"	"rs247616"	0.523046092184369	0.32064128256513	0.102837578929637	58
"Total cholesterol"	"CA-125_CVDI"	"rs2642438"	0.721621621621622	0.437837837837838	0.0993222740795615	58
"Total cholesterol"	"CA-125_CVDI"	"rs2886232"	-0.784916201117318	0.681564245810056	0.249469306755326	58
"Total cholesterol"	"CA-125_CVDI"	"rs2980860"	-0.381461675579323	0.258467023172906	0.139980924003546	58
"Total cholesterol"	"CA-125_CVDI"	"rs314253"	1.11158798283262	0.648068669527897	0.0863027389626114	58
"Total cholesterol"	"CA-125_CVDI"	"rs3757354"	-0.316091954022989	0.488505747126437	0.517593873457392	58
"Total cholesterol"	"CA-125_CVDI"	"rs3780181"	0.459276018099547	0.676470588235294	0.497182364483097	58
"Total cholesterol"	"CA-125_CVDI"	"rs4253772"	0.419254658385093	0.763975155279503	0.583156102375104	58
"Total cholesterol"	"CA-125_CVDI"	"rs4530754"	-0.37719298245614	0.640350877192982	0.555833705926082	58
"Total cholesterol"	"CA-125_CVDI"	"rs4738684"	0.0229591836734694	0.387755102040816	0.952784425566445	58
"Total cholesterol"	"CA-125_CVDI"	"rs4752805"	1.37848605577689	0.677290836653387	0.0418212877066387	58
"Total cholesterol"	"CA-125_CVDI"	"rs4820091"	-1.5121107266436	0.598615916955017	0.0115365684860235	58
"Total cholesterol"	"CA-125_CVDI"	"rs4988235"	-0.38961038961039	0.655844155844156	0.552472380564033	58
"Total cholesterol"	"CA-125_CVDI"	"rs515135"	0.0226171243941842	0.15751211631664	0.885824440152898	58
"Total cholesterol"	"CA-125_CVDI"	"rs558971"	-0.155778894472362	0.371859296482412	0.675275389995957	58
"Total cholesterol"	"CA-125_CVDI"	"rs579459"	0.938709677419355	0.340322580645161	0.00581039427810101	58
"Total cholesterol"	"CA-125_CVDI"	"rs646776"	0.242138364779874	0.142295597484277	0.088819599576694	58
"Total cholesterol"	"CA-125_CVDI"	"rs6504872"	-0.192	0.588	0.744022932170302	58
"Total cholesterol"	"CA-125_CVDI"	"rs6511720"	0.075634792004322	0.135062128579146	0.575479437698054	58
"Total cholesterol"	"CA-125_CVDI"	"rs6544713"	-0.0815006468305304	0.208279430789133	0.695572285478057	58
"Total cholesterol"	"CA-125_CVDI"	"rs6573778"	-0.296577946768061	0.55893536121673	0.595687508592981	58
"Total cholesterol"	"CA-125_CVDI"	"rs6603981"	0.270655270655271	0.518518518518519	0.601685633071267	58
"Total cholesterol"	"CA-125_CVDI"	"rs6818397"	-0.047244094488189	0.732283464566929	0.948559264755632	58
"Total cholesterol"	"CA-125_CVDI"	"rs6882076"	0.125984251968504	0.303149606299213	0.677714132479616	58
"Total cholesterol"	"CA-125_CVDI"	"rs7412"	0.0034796573875803	0.0792291220556745	0.964969034734029	58
"Total cholesterol"	"CA-125_CVDI"	"rs7616006"	-0.161904761904762	0.466666666666667	0.728637315121036	58
"Total cholesterol"	"CA-125_CVDI"	"rs7640978"	-1	0.731382978723404	0.171539836827255	58
"Total cholesterol"	"CA-125_CVDI"	"rs7832643"	1.14878892733564	0.522491349480969	0.0279010044773992	58
"Total cholesterol"	"CA-125_CVDI"	"rs9376090"	-0.618110236220472	0.653543307086614	0.344259210513081	58
"Total cholesterol"	"CA-125_CVDI"	"rs9391858"	-0.096969696969697	0.406060606060606	0.811256040645968	58
"Total cholesterol"	"CA-125_CVDI"	"rs9987289"	-0.0973871733966746	0.293349168646081	0.739901487400913	58
"Total cholesterol"	"CA-125_CVDI"	"All - Inverse variance weighted"	0.0385702395579179	0.0447822754824926	0.389081864526547	58
"Total cholesterol"	"CASP-8_CVDI"	"rs10468017"	-0.26418152350081	0.215559157212318	0.22036282609293	58
"Total cholesterol"	"CASP-8_CVDI"	"rs10832962"	0.463492063492064	0.431746031746032	0.283033649622269	58
"Total cholesterol"	"CASP-8_CVDI"	"rs10900221"	-0.0980392156862745	0.564705882352941	0.862171099231363	58
"Total cholesterol"	"CASP-8_CVDI"	"rs10904908"	0.544	0.492	0.268860262176101	58
"Total cholesterol"	"CASP-8_CVDI"	"rs11153594"	-0.475862068965517	0.43448275862069	0.273412340113948	58
"Total cholesterol"	"CASP-8_CVDI"	"rs11563251"	0.342391304347826	0.546195652173913	0.530747291203763	58
"Total cholesterol"	"CASP-8_CVDI"	"rs11591147"	0.01736007183478	0.145166117928764	0.904809820124319	58
"Total cholesterol"	"CASP-8_CVDI"	"rs11694172"	0.0613718411552347	0.530685920577617	0.907932899851219	58
"Total cholesterol"	"CASP-8_CVDI"	"rs11753995"	0.548057259713701	0.347648261758691	0.114917391808336	58
"Total cholesterol"	"CASP-8_CVDI"	"rs11802413"	0.686411149825784	0.445993031358885	0.123789038814617	58
"Total cholesterol"	"CASP-8_CVDI"	"rs12321904"	0.0315315315315315	0.545045045045045	0.953867123135324	58
"Total cholesterol"	"CASP-8_CVDI"	"rs12670798"	-0.565934065934066	0.395604395604396	0.152557632901191	58
"Total cholesterol"	"CASP-8_CVDI"	"rs12916"	0.187134502923977	0.185672514619883	0.313514947332208	58
"Total cholesterol"	"CASP-8_CVDI"	"rs13315871"	-0.250704225352113	0.614084507042254	0.683085092295885	58
"Total cholesterol"	"CASP-8_CVDI"	"rs138777"	-0.38785046728972	0.598130841121495	0.516702022527634	58
"Total cholesterol"	"CASP-8_CVDI"	"rs1535"	0.195171026156942	0.257545271629779	0.448563238123814	58
"Total cholesterol"	"CASP-8_CVDI"	"rs17526895"	0.180952380952381	0.561904761904762	0.747427014162106	58
"Total cholesterol"	"CASP-8_CVDI"	"rs1883025"	-0.22354694485842	0.213114754098361	0.294200648571898	58
"Total cholesterol"	"CASP-8_CVDI"	"rs1997243"	0.162650602409639	0.506024096385542	0.747885634053571	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2000999"	-0.0405186385737439	0.244732576985413	0.868500934837292	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2073547"	-0.359649122807018	0.331140350877193	0.277437974980515	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2187375"	-0.63752276867031	0.296903460837887	0.0317742383403344	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2235367"	0.176470588235294	0.350140056022409	0.614261376983182	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2244608"	0.750798722044728	0.412140575079872	0.0684996941682464	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2255141"	0.480891719745223	0.439490445859873	0.273866000512265	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2287623"	-0.241758241758242	0.454212454212454	0.594547272417073	58
"Total cholesterol"	"CASP-8_CVDI"	"rs247616"	0.206412825651303	0.260521042084168	0.428181287513228	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2642438"	-0.532432432432432	0.375675675675676	0.156405117095799	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2886232"	1.08938547486034	0.569832402234637	0.0559063806460285	58
"Total cholesterol"	"CASP-8_CVDI"	"rs2980860"	-0.260249554367201	0.215686274509804	0.227581768780763	58
"Total cholesterol"	"CASP-8_CVDI"	"rs314253"	-0.991416309012875	0.545064377682403	0.0689270483082151	58
"Total cholesterol"	"CASP-8_CVDI"	"rs3757354"	-0.209770114942529	0.419540229885058	0.617075077451974	58
"Total cholesterol"	"CASP-8_CVDI"	"rs3780181"	0.307692307692308	0.549773755656109	0.575704015293028	58
"Total cholesterol"	"CASP-8_CVDI"	"rs4253772"	-0.900621118012422	0.630434782608696	0.153127451019669	58
"Total cholesterol"	"CASP-8_CVDI"	"rs4530754"	0.407894736842105	0.535087719298246	0.445883908498132	58
"Total cholesterol"	"CASP-8_CVDI"	"rs4738684"	0.0663265306122449	0.329081632653061	0.840268234092817	58
"Total cholesterol"	"CASP-8_CVDI"	"rs4752805"	0.143426294820717	0.565737051792829	0.799865537508658	58
"Total cholesterol"	"CASP-8_CVDI"	"rs4820091"	-0.256055363321799	0.529411764705882	0.628627092636776	58
"Total cholesterol"	"CASP-8_CVDI"	"rs4988235"	-0.344155844155844	0.545454545454545	0.528071660788846	58
"Total cholesterol"	"CASP-8_CVDI"	"rs515135"	-0.0355411954765751	0.127625201938611	0.780643138508224	58
"Total cholesterol"	"CASP-8_CVDI"	"rs558971"	0.113065326633166	0.319095477386935	0.723091056487838	58
"Total cholesterol"	"CASP-8_CVDI"	"rs579459"	0.0112903225806452	0.275806451612903	0.967347178717228	58
"Total cholesterol"	"CASP-8_CVDI"	"rs646776"	-0.0904088050314465	0.116352201257862	0.437142824920549	58
"Total cholesterol"	"CASP-8_CVDI"	"rs6504872"	0.216	0.488	0.658038481336858	58
"Total cholesterol"	"CASP-8_CVDI"	"rs6511720"	-0.110210696920583	0.111291193949217	0.322031776235689	58
"Total cholesterol"	"CASP-8_CVDI"	"rs6544713"	0.0776196636481242	0.173350582147477	0.654325552504766	58
"Total cholesterol"	"CASP-8_CVDI"	"rs6573778"	0.163498098859316	0.486692015209125	0.736917997790598	58
"Total cholesterol"	"CASP-8_CVDI"	"rs6603981"	-0.988603988603989	0.444444444444444	0.0261243017759163	58
"Total cholesterol"	"CASP-8_CVDI"	"rs6818397"	0.433070866141732	0.5	0.386412442052597	58
"Total cholesterol"	"CASP-8_CVDI"	"rs6882076"	-0.267716535433071	0.251968503937008	0.288008758003942	58
"Total cholesterol"	"CASP-8_CVDI"	"rs7412"	-0.0109743040685225	0.0615631691648822	0.858518108133234	58
"Total cholesterol"	"CASP-8_CVDI"	"rs7616006"	0.301587301587302	0.393650793650794	0.443599529903213	58
"Total cholesterol"	"CASP-8_CVDI"	"rs7640978"	-0.789893617021277	0.61968085106383	0.202423197292731	58
"Total cholesterol"	"CASP-8_CVDI"	"rs7832643"	0.515570934256055	0.43598615916955	0.236991629643062	58
"Total cholesterol"	"CASP-8_CVDI"	"rs9376090"	-0.299212598425197	0.55511811023622	0.589881960888977	58
"Total cholesterol"	"CASP-8_CVDI"	"rs9391858"	0.0202020202020202	0.35959595959596	0.955198592700987	58
"Total cholesterol"	"CASP-8_CVDI"	"rs9987289"	-0.00237529691211401	0.251781472684086	0.992472898813957	58
"Total cholesterol"	"CASP-8_CVDI"	"All - Inverse variance weighted"	-0.0278998919977244	0.0323729481846759	0.388782534654848	58
"Total cholesterol"	"CCL20_CVDI"	"rs10468017"	-0.108589951377634	0.192868719611021	0.573417717417853	58
"Total cholesterol"	"CCL20_CVDI"	"rs10832962"	0.184126984126984	0.384126984126984	0.631697593262058	58
"Total cholesterol"	"CCL20_CVDI"	"rs10900221"	0.701960784313726	0.498039215686275	0.158702497264027	58
"Total cholesterol"	"CCL20_CVDI"	"rs10904908"	0	0.44	1	58
"Total cholesterol"	"CCL20_CVDI"	"rs11153594"	-0.26551724137931	0.386206896551724	0.491767700760523	58
"Total cholesterol"	"CCL20_CVDI"	"rs11563251"	-0.53804347826087	0.486413043478261	0.268663655206613	58
"Total cholesterol"	"CCL20_CVDI"	"rs11591147"	-0.201137384016761	0.129302604010775	0.119813814205544	58
"Total cholesterol"	"CCL20_CVDI"	"rs11694172"	-0.101083032490975	0.476534296028881	0.832012471360641	58
"Total cholesterol"	"CCL20_CVDI"	"rs11753995"	0.699386503067485	0.310838445807771	0.0244489453100894	58
"Total cholesterol"	"CCL20_CVDI"	"rs11802413"	-0.313588850174216	0.397212543554007	0.429835204622545	58
"Total cholesterol"	"CCL20_CVDI"	"rs12321904"	0.207207207207207	0.486486486486487	0.670161822685038	58
"Total cholesterol"	"CCL20_CVDI"	"rs12670798"	-0.431318681318681	0.351648351648352	0.219987070960781	58
"Total cholesterol"	"CCL20_CVDI"	"rs12916"	0.0921052631578947	0.165204678362573	0.57717074755783	58
"Total cholesterol"	"CCL20_CVDI"	"rs13315871"	0.980281690140845	0.543661971830986	0.0713711280933796	58
