"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Breast cancer"	"CCL3_CVDI"	"rs719338"	0.00934579439252337	0.101869158878505	0.926902137611101	17
"Breast cancer"	"CCL3_CVDI"	"rs72658074"	0.175910364145658	0.11484593837535	0.12559467596832	17
"Breast cancer"	"CCL3_CVDI"	"rs78540526"	-0.0339597757995384	0.0708869106495219	0.631888996499854	17
"Breast cancer"	"CCL3_CVDI"	"rs9371545"	-0.104864864864865	0.0720720720720721	0.145669261498372	17
"Breast cancer"	"CCL3_CVDI"	"rs9693995"	0.0715434083601286	0.0844051446945338	0.396650162946213	17
"Breast cancer"	"CCL3_CVDI"	"rs9933302"	-0.221795855717575	0.0959324635456639	0.0207776833131084	17
"Breast cancer"	"CCL3_CVDI"	"All - Inverse variance weighted"	0.0099311742790804	0.0213232690514517	0.64139910076443	17
"Breast cancer"	"CCL4_CVDI"	"rs11049273"	0.0179615705931495	0.0797827903091061	0.821877450948578	17
"Breast cancer"	"CCL4_CVDI"	"rs132289"	0.0456506110711718	0.0679367361610352	0.501610643554407	17
"Breast cancer"	"CCL4_CVDI"	"rs150248100"	0.0384254920337395	0.132146204311153	0.771219473926568	17
"Breast cancer"	"CCL4_CVDI"	"rs17756147"	-0.119252873563218	0.096264367816092	0.215417362419877	17
"Breast cancer"	"CCL4_CVDI"	"rs1910020"	0.0924024640657084	0.0835044490075291	0.268485344010171	17
"Breast cancer"	"CCL4_CVDI"	"rs34343964"	-0.0877573131094258	0.119718309859155	0.463539111047828	17
"Breast cancer"	"CCL4_CVDI"	"rs35054928"	-0.0236664162283997	0.0443275732531931	0.593411894785298	17
"Breast cancer"	"CCL4_CVDI"	"rs548980"	0.0213414634146341	0.11890243902439	0.857555183155439	17
"Breast cancer"	"CCL4_CVDI"	"rs552537123;rs530050445"	-0.0641539695268645	0.11186848436247	0.566321969108746	17
"Breast cancer"	"CCL4_CVDI"	"rs60936670"	0.0508960573476702	0.0845878136200717	0.547377235280989	17
"Breast cancer"	"CCL4_CVDI"	"rs6721996"	0.075127644055434	0.0838803792851933	0.370438561044783	17
"Breast cancer"	"CCL4_CVDI"	"rs719338"	0.0626168224299065	0.110280373831776	0.570173081862769	17
"Breast cancer"	"CCL4_CVDI"	"rs72658074"	0.126610644257703	0.123809523809524	0.306485452135531	17
"Breast cancer"	"CCL4_CVDI"	"rs78540526"	0.00494559841740851	0.0778107484338938	0.949321122530972	17
"Breast cancer"	"CCL4_CVDI"	"rs9371545"	-0.034954954954955	0.0767567567567567	0.64882217066822	17
"Breast cancer"	"CCL4_CVDI"	"rs9693995"	0.0787781350482315	0.0908360128617363	0.385801410089173	17
"Breast cancer"	"CCL4_CVDI"	"rs9933302"	-0.089025326170376	0.102839600920952	0.386670255606132	17
"Breast cancer"	"CCL4_CVDI"	"All - Inverse variance weighted"	0.0086652821678601	0.0204478578759214	0.671730226114232	17
"Breast cancer"	"CD40_CVDI"	"rs11049273"	0.10233918128655	0.0789473684210526	0.194873424102934	17
"Breast cancer"	"CD40_CVDI"	"rs132289"	-0.0409777138749101	0.0672178289000719	0.542109804082952	17
"Breast cancer"	"CD40_CVDI"	"rs150248100"	0.00937207122774133	0.130271790065604	0.942647710487007	17
"Breast cancer"	"CD40_CVDI"	"rs17756147"	0.00933908045977012	0.0955459770114943	0.922135289280203	17
"Breast cancer"	"CD40_CVDI"	"rs1910020"	0.0342231348391513	0.0828199863107461	0.679443135535619	17
"Breast cancer"	"CD40_CVDI"	"rs34343964"	-0.00920910075839653	0.118093174431203	0.937842648620614	17
"Breast cancer"	"CD40_CVDI"	"rs35054928"	-0.00488354620586025	0.0439519158527423	0.911528237909377	17
"Breast cancer"	"CD40_CVDI"	"rs548980"	0.0660569105691057	0.117886178861789	0.575244256418445	17
"Breast cancer"	"CD40_CVDI"	"rs552537123;rs530050445"	-0.0753809141940658	0.107056936647955	0.4813581392496	17
"Breast cancer"	"CD40_CVDI"	"rs60936670"	-0.0523297491039426	0.0831541218637993	0.529145900132305	17
"Breast cancer"	"CD40_CVDI"	"rs6721996"	0.0211524434719183	0.0831509846827134	0.7991973927878	17
"Breast cancer"	"CD40_CVDI"	"rs719338"	0.174766355140187	0.109345794392523	0.109978318802689	17
"Breast cancer"	"CD40_CVDI"	"rs72658074"	-0.0123249299719888	0.122689075630252	0.919981819992994	17
"Breast cancer"	"CD40_CVDI"	"rs78540526"	0.0125288493241015	0.0771513353115727	0.870996254992221	17
"Breast cancer"	"CD40_CVDI"	"rs9371545"	0.0237837837837838	0.0763963963963964	0.755556790728602	17
"Breast cancer"	"CD40_CVDI"	"rs9693995"	0.193729903536977	0.090032154340836	0.0314142355116651	17
"Breast cancer"	"CD40_CVDI"	"rs9933302"	-0.00460475825019186	0.102072141212586	0.964017413269198	17
"Breast cancer"	"CD40_CVDI"	"All - Inverse variance weighted"	0.0195816653099724	0.0202335803497792	0.333153984723291	17
"Breast cancer"	"CD40-L_CVDI"	"rs11049273"	0.114035087719298	0.0743525480367586	0.125101537964202	17
"Breast cancer"	"CD40-L_CVDI"	"rs132289"	0.0744069015097052	0.061646297627606	0.227433266755645	17
"Breast cancer"	"CD40-L_CVDI"	"rs150248100"	0.00656044985941893	0.120899718837863	0.956725176971349	17
"Breast cancer"	"CD40-L_CVDI"	"rs17756147"	0.0244252873563218	0.0897988505747127	0.785622019344983	17
"Breast cancer"	"CD40-L_CVDI"	"rs1910020"	0.0184804928131417	0.0780287474332649	0.812779285408195	17
"Breast cancer"	"CD40-L_CVDI"	"rs34343964"	-0.0222101841820152	0.119176598049837	0.852159606818285	17
"Breast cancer"	"CD40-L_CVDI"	"rs35054928"	-0.0383170548459805	0.0413223140495868	0.353784950729835	17
"Breast cancer"	"CD40-L_CVDI"	"rs548980"	0.109756097560976	0.110772357723577	0.321770703576164	17
"Breast cancer"	"CD40-L_CVDI"	"rs552537123;rs530050445"	0.0761828388131516	0.111467522052927	0.494320489510867	17
"Breast cancer"	"CD40-L_CVDI"	"rs60936670"	0.0043010752688172	0.0781362007168459	0.956101918947228	17
"Breast cancer"	"CD40-L_CVDI"	"rs6721996"	0.0919037199124726	0.0787746170678337	0.243345009148763	17
"Breast cancer"	"CD40-L_CVDI"	"rs719338"	0.111214953271028	0.102803738317757	0.279333325944732	17
"Breast cancer"	"CD40-L_CVDI"	"rs72658074"	0.143417366946779	0.116526610644258	0.218409186619242	17
"Breast cancer"	"CD40-L_CVDI"	"rs78540526"	0.000659413122321134	0.0712166172106825	0.992612285555623	17
"Breast cancer"	"CD40-L_CVDI"	"rs9371545"	-0.0392792792792793	0.0727927927927928	0.589470184801044	17
"Breast cancer"	"CD40-L_CVDI"	"rs9693995"	0.0442122186495177	0.0852090032154341	0.603852846868062	17
"Breast cancer"	"CD40-L_CVDI"	"rs9933302"	0.0506523407521105	0.0966999232540292	0.600411028614905	17
"Breast cancer"	"CD40-L_CVDI"	"All - Inverse variance weighted"	0.0286657704611262	0.0190953312574709	0.133305746856776	17
"Breast cancer"	"CHI3L1_CVDI"	"rs11049273"	0.0371762740183793	0.0614035087719298	0.544885233992062	17
"Breast cancer"	"CHI3L1_CVDI"	"rs132289"	0.153486700215672	0.0609273903666427	0.0117630497357555	17
"Breast cancer"	"CHI3L1_CVDI"	"rs150248100"	0.0721649484536082	0.116213683223992	0.534620847891568	17
"Breast cancer"	"CHI3L1_CVDI"	"rs17756147"	-0.107758620689655	0.0797413793103448	0.176582909707466	17
"Breast cancer"	"CHI3L1_CVDI"	"rs1910020"	-0.0054757015742642	0.0704996577686516	0.938090635756536	17
"Breast cancer"	"CHI3L1_CVDI"	"rs34343964"	0.0872156013001083	0.117551462621885	0.458126425559177	17
"Breast cancer"	"CHI3L1_CVDI"	"rs35054928"	0.0202854996243426	0.0398196844477836	0.610448075861918	17
"Breast cancer"	"CHI3L1_CVDI"	"rs548980"	-0.0254065040650406	0.100609756097561	0.800635097738236	17
"Breast cancer"	"CHI3L1_CVDI"	"rs552537123;rs530050445"	-0.167201283079391	0.107858861267041	0.121096909418942	17
"Breast cancer"	"CHI3L1_CVDI"	"rs60936670"	0.0043010752688172	0.0752688172043011	0.954431397113681	17
"Breast cancer"	"CHI3L1_CVDI"	"rs6721996"	0.050328227571116	0.0707512764405543	0.476873442290009	17
"Breast cancer"	"CHI3L1_CVDI"	"rs719338"	0.0551401869158879	0.0925233644859813	0.551202218771268	17
"Breast cancer"	"CHI3L1_CVDI"	"rs72658074"	0.0722689075630252	0.0913165266106443	0.428704167983533	17
"Breast cancer"	"CHI3L1_CVDI"	"rs78540526"	-0.0309924167490933	0.0553907022749753	0.575804286510009	17
"Breast cancer"	"CHI3L1_CVDI"	"rs9371545"	0.0234234234234234	0.058018018018018	0.686413697364998	17
"Breast cancer"	"CHI3L1_CVDI"	"rs9693995"	-0.0490353697749196	0.0771704180064309	0.525156700908869	17
"Breast cancer"	"CHI3L1_CVDI"	"rs9933302"	-0.0828856485034536	0.0859554873369148	0.334902701099473	17
"Breast cancer"	"CHI3L1_CVDI"	"All - Inverse variance weighted"	0.0129782841024311	0.0171644917525642	0.449581841261873	17
"Breast cancer"	"CSF-1_CVDI"	"rs11049273"	0.0906432748538012	0.0793650793650794	0.253410268001568	17
"Breast cancer"	"CSF-1_CVDI"	"rs132289"	0.0120416966211359	0.0672178289000719	0.857824331473144	17
"Breast cancer"	"CSF-1_CVDI"	"rs150248100"	-0.0168697282099344	0.130271790065604	0.896964871075615	17
"Breast cancer"	"CSF-1_CVDI"	"rs17756147"	0.0876436781609196	0.0955459770114943	0.358989002383361	17
"Breast cancer"	"CSF-1_CVDI"	"rs1910020"	0.0485968514715948	0.0828199863107461	0.557353580159612	17
"Breast cancer"	"CSF-1_CVDI"	"rs34343964"	-0.037919826652221	0.11863488624052	0.749245264012332	17
"Breast cancer"	"CSF-1_CVDI"	"rs35054928"	0.0315552216378663	0.0439519158527423	0.472788907323068	17
"Breast cancer"	"CSF-1_CVDI"	"rs548980"	0.0355691056910569	0.117886178861789	0.76286236593657	17
"Breast cancer"	"CSF-1_CVDI"	"rs552537123;rs530050445"	-0.170008019246191	0.10906174819567	0.11903815356799	17
"Breast cancer"	"CSF-1_CVDI"	"rs60936670"	0.017921146953405	0.0838709677419355	0.830800341559319	17
"Breast cancer"	"CSF-1_CVDI"	"rs6721996"	0.12035010940919	0.0838803792851933	0.151349055248389	17
"Breast cancer"	"CSF-1_CVDI"	"rs719338"	0.14018691588785	0.109345794392523	0.199824657332384	17
"Breast cancer"	"CSF-1_CVDI"	"rs72658074"	-0.0291316526610644	0.123249299719888	0.813150510795879	17
"Breast cancer"	"CSF-1_CVDI"	"rs78540526"	-0.0989119683481701	0.0771513353115727	0.199824657332384	17
"Breast cancer"	"CSF-1_CVDI"	"rs9371545"	-0.128288288288288	0.0763963963963964	0.0931042500058538	17
"Breast cancer"	"CSF-1_CVDI"	"rs9693995"	0.207395498392283	0.0916398713826367	0.0236259577283978	17
"Breast cancer"	"CSF-1_CVDI"	"rs9933302"	0.0920951650038373	0.102072141212586	0.366921084735263	17
"Breast cancer"	"CSF-1_CVDI"	"All - Inverse variance weighted"	0.0243286674494954	0.0217928366886268	0.264267748477566	17
"Breast cancer"	"CSTB_CVDI"	"rs11049273"	0.018796992481203	0.06265664160401	0.764177155622095	17
"Breast cancer"	"CSTB_CVDI"	"rs132289"	0.101905104241553	0.0618260244428469	0.0993001878173113	17
"Breast cancer"	"CSTB_CVDI"	"rs150248100"	-0.0449859418931584	0.119025304592315	0.705465690539786	17
"Breast cancer"	"CSTB_CVDI"	"rs17756147"	-0.0395114942528736	0.0818965517241379	0.629481948305175	17
"Breast cancer"	"CSTB_CVDI"	"rs1910020"	0.0691307323750855	0.0718685831622177	0.336097446345155	17
"Breast cancer"	"CSTB_CVDI"	"rs34343964"	-0.204767063921994	0.117551462621885	0.0815197340434251	17
"Breast cancer"	"CSTB_CVDI"	"rs35054928"	0.0116453794139745	0.0405709992486852	0.774083961438004	17
"Breast cancer"	"CSTB_CVDI"	"rs548980"	-0.0294715447154472	0.102642276422764	0.774013767695251	17
"Breast cancer"	"CSTB_CVDI"	"rs552537123;rs530050445"	-0.0633520449077787	0.107457898957498	0.555490880077388	17
"Breast cancer"	"CSTB_CVDI"	"rs60936670"	-0.053763440860215	0.0767025089605735	0.483343843191817	17
"Breast cancer"	"CSTB_CVDI"	"rs6721996"	0.024799416484318	0.0722100656455142	0.731271726551487	17
"Breast cancer"	"CSTB_CVDI"	"rs719338"	0.114018691588785	0.094392523364486	0.227077731073281	17
"Breast cancer"	"CSTB_CVDI"	"rs72658074"	0.119327731092437	0.0935574229691877	0.20215032859032	17
"Breast cancer"	"CSTB_CVDI"	"rs78540526"	-0.0698977909660402	0.056379821958457	0.215061927062944	17
"Breast cancer"	"CSTB_CVDI"	"rs9371545"	0.012972972972973	0.0590990990990991	0.826251081180617	17
"Breast cancer"	"CSTB_CVDI"	"rs9693995"	0.0281350482315113	0.0787781350482315	0.720984861901671	17
"Breast cancer"	"CSTB_CVDI"	"rs9933302"	-0.0168841135840368	0.0874904067536454	0.846972707794471	17
"Breast cancer"	"CSTB_CVDI"	"All - Inverse variance weighted"	0.00789676295488067	0.0174822007220221	0.651482938514202	17
"Breast cancer"	"CTSD_CVDI"	"rs11049273"	-0.0609857978279031	0.0622389306599833	0.327152380594618	17
"Breast cancer"	"CTSD_CVDI"	"rs132289"	0.034687275341481	0.0614665708123652	0.572531279291199	17
"Breast cancer"	"CTSD_CVDI"	"rs150248100"	0.178069353327085	0.118088097469541	0.131570777772524	17
"Breast cancer"	"CTSD_CVDI"	"rs17756147"	-0.0136494252873563	0.0811781609195402	0.86647188870279	17
"Breast cancer"	"CTSD_CVDI"	"rs1910020"	0.0116358658453114	0.0711841204654346	0.870155053664842	17
"Breast cancer"	"CTSD_CVDI"	"rs34343964"	0.0227518959913326	0.119176598049837	0.848596817655171	17
"Breast cancer"	"CTSD_CVDI"	"rs35054928"	0.00413223140495868	0.0405709992486852	0.918874267786572	17
"Breast cancer"	"CTSD_CVDI"	"rs548980"	-0.126016260162602	0.101626016260163	0.214975394149174	17
"Breast cancer"	"CTSD_CVDI"	"rs552537123;rs530050445"	-0.204089815557338	0.111066559743384	0.0661294610590219	17
"Breast cancer"	"CTSD_CVDI"	"rs60936670"	-0.0795698924731183	0.0759856630824373	0.295021266007657	17
"Breast cancer"	"CTSD_CVDI"	"rs6721996"	0.0838803792851933	0.0722100656455142	0.245391414275572	17
"Breast cancer"	"CTSD_CVDI"	"rs719338"	0.0719626168224299	0.0934579439252337	0.441299892685299	17
"Breast cancer"	"CTSD_CVDI"	"rs72658074"	0.0246498599439776	0.092436974789916	0.78972582092805	17
"Breast cancer"	"CTSD_CVDI"	"rs78540526"	-0.0237388724035608	0.0557204088361358	0.670081976135743	17
"Breast cancer"	"CTSD_CVDI"	"rs9371545"	-0.0147747747747748	0.0587387387387387	0.801401477948368	17
"Breast cancer"	"CTSD_CVDI"	"rs9693995"	-0.0803858520900322	0.0779742765273312	0.302574662380089	17
"Breast cancer"	"CTSD_CVDI"	"rs9933302"	-0.0069071373752878	0.0867229470452801	0.936518794611284	17
"Breast cancer"	"CTSD_CVDI"	"All - Inverse variance weighted"	-0.00933050357404855	0.017393734279422	0.591662089828414	17
"Breast cancer"	"CTSL1_CVDI"	"rs11049273"	-0.0401002506265664	0.0739348370927318	0.587561657525383	17
"Breast cancer"	"CTSL1_CVDI"	"rs132289"	0.00233644859813084	0.0611071171818835	0.969500080823808	17
"Breast cancer"	"CTSL1_CVDI"	"rs150248100"	-0.149953139643861	0.120899718837863	0.214860726410431	17
"Breast cancer"	"CTSL1_CVDI"	"rs17756147"	0.0359195402298851	0.0897988505747127	0.689156516779352	17
"Breast cancer"	"CTSL1_CVDI"	"rs1910020"	0.0732375085557837	0.0780287474332649	0.347937954966738	17
"Breast cancer"	"CTSL1_CVDI"	"rs34343964"	-0.106717226435536	0.11863488624052	0.368363300851684	17
"Breast cancer"	"CTSL1_CVDI"	"rs35054928"	-0.00488354620586025	0.0413223140495868	0.90592359597856	17
"Breast cancer"	"CTSL1_CVDI"	"rs548980"	-0.159552845528455	0.110772357723577	0.149763602670815	17
