"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Fasting glucose"	"CD40_CVDI"	"All - Inverse variance weighted"	0.105919117687306	0.0697797371290326	0.129037967038179	16
"Fasting glucose"	"CD40-L_CVDI"	"rs10974438"	-0.172965694736842	0.418961349473684	0.679720885225591	16
"Fasting glucose"	"CD40-L_CVDI"	"rs11195502"	0.141886779428571	0.381842362285714	0.710202082750067	16
"Fasting glucose"	"CD40-L_CVDI"	"rs11558471"	-0.196425409655172	0.277010193103448	0.47826806405006	16
"Fasting glucose"	"CD40-L_CVDI"	"rs11603334"	-0.301645486956522	0.447705406956522	0.500464630702262	16
"Fasting glucose"	"CD40-L_CVDI"	"rs11605924"	-0.47469474	0.338593450909091	0.160926957489022	16
"Fasting glucose"	"CD40-L_CVDI"	"rs11708067"	0.136101289090909	0.418262498181818	0.744880757867258	16
"Fasting glucose"	"CD40-L_CVDI"	"rs1514895"	-0.423573768	0.412619274	0.304633033577522	16
"Fasting glucose"	"CD40-L_CVDI"	"rs2191349"	0.312985542857143	0.268645924285714	0.24399934372773	16
"Fasting glucose"	"CD40-L_CVDI"	"rs2727270"	-0.813762411428572	0.388623715714286	0.0362635675552444	16
"Fasting glucose"	"CD40-L_CVDI"	"rs2908282"	0.16203522375	0.15747085125	0.30348648522027	16
"Fasting glucose"	"CD40-L_CVDI"	"rs4869272"	-0.193529394	0.40166478	0.629935112172795	16
"Fasting glucose"	"CD40-L_CVDI"	"rs560887"	-0.133716828169014	0.115202190422535	0.245758110306171	16
"Fasting glucose"	"CD40-L_CVDI"	"rs6113722"	0.0991120885714286	0.441657377142857	0.822438719075878	16
"Fasting glucose"	"CD40-L_CVDI"	"rs7173964"	-0.244650366	0.376104294	0.515378705691372	16
"Fasting glucose"	"CD40-L_CVDI"	"rs780093"	-0.757685835	0.23962955625	0.0015674081802259	16
"Fasting glucose"	"CD40-L_CVDI"	"rs983309"	-0.294554172	0.387058788	0.446653310714308	16
"Fasting glucose"	"CD40-L_CVDI"	"All - Inverse variance weighted"	-0.139861332984941	0.074931831332696	0.0619694484818921	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs10974438"	0.380524528421053	0.380524528421053	0.317310507862914	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs11195502"	-0.360976659428571	0.315072113142857	0.251921222655274	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs11558471"	0.266937095172414	0.249309173793103	0.284301162527656	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs11603334"	0.301645486956522	0.390551525217391	0.439902585839137	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs11605924"	0.285480752727273	0.308717558181818	0.355105754881205	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs11708067"	-0.129462201818182	0.371788887272727	0.727679259914616	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs1514895"	-0.113196438	0.372452796	0.761187645183173	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs2191349"	-0.0130410642857143	0.245172008571429	0.957579336522843	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs2727270"	0.101720301428571	0.336459458571429	0.762403879061464	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs2908282"	-0.263592511875	0.138072268125	0.0562503652819669	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs4869272"	0.339589314	0.361498302	0.347528523523374	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs560887"	0.222175652957747	0.103887689577465	0.032466953960263	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs6113722"	0.570329211428572	0.432963334285714	0.18774844688214	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs7173964"	-0.503906724	0.343240812	0.142081106647995	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs780093"	-1.60437693375	0.21680769375	1.361844978124e-13	16
"Fasting glucose"	"CHI3L1_CVDI"	"rs983309"	-1.100318064	0.331069152	0.000888860491649999	16
"Fasting glucose"	"CHI3L1_CVDI"	"All - Inverse variance weighted"	-0.10054960790027	0.137262257287577	0.463841198013322	16
"Fasting glucose"	"CSF-1_CVDI"	"rs10974438"	-0.295963522105263	0.445867124210526	0.506822740297428	16
"Fasting glucose"	"CSF-1_CVDI"	"rs11195502"	0.133540498285714	0.402708065142857	0.740186624030519	16
"Fasting glucose"	"CSF-1_CVDI"	"rs11558471"	-0.501136622068965	0.294638114482759	0.0889702746234684	16
"Fasting glucose"	"CSF-1_CVDI"	"rs11603334"	0.209564233043478	0.476282347826087	0.659937107321187	16
"Fasting glucose"	"CSF-1_CVDI"	"rs11605924"	0.800010016363636	0.358510712727273	0.0256492528404135	16
"Fasting glucose"	"CSF-1_CVDI"	"rs11708067"	0.0929472218181818	0.444818847272727	0.834483193136212	16
"Fasting glucose"	"CSF-1_CVDI"	"rs1514895"	0.956692476	0.434528262	0.0276878729306367	16
"Fasting glucose"	"CSF-1_CVDI"	"rs2191349"	0.0599888957142857	0.286903414285714	0.8343772713561	16
"Fasting glucose"	"CSF-1_CVDI"	"rs2727270"	0.678135342857143	0.41992227	0.106330872460075	16
"Fasting glucose"	"CSF-1_CVDI"	"rs2908282"	-0.332058099375	0.165458503125	0.0447606791031203	16
"Fasting glucose"	"CSF-1_CVDI"	"rs4869272"	-0.49295223	0.423573768	0.244507867682605	16
"Fasting glucose"	"CSF-1_CVDI"	"rs560887"	0.070972778028169	0.122402327323944	0.562027961117044	16
"Fasting glucose"	"CSF-1_CVDI"	"rs6113722"	-0.914613308571429	0.46252308	0.0479915087367138	16
"Fasting glucose"	"CSF-1_CVDI"	"rs7173964"	0.569633688	0.398013282	0.152375006457059	16
"Fasting glucose"	"CSF-1_CVDI"	"rs780093"	1.12055344875	0.2510404875	8.05802746548865e-06	16
"Fasting glucose"	"CSF-1_CVDI"	"rs983309"	0.922611828	0.411402108	0.0249223911064375	16
"Fasting glucose"	"CSF-1_CVDI"	"All - Inverse variance weighted"	0.113509787418738	0.127807920856437	0.374471926751661	16
"Fasting glucose"	"CSTB_CVDI"	"rs10974438"	-0.196027787368421	0.388211892631579	0.613593606894804	16
"Fasting glucose"	"CSTB_CVDI"	"rs11195502"	-0.358890089142857	0.321331824	0.264044304235238	16
"Fasting glucose"	"CSTB_CVDI"	"rs11558471"	-0.380259446896552	0.254345722758621	0.134901522719568	16
"Fasting glucose"	"CSTB_CVDI"	"rs11603334"	-0.0444530191304348	0.396901956521739	0.910823406571469	16
"Fasting glucose"	"CSTB_CVDI"	"rs11605924"	0.106225396363636	0.318676189090909	0.738882680363527	16
"Fasting glucose"	"CSTB_CVDI"	"rs11708067"	-0.159338094545455	0.381747518181818	0.676392214208758	16
"Fasting glucose"	"CSTB_CVDI"	"rs1514895"	0.357846804	0.379755792	0.346035131005811	16
"Fasting glucose"	"CSTB_CVDI"	"rs2191349"	-0.0417314057142857	0.250388434285714	0.867632334778193	16
"Fasting glucose"	"CSTB_CVDI"	"rs2727270"	-0.359933374285714	0.344284097142857	0.295812938228253	16
"Fasting glucose"	"CSTB_CVDI"	"rs2908282"	-0.039938259375	0.140354454375	0.775986742047369	16
"Fasting glucose"	"CSTB_CVDI"	"rs4869272"	-0.244650366	0.368801298	0.507095960311547	16
"Fasting glucose"	"CSTB_CVDI"	"rs560887"	-0.0216004107042254	0.106973462535211	0.839976860882794	16
"Fasting glucose"	"CSTB_CVDI"	"rs6113722"	-0.384276694285714	0.441657377142857	0.384257375062251	16
"Fasting glucose"	"CSTB_CVDI"	"rs7173964"	-0.25560486	0.350543808	0.465899718527069	16
"Fasting glucose"	"CSTB_CVDI"	"rs780093"	0.1962680175	0.22137206625	0.37529540434545	16
"Fasting glucose"	"CSTB_CVDI"	"rs983309"	0.055989636	0.335937816	0.867632334778193	16
"Fasting glucose"	"CSTB_CVDI"	"All - Inverse variance weighted"	-0.0637064640955771	0.0603912968050846	0.291473447338585	16
"Fasting glucose"	"CTSD_CVDI"	"rs10974438"	-0.238308290526316	0.384368210526316	0.535257786937966	16
"Fasting glucose"	"CTSD_CVDI"	"rs11195502"	-0.244128723428571	0.319245253714286	0.444446702634924	16
"Fasting glucose"	"CTSD_CVDI"	"rs11558471"	0.00755482344827586	0.254345722758621	0.976303943013895	16
"Fasting glucose"	"CTSD_CVDI"	"rs11603334"	0.311171133913043	0.393726740869565	0.429339402797795	16
"Fasting glucose"	"CTSD_CVDI"	"rs11605924"	0.643991465454546	0.312037101818182	0.0390338577584763	16
"Fasting glucose"	"CTSD_CVDI"	"rs11708067"	0.00331954363636364	0.378427974545455	0.993001102381726	16
"Fasting glucose"	"CTSD_CVDI"	"rs1514895"	0.186226398	0.376104294	0.620497325521465	16
"Fasting glucose"	"CTSD_CVDI"	"rs2191349"	0.161709197142857	0.247780221428571	0.513993822040987	16
"Fasting glucose"	"CTSD_CVDI"	"rs2727270"	-0.482519378571429	0.339067671428571	0.154713857286327	16
"Fasting glucose"	"CTSD_CVDI"	"rs2908282"	0.09356963625	0.13921336125	0.501500208935513	16
"Fasting glucose"	"CTSD_CVDI"	"rs4869272"	-0.317680326	0.368801298	0.389025407805054	16
"Fasting glucose"	"CTSD_CVDI"	"rs560887"	0.0452580033802817	0.105944871549296	0.669244974779128	16
"Fasting glucose"	"CTSD_CVDI"	"rs6113722"	0.652053214285714	0.439918568571429	0.138283511888122	16
"Fasting glucose"	"CTSD_CVDI"	"rs7173964"	0.408967776	0.34689231	0.238419134148808	16
"Fasting glucose"	"CTSD_CVDI"	"rs780093"	-1.38528705375	0.21908988	2.56671739205222e-10	16
"Fasting glucose"	"CTSD_CVDI"	"rs983309"	0.430876764	0.333503484	0.196367255998501	16
"Fasting glucose"	"CTSD_CVDI"	"All - Inverse variance weighted"	-0.0257475212049209	0.114585991304297	0.822212332197307	16
"Fasting glucose"	"CTSL1_CVDI"	"rs10974438"	0.280588793684211	0.418961349473684	0.50303325800222	16
"Fasting glucose"	"CTSL1_CVDI"	"rs11195502"	-0.127280787428571	0.381842362285714	0.738882680363527	16
"Fasting glucose"	"CTSL1_CVDI"	"rs11558471"	-0.299674663448276	0.277010193103448	0.279333325944732	16
"Fasting glucose"	"CTSL1_CVDI"	"rs11603334"	0.104782116521739	0.447705406956522	0.814951943236324	16
"Fasting glucose"	"CTSL1_CVDI"	"rs11605924"	0.126142658181818	0.338593450909091	0.709484121865155	16
"Fasting glucose"	"CTSL1_CVDI"	"rs11708067"	0.129462201818182	0.418262498181818	0.756923103409378	16
"Fasting glucose"	"CTSL1_CVDI"	"rs1514895"	0.197180892	0.412619274	0.632738388642242	16
"Fasting glucose"	"CTSL1_CVDI"	"rs2191349"	0.250388434285714	0.268645924285714	0.351316455972903	16
"Fasting glucose"	"CTSL1_CVDI"	"rs2727270"	-0.370366225714286	0.388623715714286	0.340579869395952	16
"Fasting glucose"	"CTSL1_CVDI"	"rs2908282"	-0.13921336125	0.15747085125	0.376664919719375	16
"Fasting glucose"	"CTSL1_CVDI"	"rs4869272"	-0.153362916	0.40166478	0.702596231560031	16
"Fasting glucose"	"CTSL1_CVDI"	"rs560887"	-0.122402327323944	0.115202190422535	0.288008758003942	16
"Fasting glucose"	"CTSL1_CVDI"	"rs6113722"	-0.43817976	0.439918568571429	0.319227100165569	16
"Fasting glucose"	"CTSL1_CVDI"	"rs7173964"	-0.098590446	0.372452796	0.791236045636806	16
"Fasting glucose"	"CTSL1_CVDI"	"rs780093"	0.49295223	0.23734737	0.0378086594703814	16
"Fasting glucose"	"CTSL1_CVDI"	"rs983309"	1.506851508	0.387058788	9.89787748904639e-05	16
"Fasting glucose"	"CTSL1_CVDI"	"All - Inverse variance weighted"	0.00610647682763144	0.087806139161669	0.944555824671834	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs10974438"	0.380524528421053	0.442023442105263	0.389309885667329	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs11195502"	-0.102241944	0.402708065142857	0.799583622878191	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs11558471"	-0.0176279213793103	0.29211984	0.951880999724362	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs11603334"	0.936688617391304	0.476282347826087	0.0492216521753002	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs11605924"	0.0796690472727273	0.358510712727273	0.824140895741885	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs11708067"	-0.0929472218181818	0.444818847272727	0.834483193136212	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs1514895"	0.317680326	0.434528262	0.464722693558552	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs2191349"	0.0991120885714286	0.284295201428571	0.727371717677557	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs2727270"	-0.0808545985714286	0.417314057142857	0.846371639238059	16
"Fasting glucose"	"CX3CL1_CVDI"	"rs2908282"	-0.209961135	0.165458503125	0.204453362951691	16
