"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Age at menarche"	"ADM_CVDI"	"rs13179344"	-0.243978823529412	0.575092941176471	0.671389024011197	113
"Age at menarche"	"ADM_CVDI"	"rs1327938"	-0.2592275	0.509196875	0.610688503698495	113
"Age at menarche"	"ADM_CVDI"	"rs1329767"	0.209425172413793	0.566980344827586	0.711852425954584	113
"Age at menarche"	"ADM_CVDI"	"rs1356379"	-0.219549821428571	0.452325535714286	0.627406733769881	113
"Age at menarche"	"ADM_CVDI"	"rs1414186"	0.603358780487805	0.458841707317073	0.188523134343862	113
"Age at menarche"	"ADM_CVDI"	"rs1469039"	0.109334047619048	0.500820476190476	0.827187693222627	113
"Age at menarche"	"ADM_CVDI"	"rs1512238"	-0.0558981132075472	0.290670188679245	0.847501193268095	113
"Age at menarche"	"ADM_CVDI"	"rs16918378"	-0.3614372	0.533268	0.497912603000069	113
"Age at menarche"	"ADM_CVDI"	"rs1704528"	-0.135523191489362	0.340383829787234	0.690520984778355	113
"Age at menarche"	"ADM_CVDI"	"rs1925047"	0.187340882352941	0.479244117647059	0.695864434022019	113
"Age at menarche"	"ADM_CVDI"	"rs1984870"	-0.328002142857143	0.377378809523809	0.384760235908064	113
"Age at menarche"	"ADM_CVDI"	"rs2042067"	-1.13213642857143	0.581939285714286	0.0517202953564786	113
"Age at menarche"	"ADM_CVDI"	"rs2106404"	1.04925416666667	0.641896666666667	0.102129700492993	113
"Age at menarche"	"ADM_CVDI"	"rs213558"	-0.909941428571429	0.677165714285714	0.179029242883863	113
"Age at menarche"	"ADM_CVDI"	"rs2267812"	0.0180646341463415	0.462454634146342	0.968840558800758	113
"Age at menarche"	"ADM_CVDI"	"rs2300922"	0.647638139534884	0.389271860465116	0.0961690345218558	113
"Age at menarche"	"ADM_CVDI"	"rs2438086"	-0.170191914893617	0.390811063829787	0.663211243844987	113
"Age at menarche"	"ADM_CVDI"	"rs2461794"	0.871352941176471	0.514098235294118	0.0900914983292912	113
"Age at menarche"	"ADM_CVDI"	"rs247520"	-0.272871052631579	0.475575263157895	0.566123119370813	113
"Age at menarche"	"ADM_CVDI"	"rs2724961"	0.24071125	0.364152916666667	0.508601444069052	113
"Age at menarche"	"ADM_CVDI"	"rs2798224"	-0.978716071428571	0.587229642857143	0.0955807045456295	113
"Age at menarche"	"ADM_CVDI"	"rs2836961"	-0.246883333333333	0.518455	0.633938683881346	113
"Age at menarche"	"ADM_CVDI"	"rs3001723"	0.0779631578947368	0.424899210526316	0.854416515535978	113
"Age at menarche"	"ADM_CVDI"	"rs302719"	0.825295714285714	0.566068214285714	0.144855999884004	113
"Age at menarche"	"ADM_CVDI"	"rs34437050"	0.52956475	0.378348708333333	0.161611042228515	113
"Age at menarche"	"ADM_CVDI"	"rs35330978"	0.0493766666666667	0.426755476190476	0.907888341223762	113
"Age at menarche"	"ADM_CVDI"	"rs35935052"	-0.916995238095238	0.497293571428571	0.0651872746387562	113
"Age at menarche"	"ADM_CVDI"	"rs3733632"	0.0301746296296296	0.395013333333333	0.939109709159351	113
"Age at menarche"	"ADM_CVDI"	"rs3767357"	0.28515025	0.283298625	0.314157828436247	113
"Age at menarche"	"ADM_CVDI"	"rs3782120"	0.68510125	0.5508584375	0.213610924191111	113
"Age at menarche"	"ADM_CVDI"	"rs3784692"	-0.014107619047619	0.36327119047619	0.969021978610789	113
"Age at menarche"	"ADM_CVDI"	"rs395962"	0.0876435833333333	0.133317	0.510918989950964	113
"Age at menarche"	"ADM_CVDI"	"rs4256170"	-0.611565285714286	0.3777315	0.105437017780126	113
"Age at menarche"	"ADM_CVDI"	"rs4473643"	-0.194907894736842	0.518455	0.706961614177368	113
"Age at menarche"	"ADM_CVDI"	"rs4561063"	-0.632919090909091	0.498255454545455	0.203988374325891	113
"Age at menarche"	"ADM_CVDI"	"rs4735762"	-0.14813	0.387959523809524	0.702596231560031	113
"Age at menarche"	"ADM_CVDI"	"rs4804025"	-0.363591818181818	0.370325	0.326189429199069	113
"Age at menarche"	"ADM_CVDI"	"rs4871939"	-0.219641034482759	0.653815172413793	0.736917997790598	113
"Age at menarche"	"ADM_CVDI"	"rs4897178"	-0.00370325	0.3925445	0.992472898813957	113
"Age at menarche"	"ADM_CVDI"	"rs4945266"	-0.0724191111111111	0.44439	0.870547596061096	113
"Age at menarche"	"ADM_CVDI"	"rs506589"	-0.575345507246377	0.274791884057971	0.0362822563270125	113
"Age at menarche"	"ADM_CVDI"	"rs582780"	0.5984452	0.6339964	0.345207856238078	113
"Age at menarche"	"ADM_CVDI"	"rs59153096"	0.231453125	0.6341815625	0.715138649749131	113
"Age at menarche"	"ADM_CVDI"	"rs6027163"	-0.279330857142857	0.554429428571429	0.614390125187987	113
"Age at menarche"	"ADM_CVDI"	"rs61846901"	0.707732222222222	0.630924074074074	0.26197337369113	113
"Age at menarche"	"ADM_CVDI"	"rs62257270"	0.0362095555555556	0.375262666666667	0.923130440405209	113
"Age at menarche"	"ADM_CVDI"	"rs62316795"	0.939456052631579	0.545742105263158	0.08517308335862	113
"Age at menarche"	"ADM_CVDI"	"rs62379978"	-0.496805230769231	0.328164923076923	0.130054022673446	113
"Age at menarche"	"ADM_CVDI"	"rs6478680"	-0.119459677419355	0.516065806451613	0.816940770436024	113
"Age at menarche"	"ADM_CVDI"	"rs6597884"	0.841166785714286	0.544906785714286	0.122663614742844	113
"Age at menarche"	"ADM_CVDI"	"rs6704684"	-0.0292087323943662	0.281655633802817	0.917404487375225	113
"Age at menarche"	"ADM_CVDI"	"rs6864818"	-0.244214324324324	0.532467297297297	0.646487955019185	113
"Age at menarche"	"ADM_CVDI"	"rs6933660"	-0.130174848484848	0.520699393939394	0.802587348634153	113
"Age at menarche"	"ADM_CVDI"	"rs6968642"	0.159524615384615	0.660887692307692	0.809261146695181	113
"Age at menarche"	"ADM_CVDI"	"rs7110373"	-0.338230166666667	0.249352166666667	0.174960598875992	113
"Age at menarche"	"ADM_CVDI"	"rs7132908"	-0.346840975609756	0.375744390243902	0.355967119733731	113
"Age at menarche"	"ADM_CVDI"	"rs7178532"	-0.0123441666666667	0.342550625	0.971253625003008	113
"Age at menarche"	"ADM_CVDI"	"rs7256078"	-0.119148043478261	0.383205869565217	0.755858117682332	113
"Age at menarche"	"ADM_CVDI"	"rs732898"	0.0522811764705882	0.325305098039216	0.872318437328316	113
"Age at menarche"	"ADM_CVDI"	"rs7359336"	-0.103411509433962	0.307439622641509	0.73659666753243	113
"Age at menarche"	"ADM_CVDI"	"rs752278"	0.014813	0.38884125	0.96961174800551	113
"Age at menarche"	"ADM_CVDI"	"rs7576624"	-0.644678450704225	0.27539661971831	0.0192368505599281	113
"Age at menarche"	"ADM_CVDI"	"rs758747"	0.153237931034483	0.587412068965517	0.79419309581406	113
"Age at menarche"	"ADM_CVDI"	"rs7605368"	-0.788263214285714	0.666585	0.236991629643062	113
"Age at menarche"	"ADM_CVDI"	"rs76765849"	-0.4088388	0.1688682	0.0154756364638433	113
"Age at menarche"	"ADM_CVDI"	"rs7719067"	-0.0423228571428571	0.534326071428571	0.936867244508368	113
"Age at menarche"	"ADM_CVDI"	"rs77530428"	0.4517965	0.577707	0.434184436176028	113
"Age at menarche"	"ADM_CVDI"	"rs77751245"	-0.0569730769230769	0.660887692307692	0.931301948464218	113
"Age at menarche"	"ADM_CVDI"	"rs7896371"	0.32958925	0.414764	0.426821280931496	113
"Age at menarche"	"ADM_CVDI"	"rs7924036"	0.6932484	0.5984452	0.246694377465737	113
"Age at menarche"	"ADM_CVDI"	"rs7979001"	-0.894952083333334	0.623380416666667	0.151103791689238	113
"Age at menarche"	"ADM_CVDI"	"rs80170948"	-0.66105776119403	0.616839850746269	0.283861725602015	113
"Age at menarche"	"ADM_CVDI"	"rs852061"	-0.29626	0.465551428571429	0.524539436435313	113
"Age at menarche"	"ADM_CVDI"	"rs913588"	-0.0400351351351351	0.400351351351351	0.920344325445942	113
"Age at menarche"	"ADM_CVDI"	"rs914027"	0.0222195	0.414764	0.957276620509357	113
"Age at menarche"	"ADM_CVDI"	"rs9349203"	0.540474324324324	0.44439	0.223902567922775	113
"Age at menarche"	"ADM_CVDI"	"rs9426832"	0.244984230769231	0.626703846153846	0.695864434022019	113
"Age at menarche"	"ADM_CVDI"	"rs953230"	-0.14813	0.448504722222222	0.7411920078901	113
"Age at menarche"	"ADM_CVDI"	"rs9548873"	-0.554292903225806	0.511287419354839	0.278315076568512	113
"Age at menarche"	"ADM_CVDI"	"rs9635759"	0.0878737288135593	0.303792033898305	0.772385328864595	113
"Age at menarche"	"ADM_CVDI"	"rs9972653"	-0.928079795918367	0.311375306122449	0.00287700708605546	113
"Age at menarche"	"ADM_CVDI"	"All - Inverse variance weighted"	-0.0805687048205485	0.0384827832287168	0.0362929637137037	113
"Age at menarche"	"AGRP_CVDI"	"rs10011174"	-0.0341838461538461	0.717860769230769	0.962019851444415	113
"Age at menarche"	"AGRP_CVDI"	"rs10049090"	0.226551764705882	0.470530588235294	0.63017433816751	113
"Age at menarche"	"AGRP_CVDI"	"rs10076858"	0.862639411764706	0.514098235294118	0.0933537167952515	113
"Age at menarche"	"AGRP_CVDI"	"rs10134333"	0.40041390625	0.64575421875	0.53521059315368	113
"Age at menarche"	"AGRP_CVDI"	"rs10138913"	-0.10423962962963	0.307232592592593	0.734394503436344	113
"Age at menarche"	"AGRP_CVDI"	"rs10182181"	0.263342222222222	0.576061111111111	0.647568367631056	113
"Age at menarche"	"AGRP_CVDI"	"rs10237306"	0.20431724137931	0.541440689655172	0.70590721025271	113
"Age at menarche"	"AGRP_CVDI"	"rs107068"	-0.429066206896552	0.526116896551724	0.414766722022538	113
"Age at menarche"	"AGRP_CVDI"	"rs10746733"	-0.119914761904762	0.384432619047619	0.755096302310249	113
"Age at menarche"	"AGRP_CVDI"	"rs10750766"	0.321799655172414	0.577196206896552	0.57717074755783	113
"Age at menarche"	"AGRP_CVDI"	"rs10767659"	0.413892647058824	0.474887352941176	0.383448660462883	113
"Age at menarche"	"AGRP_CVDI"	"rs10832021"	-0.561659583333333	0.367238958333333	0.126162397742482	113
"Age at menarche"	"AGRP_CVDI"	"rs10885077"	0.544906785714286	0.634842857142857	0.390708428304394	113
"Age at menarche"	"AGRP_CVDI"	"rs10895141"	-0.00945510638297872	0.37190085106383	0.979716984367059	113
"Age at menarche"	"AGRP_CVDI"	"rs10931078"	-0.92210925	0.52215825	0.0774029882272174	113
"Age at menarche"	"AGRP_CVDI"	"rs10931831"	0.480723773584906	0.301849811320755	0.111251616353198	113
"Age at menarche"	"AGRP_CVDI"	"rs10934420"	0.257131320754717	0.293465094339623	0.380926493114442	113
"Age at menarche"	"AGRP_CVDI"	"rs10938397"	0.939360975609756	0.415486585365854	0.0237673352613926	113
"Age at menarche"	"AGRP_CVDI"	"rs10948864"	0.842224857142857	0.448622285714286	0.060468976625257	113
"Age at menarche"	"AGRP_CVDI"	"rs11062204"	0.29626	0.728305833333333	0.684169826249014	113
"Age at menarche"	"AGRP_CVDI"	"rs11070591"	-0.187631333333333	0.572769333333333	0.743224552275968	113
"Age at menarche"	"AGRP_CVDI"	"rs113115898"	0.150246142857143	0.349163571428571	0.6669752230701	113
"Age at menarche"	"AGRP_CVDI"	"rs11575886"	0.361712790697674	0.575295581395349	0.529517639632888	113
"Age at menarche"	"AGRP_CVDI"	"rs11703376"	0.495177428571429	0.550197142857143	0.368120250693519	113
"Age at menarche"	"AGRP_CVDI"	"rs11873906"	-0.139416470588235	0.363063725490196	0.700978447498377	113
"Age at menarche"	"AGRP_CVDI"	"rs12091368"	0.382270967741936	0.539957741935484	0.478967240074664	113
"Age at menarche"	"AGRP_CVDI"	"rs12125335"	-0.191697647058824	0.485053137254902	0.692688222541296	113
"Age at menarche"	"AGRP_CVDI"	"rs12168307"	-0.475811515151515	0.565587272727273	0.400196782020567	113
"Age at menarche"	"AGRP_CVDI"	"rs12566985"	0.432045833333333	0.317862291666667	0.174075839810518	113
"Age at menarche"	"AGRP_CVDI"	"rs12603280"	-0.135433142857143	0.571358571428571	0.812628057490813	113
"Age at menarche"	"AGRP_CVDI"	"rs12663002"	-0.804134285714286	0.521981904761905	0.123428648755768	113
"Age at menarche"	"AGRP_CVDI"	"rs13120031"	0.118504	0.711024	0.867632334778193	113
"Age at menarche"	"AGRP_CVDI"	"rs13179344"	-0.139416470588235	0.588163235294118	0.812628057490813	113
"Age at menarche"	"AGRP_CVDI"	"rs1327938"	-0.4814225	0.518455	0.353111234506006	113
"Age at menarche"	"AGRP_CVDI"	"rs1329767"	1.41489689655172	0.577196206896552	0.0142330414903399	113
"Age at menarche"	"AGRP_CVDI"	"rs1356379"	-0.912586607142857	0.460261071428571	0.0473943981350413	113
"Age at menarche"	"AGRP_CVDI"	"rs1414186"	-1.00439365853659	0.469680487804878	0.0324793025229544	113
"Age at menarche"	"AGRP_CVDI"	"rs1469039"	0.465551428571429	0.51140119047619	0.362640684494304	113
"Age at menarche"	"AGRP_CVDI"	"rs1512238"	0.458364528301887	0.29626	0.121822303471537	113
"Age at menarche"	"AGRP_CVDI"	"rs16918378"	-0.2192324	0.548081	0.689156516779352	113
"Age at menarche"	"AGRP_CVDI"	"rs1704528"	-0.154433404255319	0.343535531914894	0.653041233385683	113
"Age at menarche"	"AGRP_CVDI"	"rs1925047"	0.762433823529412	0.483600882352941	0.114892985919588	113
"Age at menarche"	"AGRP_CVDI"	"rs1984870"	0.201033571428571	0.384432619047619	0.601018944530995	113
"Age at menarche"	"AGRP_CVDI"	"rs2042067"	-0.312131071428571	0.59252	0.598342404505452	113
"Age at menarche"	"AGRP_CVDI"	"rs2106404"	1.18504	0.654240833333333	0.0700912147737408	113
"Age at menarche"	"AGRP_CVDI"	"rs213558"	-1.65059142857143	0.693036785714286	0.017233894540194	113
"Age at menarche"	"AGRP_CVDI"	"rs2267812"	-0.245679024390244	0.469680487804878	0.600920723905316	113
"Age at menarche"	"AGRP_CVDI"	"rs2300922"	-0.158464651162791	0.399606511627907	0.691698058199647	113
"Age at menarche"	"AGRP_CVDI"	"rs2438086"	0	0.400266170212766	1	113
"Age at menarche"	"AGRP_CVDI"	"rs2461794"	0.566379411764706	0.527168529411765	0.282652328574895	113
"Age at menarche"	"AGRP_CVDI"	"rs247520"	-0.0272871052631579	0.483371578947368	0.954982041323893	113
"Age at menarche"	"AGRP_CVDI"	"rs2724961"	-0.138871875	0.367238958333333	0.705318230200628	113
"Age at menarche"	"AGRP_CVDI"	"rs2798224"	-0.788263214285714	0.597810357142857	0.187308201952967	113
"Age at menarche"	"AGRP_CVDI"	"rs2836961"	0.0246883333333333	0.528330333333333	0.962729239274633	113
"Age at menarche"	"AGRP_CVDI"	"rs3001723"	0.202704210526316	0.43269552631579	0.639449614745276	113
"Age at menarche"	"AGRP_CVDI"	"rs302719"	0.0793553571428571	0.576648928571429	0.89054495382707	113
"Age at menarche"	"AGRP_CVDI"	"rs34437050"	0.283298625	0.390075666666667	0.467675826972638	113
"Age at menarche"	"AGRP_CVDI"	"rs35330978"	0.0211614285714286	0.43733619047619	0.961407742542763	113
"Age at menarche"	"AGRP_CVDI"	"rs35935052"	-0.715961666666667	0.504347380952381	0.155729869163502	113
"Age at menarche"	"AGRP_CVDI"	"rs3733632"	-0.614465185185185	0.403242777777778	0.127556299780007	113
"Age at menarche"	"AGRP_CVDI"	"rs3767357"	0.1555365	0.2888535	0.590258451314772	113
"Age at menarche"	"AGRP_CVDI"	"rs3782120"	1.3748315625	0.5601165625	0.0141062829473795	113
"Age at menarche"	"AGRP_CVDI"	"rs3784692"	-0.162237619047619	0.370325	0.661317246206752	113
"Age at menarche"	"AGRP_CVDI"	"rs395962"	0.0530799166666667	0.135785833333333	0.695864434022019	113
"Age at menarche"	"AGRP_CVDI"	"rs4256170"	-0.450738428571428	0.383021857142857	0.239277107178346	113
"Age at menarche"	"AGRP_CVDI"	"rs4473643"	-0.14813	0.530149473684211	0.779928843550604	113
"Age at menarche"	"AGRP_CVDI"	"rs4561063"	-0.403990909090909	0.511721818181818	0.429835204622545	113
"Age at menarche"	"AGRP_CVDI"	"rs4735762"	0.603100714285714	0.395013333333333	0.126814305064188	113
"Age at menarche"	"AGRP_CVDI"	"rs4804025"	0.171696136363636	0.377058181818182	0.648852322436184	113
"Age at menarche"	"AGRP_CVDI"	"rs4871939"	0.321799655172414	0.664031034482759	0.627949198524385	113
"Age at menarche"	"AGRP_CVDI"	"rs4897178"	-0.88507675	0.39624775	0.0255064497644383	113
"Age at menarche"	"AGRP_CVDI"	"rs4945266"	-0.520100888888889	0.454265333333333	0.252239176189789	113
"Age at menarche"	"AGRP_CVDI"	"rs506589"	-0.0322021739130435	0.279085507246377	0.908140272657433	113
"Age at menarche"	"AGRP_CVDI"	"rs582780"	0.2488584	0.6458468	0.699999529956414	113
"Age at menarche"	"AGRP_CVDI"	"rs59153096"	0.1712753125	0.638810625	0.788610074980292	113
"Age at menarche"	"AGRP_CVDI"	"rs6027163"	0.126968571428571	0.567126285714286	0.822850213878424	113
"Age at menarche"	"AGRP_CVDI"	"rs61846901"	-0.213965555555556	0.647382962962963	0.741015790289687	113
"Age at menarche"	"AGRP_CVDI"	"rs62257270"	-0.197506666666667	0.385138	0.608076879465923	113
"Age at menarche"	"AGRP_CVDI"	"rs62316795"	0.109148421052632	0.557436578947368	0.844763425868495	113
"Age at menarche"	"AGRP_CVDI"	"rs62379978"	-0.528710153846154	0.332722769230769	0.112051114916849	113
"Age at menarche"	"AGRP_CVDI"	"rs6478680"	1.96391709677419	0.525622580645161	0.000186700621619895	113
"Age at menarche"	"AGRP_CVDI"	"rs6597884"	-0.714198214285714	0.5554875	0.198542793686662	113
"Age at menarche"	"AGRP_CVDI"	"rs6704684"	0.502807464788733	0.285828309859155	0.0785564344229899	113
"Age at menarche"	"AGRP_CVDI"	"rs6864818"	0.100087837837838	0.544477837837838	0.854151896871673	113
"Age at menarche"	"AGRP_CVDI"	"rs6933660"	0.0403990909090909	0.534165757575758	0.9397132676886	113
"Age at menarche"	"AGRP_CVDI"	"rs6968642"	-0.569730769230769	0.677979615384615	0.400719946701513	113
"Age at menarche"	"AGRP_CVDI"	"rs7110373"	-0.0864091666666667	0.254289833333333	0.734002760778089	113
"Age at menarche"	"AGRP_CVDI"	"rs7132908"	0.332389268292683	0.379357317073171	0.380926493114442	113
"Age at menarche"	"AGRP_CVDI"	"rs7178532"	0.638810625	0.348722708333333	0.0669725187007343	113
"Age at menarche"	"AGRP_CVDI"	"rs7256078"	-0.892000217391304	0.389646304347826	0.0220644710639441	113
"Age at menarche"	"AGRP_CVDI"	"rs732898"	-0.00871352941176471	0.33401862745098	0.979187980711226	113
"Age at menarche"	"AGRP_CVDI"	"rs7359336"	0.483518679245283	0.313029433962264	0.122432673754494	113
"Age at menarche"	"AGRP_CVDI"	"rs752278"	-0.54437775	0.39624775	0.169493913851265	113
"Age at menarche"	"AGRP_CVDI"	"rs7576624"	-0.0813671830985916	0.279569295774648	0.771017074643478	113
"Age at menarche"	"AGRP_CVDI"	"rs758747"	1.01137034482759	0.597627931034483	0.0905873219215137	113
"Age at menarche"	"AGRP_CVDI"	"rs7605368"	-0.206323928571429	0.677165714285714	0.760604170785191	113
"Age at menarche"	"AGRP_CVDI"	"rs76765849"	-0.2681153	0.1718308	0.11867841531498	113
"Age at menarche"	"AGRP_CVDI"	"rs7719067"	0.486712857142857	0.539616428571429	0.367077699961891	113
"Age at menarche"	"AGRP_CVDI"	"rs77530428"	0.0382669166666667	0.590051166666667	0.948290599255575	113
"Age at menarche"	"AGRP_CVDI"	"rs77751245"	0.478573846153846	0.672282307692308	0.476548744736444	113
"Age at menarche"	"AGRP_CVDI"	"rs7896371"	-0.20367875	0.4221705	0.629481948305175	113
"Age at menarche"	"AGRP_CVDI"	"rs7924036"	0.8236028	0.6102956	0.177171745870252	113
"Age at menarche"	"AGRP_CVDI"	"rs7979001"	-0.216022916666667	0.635724583333333	0.734002760778089	113
"Age at menarche"	"AGRP_CVDI"	"rs80170948"	0.329423432835821	0.630105223880597	0.601108555636141	113
"Age at menarche"	"AGRP_CVDI"	"rs852061"	-0.600984571428571	0.474016	0.204848971310736	113
"Age at menarche"	"AGRP_CVDI"	"rs913588"	0.140122972972973	0.408358378378378	0.73149520528498	113
"Age at menarche"	"AGRP_CVDI"	"rs914027"	-0.03332925	0.4221705	0.937074486238219	113
"Age at menarche"	"AGRP_CVDI"	"rs9349203"	0.348305675675676	0.452397027027027	0.441352389120707	113
"Age at menarche"	"AGRP_CVDI"	"rs9426832"	0.267773461538462	0.643795769230769	0.677461809132882	113
"Age at menarche"	"AGRP_CVDI"	"rs953230"	0.0205736111111111	0.456734166666667	0.964071404617731	113
"Age at menarche"	"AGRP_CVDI"	"rs9548873"	0.702422903225806	0.516065806451613	0.173478578848781	113
"Age at menarche"	"AGRP_CVDI"	"rs9635759"	-0.175747457627119	0.308813389830509	0.569284416450073	113
"Age at menarche"	"AGRP_CVDI"	"rs9972653"	0.187429795918367	0.317421428571429	0.554871443695732	113
"Age at menarche"	"AGRP_CVDI"	"All - Inverse variance weighted"	0.0328074475650802	0.0430645631225915	0.446167413031654	113
"Age at menarche"	"CA-125_CVDI"	"rs10011174"	0.489968461538462	1.12236961538462	0.662439019265277	113
"Age at menarche"	"CA-125_CVDI"	"rs10049090"	-0.187340882352941	0.649157941176471	0.772894686615807	113
"Age at menarche"	"CA-125_CVDI"	"rs10076858"	1.259105	0.806001470588235	0.118249791864597	113
"Age at menarche"	"CA-125_CVDI"	"rs10134333"	0.90035265625	0.9211834375	0.328377628777109	113
"Age at menarche"	"CA-125_CVDI"	"rs10138913"	-0.990276481481482	0.441646851851852	0.0249461220062674	113
"Age at menarche"	"CA-125_CVDI"	"rs10182181"	-0.658355555555556	0.811971851851852	0.417474325169508	113
"Age at menarche"	"CA-125_CVDI"	"rs10237306"	0.209425172413793	0.781513448275862	0.788719442707972	113
"Age at menarche"	"CA-125_CVDI"	"rs107068"	-0.35244724137931	0.766189655172414	0.645516220500695	113
"Age at menarche"	"CA-125_CVDI"	"rs10746733"	0.29626	0.567831666666667	0.601851975770549	113
"Age at menarche"	"CA-125_CVDI"	"rs10750766"	1.8082075862069	0.827484827586207	0.0288752713152194	113
"Age at menarche"	"CA-125_CVDI"	"rs10767659"	0.29626	0.675298529411765	0.660871914033236	113
"Age at menarche"	"CA-125_CVDI"	"rs10832021"	-0.768424375	0.5554875	0.166562681737386	113
"Age at menarche"	"CA-125_CVDI"	"rs10885077"	0.931102857142857	0.936393214285714	0.320052363840302	113
"Age at menarche"	"CA-125_CVDI"	"rs10895141"	1.10624744680851	0.605126808510638	0.0675307937249384	113
"Age at menarche"	"CA-125_CVDI"	"rs10931078"	-1.229479	0.8369345	0.141825588450351	113
"Age at menarche"	"CA-125_CVDI"	"rs10931831"	0.167694339622642	0.427620566037736	0.69494231503817	113
"Age at menarche"	"CA-125_CVDI"	"rs10934420"	-0.676367169811321	0.430415471698113	0.116083133738655	113
"Age at menarche"	"CA-125_CVDI"	"rs10938397"	1.19226585365854	0.664778536585366	0.0728964836446601	113
"Age at menarche"	"CA-125_CVDI"	"rs10948864"	-0.0761811428571429	0.656004285714286	0.907550280057027	113
"Age at menarche"	"CA-125_CVDI"	"rs11062204"	-1.46895583333333	1.1480075	0.200696444157548	113
"Age at menarche"	"CA-125_CVDI"	"rs11070591"	-1.19491533333333	0.829528	0.149732721477791	113
"Age at menarche"	"CA-125_CVDI"	"rs113115898"	0.112155571428571	0.541732571428571	0.835985453199565	113
"Age at menarche"	"CA-125_CVDI"	"rs11575886"	1.69488279069767	0.823327209302326	0.03953473903326	113
"Age at menarche"	"CA-125_CVDI"	"rs11703376"	0.833760285714286	0.871850857142857	0.338915295938536	113
"Age at menarche"	"CA-125_CVDI"	"rs11873906"	-0.731936470588235	0.59252	0.216721062179052	113
"Age at menarche"	"CA-125_CVDI"	"rs12091368"	-0.559071290322581	0.88878	0.52932793778425	113
"Age at menarche"	"CA-125_CVDI"	"rs12125335"	-0.973010784313726	0.775504117647059	0.209594350466674	113
"Age at menarche"	"CA-125_CVDI"	"rs12168307"	0.97406696969697	0.920201515151515	0.289810880508599	113
