"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"HbA1C"	"AGRP_CVDI"	"rs12368284"	-0.225593333333333	0.49457	0.648289055584097	34
"HbA1C"	"AGRP_CVDI"	"rs12621844"	-0.883442424242424	0.562668686868687	0.116393370343611	34
"HbA1C"	"AGRP_CVDI"	"rs13134327"	-0.448516923076923	0.432498461538462	0.299718596611209	34
"HbA1C"	"AGRP_CVDI"	"rs13266634"	-0.093708	0.381773333333333	0.806104499226935	34
"HbA1C"	"AGRP_CVDI"	"rs1387153"	0.33702	0.30962	0.276376388889305	34
"HbA1C"	"AGRP_CVDI"	"rs17509001"	0.59869	0.433833333333333	0.167586644830029	34
"HbA1C"	"AGRP_CVDI"	"rs17533903"	0.05206	0.444245333333333	0.906711472221255	34
"HbA1C"	"AGRP_CVDI"	"rs17747324"	-0.701074666666667	0.430362666666667	0.103306190280059	34
"HbA1C"	"AGRP_CVDI"	"rs1800562"	-0.4438115	0.301948	0.141608455784437	34
"HbA1C"	"AGRP_CVDI"	"rs2246434"	-0.44388	0.3288	0.177015982874804	34
"HbA1C"	"AGRP_CVDI"	"rs2383208"	-0.185928571428571	0.49457	0.706961614177368	34
"HbA1C"	"AGRP_CVDI"	"rs3782123"	-0.308355384615385	0.472544615384615	0.51405134722349	34
"HbA1C"	"AGRP_CVDI"	"rs423117"	-0.85488	0.4384	0.0511761190432773	34
"HbA1C"	"AGRP_CVDI"	"rs4607517"	-0.512203225806452	0.231750967741935	0.0270951056603048	34
"HbA1C"	"AGRP_CVDI"	"rs4737009"	-0.513162857142857	0.295006666666667	0.0819475906537956	34
"HbA1C"	"AGRP_CVDI"	"rs4745982"	0.09316	0.113436	0.411500442608758	34
"HbA1C"	"AGRP_CVDI"	"rs560887"	0.466680714285714	0.20824	0.025021448575603	34
"HbA1C"	"AGRP_CVDI"	"rs579459"	0.473272727272727	0.638918181818182	0.458850651929467	34
"HbA1C"	"AGRP_CVDI"	"rs7616006"	-2.10843	0.536218	8.42284545070117e-05	34
"HbA1C"	"AGRP_CVDI"	"rs8192675"	0.0615254545454545	0.530065454545455	0.907595932429892	34
"HbA1C"	"AGRP_CVDI"	"rs837763"	0.143930588235294	0.342983529411765	0.674746375168589	34
"HbA1C"	"AGRP_CVDI"	"rs855791"	-0.244988235294118	0.315422352941176	0.437336359803871	34
"HbA1C"	"AGRP_CVDI"	"rs905358"	-0.812136	0.386979333333333	0.0358473499252623	34
"HbA1C"	"AGRP_CVDI"	"rs9494142"	-0.339629523809524	0.295006666666667	0.249625080452932	34
"HbA1C"	"AGRP_CVDI"	"rs9818758"	-0.0433833333333333	0.576998333333333	0.940065155869743	34
"HbA1C"	"AGRP_CVDI"	"rs9914988"	-1.50173076923077	0.516595384615385	0.0036494032782106	34
"HbA1C"	"AGRP_CVDI"	"rs9935401"	-0.320773737373737	0.546892929292929	0.557513723043715	34
"HbA1C"	"AGRP_CVDI"	"All - Inverse variance weighted"	-0.10884440525056	0.0906128262728574	0.229672438189084	34
"HbA1C"	"CA-125_CVDI"	"rs1046896"	-0.0966828571428571	0.362560714285714	0.78972582092805	34
"HbA1C"	"CA-125_CVDI"	"rs10774625"	0.449609090909091	1.06486363636364	0.67286282272179	34
"HbA1C"	"CA-125_CVDI"	"rs11248914"	-0.918487142857143	0.568941428571428	0.106445225482689	34
"HbA1C"	"CA-125_CVDI"	"rs11603334"	0.694133333333333	0.863328333333333	0.421385366512135	34
"HbA1C"	"CA-125_CVDI"	"rs11708067"	-1.19337538461538	0.740853846153846	0.1072209640703	34
"HbA1C"	"CA-125_CVDI"	"rs11964178"	0.526022916666667	0.802591666666667	0.512206772194767	34
"HbA1C"	"CA-125_CVDI"	"rs12368284"	0.529276666666667	0.70281	0.451397984476184	34
"HbA1C"	"CA-125_CVDI"	"rs12621844"	-0.88870101010101	0.82559797979798	0.281733596257548	34
"HbA1C"	"CA-125_CVDI"	"rs13134327"	-1.34555076923077	0.62472	0.0312522388569388	34
"HbA1C"	"CA-125_CVDI"	"rs13266634"	-0.138826666666667	0.551836	0.801371650610903	34
"HbA1C"	"CA-125_CVDI"	"rs1387153"	-0.86036	0.4384	0.0497043006117301	34
"HbA1C"	"CA-125_CVDI"	"rs17509001"	0.150395555555556	0.62472	0.809756060860832	34
"HbA1C"	"CA-125_CVDI"	"rs17533903"	0.701074666666667	0.614308	0.253768840678336	34
"HbA1C"	"CA-125_CVDI"	"rs17747324"	-0.388714666666667	0.610837333333333	0.524539436435313	34
"HbA1C"	"CA-125_CVDI"	"rs1800562"	-0.369626	0.4802535	0.441508903783499	34
"HbA1C"	"CA-125_CVDI"	"rs2246434"	0.2466	0.45758	0.58994056889155	34
"HbA1C"	"CA-125_CVDI"	"rs2383208"	-0.509444285714286	0.706528571428571	0.470877133298098	34
"HbA1C"	"CA-125_CVDI"	"rs3782123"	0.508586153846154	0.652752307692308	0.435896599144798	34
"HbA1C"	"CA-125_CVDI"	"rs423117"	0.35894	0.6302	0.568972625334314	34
"HbA1C"	"CA-125_CVDI"	"rs4607517"	0.401365806451613	0.339229677419355	0.23674244689942	34
"HbA1C"	"CA-125_CVDI"	"rs4737009"	0.00247904761904762	0.421438095238095	0.995306588474021	34
"HbA1C"	"CA-125_CVDI"	"rs4745982"	0.09042	0.174812	0.604987669676503	34
"HbA1C"	"CA-125_CVDI"	"rs560887"	-0.100401428571429	0.301204285714286	0.738882680363527	34
"HbA1C"	"CA-125_CVDI"	"rs579459"	2.75444727272727	0.998605454545455	0.005810394278101	34
"HbA1C"	"CA-125_CVDI"	"rs7616006"	-0.265506	0.765282	0.728637315121036	34
"HbA1C"	"CA-125_CVDI"	"rs8192675"	-0.553729090909091	0.761969090909091	0.467404805978011	34
"HbA1C"	"CA-125_CVDI"	"rs837763"	-0.0153117647058823	0.529787058823529	0.976942962585851	34
"HbA1C"	"CA-125_CVDI"	"rs855791"	-0.290923529411765	0.456290588235294	0.523744583602197	34
"HbA1C"	"CA-125_CVDI"	"rs905358"	-0.171798	0.555306666666667	0.757036285314462	34
"HbA1C"	"CA-125_CVDI"	"rs9494142"	-0.406563809523809	0.423917142857143	0.337526339813049	34
"HbA1C"	"CA-125_CVDI"	"rs9818758"	0.44251	0.83296	0.595245548732816	34
"HbA1C"	"CA-125_CVDI"	"rs9914988"	1.16534307692308	0.732844615384615	0.11179785765571	34
"HbA1C"	"CA-125_CVDI"	"rs9935401"	-0.189309090909091	0.783529292929293	0.809081800651611	34
"HbA1C"	"CA-125_CVDI"	"All - Inverse variance weighted"	-0.0485560261712298	0.0883941619797354	0.582790947871029	34
"HbA1C"	"CASP-8_CVDI"	"rs1046896"	0.332812142857143	0.282611428571429	0.238943514749654	34
"HbA1C"	"CASP-8_CVDI"	"rs10774625"	-1.43756590909091	0.828227272727273	0.0826143662675163	34
"HbA1C"	"CASP-8_CVDI"	"rs11248914"	-0.739995714285714	0.479695714285714	0.122919201004459	34
"HbA1C"	"CASP-8_CVDI"	"rs11603334"	-0.15618	0.741855	0.833256914830536	34
"HbA1C"	"CASP-8_CVDI"	"rs11708067"	0.556641538461538	0.600692307692308	0.354099629463962	34
"HbA1C"	"CASP-8_CVDI"	"rs11964178"	0.916472916666667	0.66701875	0.169446730460812	34
"HbA1C"	"CASP-8_CVDI"	"rs12368284"	0.151841666666667	0.581336666666667	0.793942881855599	34
"HbA1C"	"CASP-8_CVDI"	"rs12621844"	-0.289222222222222	0.657323232323232	0.659937107321187	34
"HbA1C"	"CASP-8_CVDI"	"rs13134327"	0.440507692307692	0.516595384615385	0.393818381027218	34
"HbA1C"	"CASP-8_CVDI"	"rs13266634"	-0.0173533333333333	0.458128	0.969784325730167	34
"HbA1C"	"CASP-8_CVDI"	"rs1387153"	0.137	0.3699	0.711106547594804	34
"HbA1C"	"CASP-8_CVDI"	"rs17509001"	-0.656534444444445	0.5206	0.207268817964292	34
"HbA1C"	"CASP-8_CVDI"	"rs17533903"	-0.680250666666667	0.544894666666667	0.211881811363359	34
"HbA1C"	"CASP-8_CVDI"	"rs17747324"	-0.402597333333333	0.517129333333333	0.43626046418125	34
"HbA1C"	"CASP-8_CVDI"	"rs1800562"	-0.2589985	0.348802	0.457761853038775	34
"HbA1C"	"CASP-8_CVDI"	"rs2246434"	-0.6302	0.3973	0.112692383859115	34
"HbA1C"	"CASP-8_CVDI"	"rs2383208"	0.327234285714286	0.594971428571428	0.582319373576693	34
"HbA1C"	"CASP-8_CVDI"	"rs3782123"	-0.925066153846154	0.560646153846154	0.0989429360672962	34
"HbA1C"	"CASP-8_CVDI"	"rs423117"	0.38086	0.5206	0.464425601824215	34
"HbA1C"	"CASP-8_CVDI"	"rs4607517"	0.00671741935483871	0.275414193548387	0.980541330250361	34
"HbA1C"	"CASP-8_CVDI"	"rs4737009"	0.0347066666666667	0.352024761904762	0.921462580014784	34
"HbA1C"	"CASP-8_CVDI"	"rs4745982"	0.055896	0.128232	0.662911145572604	34
"HbA1C"	"CASP-8_CVDI"	"rs560887"	0.120853571428571	0.249144285714286	0.627623409779307	34
"HbA1C"	"CASP-8_CVDI"	"rs579459"	0.0331290909090909	0.809296363636364	0.967347178717228	34
"HbA1C"	"CASP-8_CVDI"	"rs7616006"	0.49457	0.645544	0.443599529903213	34
"HbA1C"	"CASP-8_CVDI"	"rs8192675"	0.2603	0.634185454545455	0.681477516513328	34
"HbA1C"	"CASP-8_CVDI"	"rs837763"	-0.532849411764706	0.40729294117647	0.1907815173262	34
"HbA1C"	"CASP-8_CVDI"	"rs855791"	0.217427058823529	0.376669411764706	0.563780194759972	34
"HbA1C"	"CASP-8_CVDI"	"rs905358"	0.138826666666667	0.456392666666667	0.760988849280223	34
"HbA1C"	"CASP-8_CVDI"	"rs9494142"	-0.0594971428571428	0.354503809523809	0.866715315158975	34
"HbA1C"	"CASP-8_CVDI"	"rs9818758"	0.75487	0.698471666666666	0.27981040792271	34
"HbA1C"	"CASP-8_CVDI"	"rs9914988"	1.36156923076923	0.612706153846154	0.0262682913820422	34
"HbA1C"	"CASP-8_CVDI"	"rs9935401"	0.0893959595959596	0.657323232323232	0.89182128096468	34
"HbA1C"	"CASP-8_CVDI"	"All - Inverse variance weighted"	0.0186871395829593	0.0672963073334933	0.781254581387113	34
"HbA1C"	"CCL20_CVDI"	"rs1046896"	0.117135	0.241707142857143	0.627949198524385	34
"HbA1C"	"CCL20_CVDI"	"rs10774625"	-0.431861363636364	0.715825	0.546305285122798	34
"HbA1C"	"CCL20_CVDI"	"rs11248914"	-0.330952857142857	0.427635714285714	0.438982215645252	34
"HbA1C"	"CCL20_CVDI"	"rs11603334"	1.55312333333333	0.655088333333333	0.0177467072998718	34
"HbA1C"	"CCL20_CVDI"	"rs11708067"	-0.5206	0.540623076923077	0.335566110230856	34
"HbA1C"	"CCL20_CVDI"	"rs11964178"	0.216916666666667	0.591097916666667	0.713639548038236	34
"HbA1C"	"CCL20_CVDI"	"rs12368284"	0.425156666666667	0.529276666666667	0.42181367294798	34
"HbA1C"	"CCL20_CVDI"	"rs12621844"	-0.141981818181818	0.599478787878788	0.812779285408195	34
"HbA1C"	"CCL20_CVDI"	"rs13134327"	-0.216249230769231	0.460530769230769	0.638665680013429	34
"HbA1C"	"CCL20_CVDI"	"rs13266634"	-0.0659426666666667	0.409538666666667	0.872080051331918	34
"HbA1C"	"CCL20_CVDI"	"rs1387153"	0.44936	0.3288	0.171729810514712	34
"HbA1C"	"CCL20_CVDI"	"rs17509001"	0.428048888888889	0.459863333333333	0.351947918760691	34
"HbA1C"	"CCL20_CVDI"	"rs17533903"	0.263770666666667	0.475481333333333	0.579069416222994	34
"HbA1C"	"CCL20_CVDI"	"rs17747324"	-0.308889333333333	0.454657333333333	0.496891219542192	34
"HbA1C"	"CCL20_CVDI"	"rs1800562"	0.4724445	0.3214705	0.141660465642226	34
"HbA1C"	"CCL20_CVDI"	"rs2246434"	0.36168	0.35072	0.302423598900007	34
"HbA1C"	"CCL20_CVDI"	"rs2383208"	0.62472	0.528037142857143	0.236770075990596	34
"HbA1C"	"CCL20_CVDI"	"rs3782123"	0.664766153846154	0.500576923076923	0.184178106914762	34
"HbA1C"	"CCL20_CVDI"	"rs423117"	-0.03288	0.47128	0.944378761640749	34
"HbA1C"	"CCL20_CVDI"	"rs4607517"	-0.0621361290322581	0.245185806451613	0.799940075463207	34
"HbA1C"	"CCL20_CVDI"	"rs4737009"	-0.463581904761905	0.314839047619048	0.140901843240904	34
"HbA1C"	"CCL20_CVDI"	"rs4745982"	0.16714	0.121108	0.167558782626609	34
"HbA1C"	"CCL20_CVDI"	"rs560887"	0.139446428571429	0.223114285714286	0.531971058097401	34
"HbA1C"	"CCL20_CVDI"	"rs579459"	-0.250834545454545	0.690978181818182	0.716594651331596	34
"HbA1C"	"CCL20_CVDI"	"rs7616006"	-0.07809	0.57266	0.891533819083154	34
"HbA1C"	"CCL20_CVDI"	"rs8192675"	-0.146714545454545	0.563194545454546	0.794474874698458	34
"HbA1C"	"CCL20_CVDI"	"rs837763"	0.575722352941176	0.367482352941176	0.117192626080971	34
"HbA1C"	"CCL20_CVDI"	"rs855791"	-0.0122494117647059	0.336858823529412	0.970992408969173	34
"HbA1C"	"CCL20_CVDI"	"rs905358"	0.357478666666667	0.409538666666667	0.38272774943421	34
"HbA1C"	"CCL20_CVDI"	"rs9494142"	-0.0942038095238095	0.314839047619048	0.764777837236891	34
"HbA1C"	"CCL20_CVDI"	"rs9818758"	-0.472878333333333	0.616043333333333	0.442721514331005	34
"HbA1C"	"CCL20_CVDI"	"rs9914988"	1.47770307692308	0.548632307692308	0.00707208547838111	34
"HbA1C"	"CCL20_CVDI"	"rs9935401"	-0.499565656565656	0.58370303030303	0.392077515043545	34
"HbA1C"	"CCL20_CVDI"	"All - Inverse variance weighted"	0.126365091218437	0.060822526970207	0.0377458991577031	34
"HbA1C"	"CCL3_CVDI"	"rs1046896"	0.171054285714286	0.224973571428571	0.447057008108802	34
"HbA1C"	"CCL3_CVDI"	"rs10774625"	-3.62645227272727	0.662581818181818	4.41945167804514e-08	34
"HbA1C"	"CCL3_CVDI"	"rs11248914"	-0.502007142857143	0.401605714285714	0.21129954733371	34
"HbA1C"	"CCL3_CVDI"	"rs11603334"	-0.516261666666667	0.611705	0.398685258344385	34
"HbA1C"	"CCL3_CVDI"	"rs11708067"	-0.997149230769231	0.504581538461538	0.0481332081474505	34
"HbA1C"	"CCL3_CVDI"	"rs11964178"	1.45334166666667	0.5531375	0.00860272356920009	34
"HbA1C"	"CCL3_CVDI"	"rs12368284"	-1.50540166666667	0.490231666666667	0.00213488630025659	34
"HbA1C"	"CCL3_CVDI"	"rs12621844"	-0.415428282828283	0.557410101010101	0.456100644504017	34
"HbA1C"	"CCL3_CVDI"	"rs13134327"	0.0760876923076923	0.432498461538462	0.860352137057841	34
"HbA1C"	"CCL3_CVDI"	"rs13266634"	-0.458128	0.381773333333333	0.230139340443417	34
"HbA1C"	"CCL3_CVDI"	"rs1387153"	-0.32606	0.30688	0.288008758003942	34
"HbA1C"	"CCL3_CVDI"	"rs17509001"	-0.428048888888889	0.433833333333333	0.323806076256496	34
"HbA1C"	"CCL3_CVDI"	"rs17533903"	-0.180474666666667	0.444245333333333	0.684558919367902	34
"HbA1C"	"CCL3_CVDI"	"rs17747324"	-0.867666666666667	0.426892	0.0421010082754536	34
"HbA1C"	"CCL3_CVDI"	"rs1800562"	-0.2199535	0.3006465	0.46441169102848	34
"HbA1C"	"CCL3_CVDI"	"rs2246434"	0.01644	0.32606	0.959787565031603	34
"HbA1C"	"CCL3_CVDI"	"rs2383208"	0.539192857142857	0.49457	0.275613795030494	34
"HbA1C"	"CCL3_CVDI"	"rs3782123"	0.192221538461538	0.46854	0.681617864273084	34
"HbA1C"	"CCL3_CVDI"	"rs423117"	-0.4795	0.43566	0.271058188782851	34
"HbA1C"	"CCL3_CVDI"	"rs4607517"	0.0100761290322581	0.230071612903226	0.965067318120744	34
"HbA1C"	"CCL3_CVDI"	"rs4737009"	-0.0644552380952381	0.295006666666667	0.827049378462021	34
"HbA1C"	"CCL3_CVDI"	"rs4745982"	0.109052	0.112888	0.334034464833834	34
"HbA1C"	"CCL3_CVDI"	"rs560887"	-0.143165	0.20824	0.491767700760523	34
"HbA1C"	"CCL3_CVDI"	"rs579459"	2.45155272727273	0.634185454545455	0.000110783904538675	34
"HbA1C"	"CCL3_CVDI"	"rs7616006"	-0.07809	0.536218	0.884212640757941	34
"HbA1C"	"CCL3_CVDI"	"rs8192675"	-0.31236	0.530065454545455	0.555669626385654	34
"HbA1C"	"CCL3_CVDI"	"rs837763"	-0.162304705882353	0.339921176470588	0.633022155090313	34
"HbA1C"	"CCL3_CVDI"	"rs855791"	-0.339921176470588	0.315422352941176	0.281181094444025	34
"HbA1C"	"CCL3_CVDI"	"rs905358"	-0.255094	0.383508666666667	0.505949203436223	34
"HbA1C"	"CCL3_CVDI"	"rs9494142"	0.210719047619048	0.292527619047619	0.471316308311491	34
"HbA1C"	"CCL3_CVDI"	"rs9818758"	0.694133333333333	0.57266	0.225465985004507	34
"HbA1C"	"CCL3_CVDI"	"rs9914988"	-0.120138461538462	0.512590769230769	0.814693865294245	34
"HbA1C"	"CCL3_CVDI"	"rs9935401"	0.5206	0.546892929292929	0.341135995047061	34
"HbA1C"	"CCL3_CVDI"	"All - Inverse variance weighted"	-0.0753871623229727	0.0907756152103335	0.406268513144058	34
"HbA1C"	"CCL4_CVDI"	"rs1046896"	0.383012857142857	0.241707142857143	0.113053747335469	34
"HbA1C"	"CCL4_CVDI"	"rs10774625"	-1.25417272727273	0.715825	0.0797624398893304	34
"HbA1C"	"CCL4_CVDI"	"rs11248914"	-0.252862857142857	0.427635714285714	0.554316516932941	34
"HbA1C"	"CCL4_CVDI"	"rs11603334"	0.507585	0.655088333333333	0.438437497441613	34
"HbA1C"	"CCL4_CVDI"	"rs11708067"	-0.232267692307692	0.540623076923077	0.667465080121267	34
"HbA1C"	"CCL4_CVDI"	"rs11964178"	1.887175	0.596520833333333	0.00155811339911879	34
"HbA1C"	"CCL4_CVDI"	"rs12368284"	-0.646411666666667	0.529276666666667	0.221968110174004	34
"HbA1C"	"CCL4_CVDI"	"rs12621844"	-0.615254545454545	0.599478787878788	0.304742757088453	34
"HbA1C"	"CCL4_CVDI"	"rs13134327"	0	0.460530769230769	1	34
"HbA1C"	"CCL4_CVDI"	"rs13266634"	-0.465069333333333	0.409538666666667	0.256126847572916	34
"HbA1C"	"CCL4_CVDI"	"rs1387153"	0.46306	0.3288	0.159032389729457	34
"HbA1C"	"CCL4_CVDI"	"rs17509001"	-0.575552222222222	0.465647777777778	0.216449328759144	34
"HbA1C"	"CCL4_CVDI"	"rs17533903"	0.72884	0.475481333333333	0.125313627300655	34
"HbA1C"	"CCL4_CVDI"	"rs17747324"	-1.04467066666667	0.454657333333333	0.021578304375155	34
"HbA1C"	"CCL4_CVDI"	"rs1800562"	-0.1028185	0.3214705	0.74909109665723	34
"HbA1C"	"CCL4_CVDI"	"rs2246434"	-0.11782	0.35072	0.736917997790598	34
"HbA1C"	"CCL4_CVDI"	"rs2383208"	0.241707142857143	0.528037142857143	0.647134591510067	34
"HbA1C"	"CCL4_CVDI"	"rs3782123"	-1.05321384615385	0.504581538461538	0.0368608814002572	34
"HbA1C"	"CCL4_CVDI"	"rs423117"	-0.8768	0.47128	0.0628197494029964	34
"HbA1C"	"CCL4_CVDI"	"rs4607517"	0.377854838709677	0.245185806451613	0.123293449914817	34
"HbA1C"	"CCL4_CVDI"	"rs4737009"	-0.247904761904762	0.314839047619048	0.431046825168395	34
"HbA1C"	"CCL4_CVDI"	"rs4745982"	0.067404	0.121108	0.577827347432429	34
"HbA1C"	"CCL4_CVDI"	"rs560887"	-0.145024285714286	0.223114285714286	0.515692221611729	34
"HbA1C"	"CCL4_CVDI"	"rs579459"	0.828227272727273	0.690978181818182	0.230671794379425	34
"HbA1C"	"CCL4_CVDI"	"rs7616006"	-0.187416	0.57266	0.743461618132436	34
"HbA1C"	"CCL4_CVDI"	"rs8192675"	-0.776167272727273	0.567927272727273	0.171729810514712	34
"HbA1C"	"CCL4_CVDI"	"rs837763"	-0.297048235294118	0.367482352941176	0.418898718493675	34
"HbA1C"	"CCL4_CVDI"	"rs855791"	0.0673717647058823	0.339921176470588	0.842889997154009	34
"HbA1C"	"CCL4_CVDI"	"rs905358"	0.886755333333333	0.411274	0.0310744411174853	34
"HbA1C"	"CCL4_CVDI"	"rs9494142"	0.121473333333333	0.314839047619048	0.699624966681733	34
"HbA1C"	"CCL4_CVDI"	"rs9818758"	-1.41429666666667	0.616043333333333	0.0216887697217692	34
"HbA1C"	"CCL4_CVDI"	"rs9914988"	-0.168193846153846	0.552636923076923	0.760862912213715	34
"HbA1C"	"CCL4_CVDI"	"rs9935401"	0.289222222222222	0.58370303030303	0.620250400892828	34
"HbA1C"	"CCL4_CVDI"	"All - Inverse variance weighted"	-0.00357968306721093	0.0811940774061605	0.964834272013353	34
"HbA1C"	"CD40_CVDI"	"rs1046896"	0.065075	0.241707142857143	0.787752103714477	34
"HbA1C"	"CD40_CVDI"	"rs10774625"	-1.47306136363636	0.715825	0.0396044156319041	34
"HbA1C"	"CD40_CVDI"	"rs11248914"	0.193365714285714	0.427635714285714	0.651143699743314	34
"HbA1C"	"CD40_CVDI"	"rs11603334"	0.143165	0.65075	0.825871154703571	34
"HbA1C"	"CD40_CVDI"	"rs11708067"	0.236272307692308	0.536618461538461	0.659720921592182	34
"HbA1C"	"CD40_CVDI"	"rs11964178"	1.41538125	0.591097916666667	0.0166432516307725	34
"HbA1C"	"CD40_CVDI"	"rs12368284"	-0.433833333333333	0.524938333333333	0.408550979046375	34
"HbA1C"	"CD40_CVDI"	"rs12621844"	-0.262929292929293	0.594220202020202	0.658143436378906	34
"HbA1C"	"CD40_CVDI"	"rs13134327"	-0.0320369230769231	0.456526153846154	0.944054023280193	34
"HbA1C"	"CD40_CVDI"	"rs13266634"	0.295006666666667	0.406068	0.467534926368795	34
"HbA1C"	"CD40_CVDI"	"rs1387153"	0.37812	0.32606	0.246185687499313	34
"HbA1C"	"CD40_CVDI"	"rs17509001"	-0.422264444444444	0.459863333333333	0.358493758258217	34
"HbA1C"	"CD40_CVDI"	"rs17533903"	-0.100649333333333	0.472010666666667	0.831143440531246	34
"HbA1C"	"CD40_CVDI"	"rs17747324"	-0.461598666666667	0.451186666666667	0.306271477034975	34
"HbA1C"	"CD40_CVDI"	"rs1800562"	-0.2980435	0.320169	0.351908238678763	34
"HbA1C"	"CD40_CVDI"	"rs2246434"	-0.16714	0.34798	0.631003452466094	34
"HbA1C"	"CD40_CVDI"	"rs2383208"	-0.174772857142857	0.524318571428571	0.738882680363527	34
"HbA1C"	"CD40_CVDI"	"rs3782123"	-0.929070769230769	0.500576923076923	0.0634535580564058	34
"HbA1C"	"CD40_CVDI"	"rs423117"	0.16166	0.4658	0.728547127120525	34
"HbA1C"	"CD40_CVDI"	"rs4607517"	-0.00167935483870968	0.241827096774194	0.99445917952909	34
"HbA1C"	"CD40_CVDI"	"rs4737009"	-0.396647619047619	0.31236	0.204141176750041	34
"HbA1C"	"CD40_CVDI"	"rs4745982"	-0.044388	0.12056	0.712737666594528	34
"HbA1C"	"CD40_CVDI"	"rs560887"	0.18221	0.221255	0.410206998692259	34
"HbA1C"	"CD40_CVDI"	"rs579459"	0.407014545454545	0.690978181818182	0.555833705926082	34
