"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Waist-hip ratio"	"ADM_CVDI"	"rs11747001"	-1.07558139534884	0.680232558139535	0.113833096834806	145
"Waist-hip ratio"	"ADM_CVDI"	"rs11757455"	0.493212669683258	0.945701357466063	0.601996846111098	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1190982"	1.79874213836478	0.70440251572327	0.0106624406375225	145
"Waist-hip ratio"	"ADM_CVDI"	"rs11992444"	0.0429184549356223	0.549356223175966	0.937728620843449	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12228931"	-0.677248677248677	0.656084656084656	0.301951240552087	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12435790"	-0.0373831775700935	0.929906542056075	0.967932876385185	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12441543"	-0.412698412698413	0.597883597883598	0.490027247779391	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12454712"	-0.870588235294118	0.647058823529412	0.178478490745752	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12459350"	1.48936170212766	0.716312056737589	0.0375982439524172	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1250258"	0.50609756097561	0.725609756097561	0.485503082341066	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12527712"	-0.368731563421829	0.575221238938053	0.521506023912167	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12595496"	0.0194552529182879	0.57976653696498	0.973230374505691	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12608504"	0.193798449612403	0.410852713178295	0.637142284076075	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12774134"	0.617021276595745	0.819148936170213	0.451301649189636	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12823925"	0.68	0.856	0.426966955420785	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1286769"	0.755102040816327	1.04081632653061	0.468151357247347	145
"Waist-hip ratio"	"ADM_CVDI"	"rs12936587"	-0.657608695652174	0.554347826086957	0.235513909632693	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1294410"	-0.145631067961165	0.343042071197411	0.671180569451423	145
"Waist-hip ratio"	"ADM_CVDI"	"rs13092681"	-0.536363636363636	0.954545454545455	0.574180909103245	145
"Waist-hip ratio"	"ADM_CVDI"	"rs13107325"	0.715686274509804	0.699346405228758	0.306135544325965	145
"Waist-hip ratio"	"ADM_CVDI"	"rs13223034"	0.639097744360902	0.827067669172932	0.439683802605571	145
"Waist-hip ratio"	"ADM_CVDI"	"rs13232789"	0.465116279069767	0.891472868217054	0.601851975770549	145
"Waist-hip ratio"	"ADM_CVDI"	"rs13256367"	-0.010989010989011	0.593406593406593	0.98522520445701	145
"Waist-hip ratio"	"ADM_CVDI"	"rs13406302"	-0.6	0.844444444444444	0.477377817921635	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1345203"	-1.25757575757576	0.571969696969697	0.0279010044773993	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1364422"	0.127388535031847	0.726114649681529	0.860735015234121	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1415361"	0.260869565217391	0.652173913043478	0.689156516779352	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1425486"	0.352941176470588	0.924369747899159	0.702596231560031	145
"Waist-hip ratio"	"ADM_CVDI"	"rs143384"	-0.365168539325843	0.567415730337079	0.519857969800158	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1440372"	-2.07096774193548	0.735483870967742	0.00486575401113069	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1443512"	-0.392857142857143	0.386363636363636	0.309245383409539	145
"Waist-hip ratio"	"ADM_CVDI"	"rs144926207"	0.178683385579937	1.13793103448276	0.875225308188094	145
"Waist-hip ratio"	"ADM_CVDI"	"rs146095395"	-0.045	0.87	0.958748503692605	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1522811"	-0.720930232558139	0.961240310077519	0.453254704753736	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1547149"	-1.04065040650407	0.910569105691057	0.253097908947115	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1569135"	0.0585365853658536	0.497560975609756	0.906347316282193	145
"Waist-hip ratio"	"ADM_CVDI"	"rs16957415"	0.463258785942492	0.814696485623003	0.569608991540105	145
"Waist-hip ratio"	"ADM_CVDI"	"rs17067999"	-0.530487804878049	0.945121951219512	0.574599637679538	145
"Waist-hip ratio"	"ADM_CVDI"	"rs17154889"	-0.746835443037975	0.708860759493671	0.292079175875861	145
"Waist-hip ratio"	"ADM_CVDI"	"rs17311057"	-1.01379310344828	0.806896551724138	0.208967264956349	145
"Waist-hip ratio"	"ADM_CVDI"	"rs17326656"	-0.333333333333333	0.830065359477124	0.687996976552856	145
"Waist-hip ratio"	"ADM_CVDI"	"rs174829"	-0.714285714285714	0.821428571428571	0.384538052996623	145
"Waist-hip ratio"	"ADM_CVDI"	"rs17819328"	-1.03643724696356	0.417004048582996	0.0129392526354505	145
"Waist-hip ratio"	"ADM_CVDI"	"rs1918310"	0.0333333333333333	0.72	0.963074091273369	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2047937"	0.326530612244898	0.687074829931973	0.634610556736476	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2145272"	-0.00809716599190283	0.42914979757085	0.984946467502462	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2158828"	1.22222222222222	0.97037037037037	0.207834635414779	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2167750"	-1.56204379562044	0.368613138686131	2.25897902067332e-05	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2186955"	-0.51219512195122	1.0650406504065	0.630576178997553	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2236519"	-0.426174496644295	0.37248322147651	0.252563862926947	145
"Waist-hip ratio"	"ADM_CVDI"	"rs227733"	0.484375	0.8828125	0.583230176163601	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2294239"	-0.683127572016461	0.423868312757202	0.107038018064248	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2298632"	-0.451612903225806	0.664516129032258	0.496750390775871	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2333496"	-2.29824561403509	0.964912280701754	0.0172274008883398	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2503100"	-0.43265306122449	0.591836734693878	0.464758090842004	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2765013"	-2.16216216216216	1.35810810810811	0.111375761858085	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2791550"	-0.408108108108108	0.291891891891892	0.162068583796772	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2836179"	-0.592814371257485	0.610778443113772	0.331753366775936	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2925979"	0.173584905660377	0.411320754716981	0.673011624647545	145
"Waist-hip ratio"	"ADM_CVDI"	"rs2970332"	0.256410256410256	0.775641025641026	0.740962879116256	145
"Waist-hip ratio"	"ADM_CVDI"	"rs303084"	-0.18716577540107	0.732620320855615	0.798356672993125	145
"Waist-hip ratio"	"ADM_CVDI"	"rs34312154"	-2.03723404255319	0.835106382978723	0.0147079915895166	145
"Waist-hip ratio"	"ADM_CVDI"	"rs35344256"	0.366197183098592	0.957746478873239	0.702199590874297	145
"Waist-hip ratio"	"ADM_CVDI"	"rs366187"	-0.941176470588235	0.845588235294118	0.265689756817922	145
"Waist-hip ratio"	"ADM_CVDI"	"rs3764002"	0.858757062146893	0.632768361581921	0.174735823215247	145
"Waist-hip ratio"	"ADM_CVDI"	"rs3786897"	-0.129032258064516	0.376344086021505	0.731705934672859	145
"Waist-hip ratio"	"ADM_CVDI"	"rs3792751"	-1.33088235294118	0.779411764705882	0.0877203982501849	145
"Waist-hip ratio"	"ADM_CVDI"	"rs3851294"	-0.0739299610894942	0.712062256809339	0.91730811813801	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4074718"	-0.372881355932203	0.587570621468926	0.525679291821419	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4420638"	1.2882096069869	0.572052401746725	0.0243280613912953	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4586926"	0.0840336134453781	0.957983193277311	0.930099780966425	145
"Waist-hip ratio"	"ADM_CVDI"	"rs459193"	-0.12589928057554	0.406474820143885	0.756762854761552	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4686696"	1.04605263157895	0.717105263157895	0.144643401631054	145
"Waist-hip ratio"	"ADM_CVDI"	"rs469394"	-0.33	1.03	0.748673956210688	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4704389"	0.869918699186992	0.83739837398374	0.298881503163843	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4738141"	-0.381679389312977	0.454198473282443	0.400719946701513	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4773173"	0.496732026143791	0.705882352941177	0.481617313358525	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4894803"	-0.0604026845637584	0.778523489932886	0.938157214607115	145
"Waist-hip ratio"	"ADM_CVDI"	"rs4904744"	0.450892857142857	0.522321428571429	0.388001202923773	145
"Waist-hip ratio"	"ADM_CVDI"	"rs541091"	-0.331658291457286	0.507537688442211	0.513456322893139	145
"Waist-hip ratio"	"ADM_CVDI"	"rs55747707"	-0.532786885245902	0.532786885245902	0.317310507862914	145
"Waist-hip ratio"	"ADM_CVDI"	"rs56196860"	1.10084033613445	1.08403361344538	0.309865699882163	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6047259"	2.10576923076923	1.01923076923077	0.038824916589223	145
"Waist-hip ratio"	"ADM_CVDI"	"rs62070804"	-0.778251599147121	1.04690831556503	0.457251131665107	145
"Waist-hip ratio"	"ADM_CVDI"	"rs634869"	-0.117903930131004	0.445414847161572	0.791236045636806	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6457374"	-1.95620437956204	0.445255474452555	1.11569645389347e-05	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6601703"	0.171428571428571	0.577142857142857	0.766443832236106	145
"Waist-hip ratio"	"ADM_CVDI"	"rs66815886"	-0.372315035799523	0.267303102625298	0.163662994494723	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6688233"	0.019047619047619	0.642857142857143	0.97636243465548	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6719672"	-0.114068441064639	0.490494296577947	0.816104535888477	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6795831"	-0.683908045977012	0.387931034482759	0.0779067365010436	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6853254"	-1.39080459770115	0.672413793103448	0.0386046737914436	145
"Waist-hip ratio"	"ADM_CVDI"	"rs6861681"	-0.538181818181818	0.392727272727273	0.170571316384161	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7070749"	0.529411764705882	0.757352941176471	0.48453382874524	145
"Waist-hip ratio"	"ADM_CVDI"	"rs711076"	1.68292682926829	0.878048780487805	0.0552802925860208	145
"Waist-hip ratio"	"ADM_CVDI"	"rs711869"	-0.225806451612903	0.564516129032258	0.689156516779352	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7128640"	-1.50387596899225	0.790697674418605	0.0571762815968996	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7176070"	-0.0797101449275362	0.840579710144927	0.924451774976688	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7221167"	-0.626373626373626	0.659340659340659	0.342112252616964	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7235010"	1.10752688172043	0.661290322580645	0.0939741171721821	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7242873"	-0.487603305785124	0.706611570247934	0.490157412458194	145
"Waist-hip ratio"	"ADM_CVDI"	"rs727428"	-0.284810126582278	0.664556962025316	0.668235141795249	145
"Waist-hip ratio"	"ADM_CVDI"	"rs72889643"	1.84255319148936	0.961702127659574	0.0553741076940388	145
"Waist-hip ratio"	"ADM_CVDI"	"rs72959041"	-0.261083743842365	0.143472906403941	0.0687982295022478	145
"Waist-hip ratio"	"ADM_CVDI"	"rs73859911"	-1.00418410041841	0.841004184100418	0.232466291501977	145
"Waist-hip ratio"	"ADM_CVDI"	"rs747249"	-0.140350877192982	0.956140350877193	0.883298574600365	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7589318"	-0.166666666666667	0.679012345679012	0.806104499226935	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7744833"	-0.683760683760684	0.957264957264957	0.475050524053953	145
"Waist-hip ratio"	"ADM_CVDI"	"rs780159"	-0.276073619631902	0.631901840490798	0.662188800863764	145
"Waist-hip ratio"	"ADM_CVDI"	"rs7828497"	-1.54651162790698	0.662790697674419	0.0196306572572907	145
"Waist-hip ratio"	"ADM_CVDI"	"rs797486"	-0.345844504021448	0.410187667560322	0.39915168514396	145
"Waist-hip ratio"	"ADM_CVDI"	"rs801592"	0.933333333333333	1.03333333333333	0.366406064176293	145
"Waist-hip ratio"	"ADM_CVDI"	"rs8066985"	-0.390350877192982	0.442982456140351	0.378216008902454	145
"Waist-hip ratio"	"ADM_CVDI"	"rs8126001"	-0.670731707317073	0.652439024390244	0.303932243183341	145
"Waist-hip ratio"	"ADM_CVDI"	"rs8182173"	0.161290322580645	0.552995391705069	0.770541497710554	145
"Waist-hip ratio"	"ADM_CVDI"	"rs863750"	-0.0938337801608579	0.276139410187668	0.734002760778089	145
"Waist-hip ratio"	"ADM_CVDI"	"rs875868"	0.532258064516129	0.895161290322581	0.552114494149917	145
"Waist-hip ratio"	"ADM_CVDI"	"rs905938"	-0.333333333333333	0.489711934156379	0.496078887084211	145
"Waist-hip ratio"	"ADM_CVDI"	"rs951252"	-0.102702702702703	0.616216216216216	0.867632334778193	145
"Waist-hip ratio"	"ADM_CVDI"	"rs9557378"	2.14159292035398	1.01769911504425	0.0353481170091446	145
"Waist-hip ratio"	"ADM_CVDI"	"rs9678859"	0.420212765957447	0.76063829787234	0.580641758526082	145
"Waist-hip ratio"	"ADM_CVDI"	"rs998584"	-0.240246406570842	0.209445585215606	0.251357310325029	145
"Waist-hip ratio"	"ADM_CVDI"	"All - Inverse variance weighted"	-0.223043706673786	0.0516827071221686	1.59144659028188e-05	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10049088"	0.282758620689655	0.36551724137931	0.439176301110456	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10195252"	0.617283950617284	0.330246913580247	0.0616007134550936	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1045241"	0.686486486486486	0.621621621621622	0.269442283877303	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10462028"	-0.608465608465608	0.624338624338624	0.329770488737675	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10463416"	0.861313868613139	0.795620437956204	0.278999858861744	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10487278"	0.397394136807818	0.596091205211726	0.504985075093846	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10502148"	-0.717391304347826	0.478260869565217	0.133614402537716	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10803236"	-0.213592233009709	1.11650485436893	0.848287154928032	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10817896"	1.23809523809524	0.912698412698413	0.174933223351695	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10820747"	0.214022140221402	0.490774907749078	0.662771268620933	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10859557"	0.213675213675214	0.897435897435897	0.811807228003433	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10919388"	-0.0900900900900901	0.36036036036036	0.802587348634153	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10923724"	-0.152737752161383	0.305475504322767	0.617075077451974	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10933"	0.296803652968037	0.479452054794521	0.535884989067038	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10963067"	0.62200956937799	0.937799043062201	0.507160652293683	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs10992414"	-0.551569506726457	0.614349775784753	0.369286735701076	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11048456"	0.114035087719298	0.333333333333333	0.732271676747657	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11134029"	-0.727272727272727	0.804195804195804	0.36581099425147	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11187533"	-0.71875	0.8375	0.390777091969315	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11205773"	0.491978609625668	0.962566844919786	0.609273256070766	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11592754"	1.30232558139535	0.706976744186047	0.065459754099319	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11724804"	0.852941176470588	0.664705882352941	0.199426975408114	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11747001"	-0.517441860465116	0.686046511627907	0.450706751047143	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11757455"	2.01357466063348	0.959276018099547	0.0358119112895745	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1190982"	0.773584905660377	0.716981132075472	0.280611190843872	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs11992444"	0.579399141630901	0.562231759656652	0.302759235467601	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12228931"	0.222222222222222	0.666666666666667	0.738882680363527	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12435790"	-0.214953271028037	0.948598130841121	0.820734026124079	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12441543"	-0.851851851851852	0.608465608465608	0.161513318467542	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12454712"	1.14117647058824	0.658823529411765	0.0832481301900284	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12459350"	0.0354609929078014	0.723404255319149	0.960903669923658	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1250258"	-0.871951219512195	0.73780487804878	0.237277851868278	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12527712"	0.587020648967552	0.587020648967552	0.317310507862914	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12595496"	0.0544747081712062	0.591439688715953	0.92661440683504	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12608504"	0.472868217054264	0.414728682170543	0.254208437351065	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12774134"	-0.569148936170213	0.829787234042553	0.492777787226234	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12823925"	-0.088	0.872	0.919616005659666	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1286769"	-1.19387755102041	1.05102040816327	0.255989071860163	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs12936587"	0.244565217391304	0.559782608695652	0.662188800863764	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1294410"	-0.184466019417476	0.349514563106796	0.597653582632867	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs13092681"	-0.345454545454545	0.972727272727273	0.722484571537349	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs13107325"	-0.11437908496732	0.712418300653595	0.872447476788665	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs13223034"	-0.571428571428572	0.842105263157895	0.497409451259859	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs13232789"	0.0697674418604651	0.906976744186047	0.938684739206775	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs13256367"	-0.0604395604395604	0.604395604395604	0.920344325445942	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs13406302"	0.6	0.859259259259259	0.485004691630451	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1345203"	-0.390151515151515	0.583333333333333	0.503603181651385	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1364422"	0.363057324840764	0.738853503184713	0.623158194776524	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1415361"	0.627329192546584	0.664596273291925	0.345207856238078	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1425486"	1.86554621848739	0.941176470588235	0.0474632540591226	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs143384"	-0.146067415730337	0.578651685393258	0.800710890155089	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1440372"	-1.01935483870968	0.748387096774193	0.173176121354355	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1443512"	-0.279220779220779	0.392857142857143	0.477243011288341	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs144926207"	1.29153605015674	1.14420062695925	0.258996085007047	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs146095395"	0.41	0.885	0.643165947124368	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1522811"	1.71317829457364	0.976744186046512	0.0794359469673154	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1547149"	-1.40650406504065	0.926829268292683	0.129129428714249	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1569135"	-0.570731707317073	0.507317073170732	0.260589034273618	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs16957415"	-3.20447284345048	0.827476038338658	0.000107686273934056	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs17067999"	-1.04878048780488	0.963414634146341	0.276326966118891	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs17154889"	-0.151898734177215	0.721518987341772	0.833256914830536	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs17311057"	-1.62758620689655	0.813793103448276	0.0455002638963584	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs17326656"	-0.0196078431372549	0.849673202614379	0.981588913500693	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs174829"	-0.678571428571428	0.835714285714286	0.41681124907581	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs17819328"	-0.927125506072874	0.425101214574899	0.0291869387778143	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs1918310"	1.48666666666667	0.733333333333333	0.0426345290381981	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2047937"	0.72108843537415	0.700680272108844	0.303420369553788	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2145272"	-0.54251012145749	0.437246963562753	0.214701538807096	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2158828"	-0.518518518518518	0.985185185185185	0.598668814257765	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2167750"	-0.0875912408759124	0.375912408759124	0.815753866770073	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2186955"	-0.024390243902439	1.08943089430894	0.982138404943953	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2236519"	-0.0838926174496644	0.379194630872483	0.824906392167609	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs227733"	0.34375	0.8984375	0.702009921814718	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2294239"	0.312757201646091	0.42798353909465	0.464920120624581	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2298632"	-0.245161290322581	0.67741935483871	0.717423201332527	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2333496"	0.12280701754386	0.982456140350877	0.900523550339774	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2503100"	-0.653061224489796	0.604081632653061	0.279661048232695	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2765013"	-1.05405405405405	1.37162162162162	0.442206281024468	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2791550"	0.283783783783784	0.297297297297297	0.339807612284684	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2836179"	0.395209580838323	0.622754491017964	0.525679291821419	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2925979"	0.615094339622641	0.418867924528302	0.141977015157607	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs2970332"	0.0961538461538462	0.788461538461539	0.902937651007571	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs303084"	-1.14438502673797	0.748663101604278	0.126370723502247	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs34312154"	-0.319148936170213	0.845744680851064	0.70590721025271	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs35344256"	0.0140845070422535	0.957746478873239	0.988266826427635	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs366187"	0.242647058823529	0.860294117647059	0.777904188455671	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs3764002"	-0.112994350282486	0.64406779661017	0.860735015234121	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs3786897"	0.014336917562724	0.379928315412186	0.96989829292834	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs3792751"	-0.963235294117647	0.786764705882353	0.220839429378895	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs3851294"	-0.688715953307393	0.723735408560311	0.341293335185355	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs4074718"	-0.531073446327684	0.598870056497175	0.375190651667034	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs4420638"	-1.8296943231441	0.580786026200873	0.00163060492302036	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs4586926"	-0.0252100840336134	0.974789915966386	0.979367354500133	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs459193"	-0.931654676258993	0.413669064748201	0.0243112838788482	145
"Waist-hip ratio"	"AGRP_CVDI"	"rs4686696"	1.17105263157895	0.730263157894737	0.108801455921187	145
