"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Depressive symptoms"	"IL-1ra_CVDI"	"rs7973260"	-0.603225806451613	0.47741935483871	0.206404693236007	2
"Depressive symptoms"	"IL-1ra_CVDI"	"All - Inverse variance weighted"	-0.182132816695271	0.499810823427009	0.71555671733796	2
"Depressive symptoms"	"IL-27_CVDI"	"rs17488531"	0.944444444444445	0.566666666666667	0.0955807045456294	2
"Depressive symptoms"	"IL-27_CVDI"	"rs7973260"	-0.509677419354839	0.470967741935484	0.27916731988398	2
"Depressive symptoms"	"IL-27_CVDI"	"All - Inverse variance weighted"	0.0844039158980605	0.71479649241616	0.906003443252536	2
"Depressive symptoms"	"IL-6_CVDI"	"rs17488531"	0.494444444444444	0.65	0.446845976683459	2
"Depressive symptoms"	"IL-6_CVDI"	"rs7973260"	0.406451612903226	0.564516129032258	0.471524995558502	2
"Depressive symptoms"	"IL-6_CVDI"	"All - Inverse variance weighted"	0.444285173316548	0.426214594488321	0.297227266820366	2
"Depressive symptoms"	"IL-6RA_CVDI"	"rs17488531"	0.316666666666667	0.522222222222222	0.544260468638822	2
"Depressive symptoms"	"IL-6RA_CVDI"	"rs7973260"	-0.574193548387097	0.416129032258065	0.167634385839705	2
"Depressive symptoms"	"IL-6RA_CVDI"	"All - Inverse variance weighted"	-0.228215799375931	0.434185685020903	0.599153666964648	2
"Depressive symptoms"	"IL-8_CVDI"	"rs17488531"	0.761111111111111	0.605555555555556	0.208796825879457	2
"Depressive symptoms"	"IL-8_CVDI"	"rs7973260"	-0.516129032258065	0.503225806451613	0.305060822021553	2
"Depressive symptoms"	"IL-8_CVDI"	"All - Inverse variance weighted"	0.0056097174952163	0.627833061045704	0.992870959332015	2
"Depressive symptoms"	"IL16_CVDI"	"rs17488531"	-0.111111111111111	0.566666666666667	0.844548777837679	2
"Depressive symptoms"	"IL16_CVDI"	"rs7973260"	-0.551612903225806	0.47741935483871	0.247924449408746	2
"Depressive symptoms"	"IL16_CVDI"	"All - Inverse variance weighted"	-0.36874248470618	0.365111537013445	0.312521754963689	2
"Depressive symptoms"	"ITGB1BP2_CVDI"	"rs17488531"	0.966666666666667	1.15555555555556	0.402852048826046	2
"Depressive symptoms"	"ITGB1BP2_CVDI"	"rs7973260"	-1.5	0.925806451612903	0.105187376049219	2
"Depressive symptoms"	"ITGB1BP2_CVDI"	"All - Inverse variance weighted"	-0.53566954655335	1.20363971425165	0.656289810067281	2
"Depressive symptoms"	"KIM-1_CVDI"	"rs17488531"	0.45	0.561111111111111	0.422564412904905	2
"Depressive symptoms"	"KIM-1_CVDI"	"rs7973260"	-0.725806451612903	0.467741935483871	0.120728244530823	2
"Depressive symptoms"	"KIM-1_CVDI"	"All - Inverse variance weighted"	-0.243736917524196	0.578298739935533	0.67341021197944	2
"Depressive symptoms"	"KLK6_CVDI"	"rs17488531"	0.172222222222222	0.522222222222222	0.741560734006866	2
"Depressive symptoms"	"KLK6_CVDI"	"rs7973260"	-0.609677419354839	0.412903225806452	0.139792950084239	2
"Depressive symptoms"	"KLK6_CVDI"	"All - Inverse variance weighted"	-0.308901686486743	0.380408196865291	0.416776199813892	2
"Depressive symptoms"	"LEP_CVDI"	"rs17488531"	0.311111111111111	0.55	0.571627266903654	2
"Depressive symptoms"	"LEP_CVDI"	"rs7973260"	-0.696774193548387	0.458064516129032	0.128228030150021	2
"Depressive symptoms"	"LEP_CVDI"	"All - Inverse variance weighted"	-0.283992455568137	0.495628776941075	0.566648565038949	2
"Depressive symptoms"	"LOX-1_CVDI"	"rs17488531"	0.411111111111111	0.566666666666667	0.468151357247347	2
"Depressive symptoms"	"LOX-1_CVDI"	"rs7973260"	-0.203225806451613	0.47741935483871	0.670344188912207	2
"Depressive symptoms"	"LOX-1_CVDI"	"All - Inverse variance weighted"	0.0518107251534647	0.365111537013445	0.88715596973741	2
"Depressive symptoms"	"mAmP_CVDI"	"rs17488531"	-1.22222222222222	1.10555555555556	0.268931025325175	2
"Depressive symptoms"	"mAmP_CVDI"	"rs7973260"	-0.190322580645161	1.41935483870968	0.893330688217251	2
"Depressive symptoms"	"mAmP_CVDI"	"All - Inverse variance weighted"	-0.832567549786516	0.872192195073765	0.339795747594529	2
"Depressive symptoms"	"MB_CVDI"	"rs17488531"	-0.111111111111111	0.516666666666667	0.829725401870086	2
"Depressive symptoms"	"MB_CVDI"	"rs7973260"	-1.04516129032258	0.409677419354839	0.0107358522979772	2
"Depressive symptoms"	"MB_CVDI"	"All - Inverse variance weighted"	-0.684595373512879	0.454729456763941	0.132195477223694	2
"Depressive symptoms"	"MCP-1_CVDI"	"rs17488531"	-0.0166666666666667	0.522222222222222	0.974539921301469	2
"Depressive symptoms"	"MCP-1_CVDI"	"rs7973260"	-0.529032258064516	0.416129032258065	0.203615601916742	2
"Depressive symptoms"	"MCP-1_CVDI"	"All - Inverse variance weighted"	-0.330048072906012	0.325442787255106	0.310510786604916	2
"Depressive symptoms"	"MMP-1_CVDI"	"rs17488531"	0.1	0.611111111111111	0.870017416498946	2
"Depressive symptoms"	"MMP-1_CVDI"	"rs7973260"	-0.196774193548387	0.506451612903226	0.697620134623126	2
"Depressive symptoms"	"MMP-1_CVDI"	"All - Inverse variance weighted"	-0.0759383015804326	0.389946556361556	0.845596276648859	2
"Depressive symptoms"	"MMP-10_CVDI"	"rs17488531"	0.566666666666667	0.605555555555556	0.349386565434827	2
"Depressive symptoms"	"MMP-10_CVDI"	"rs7973260"	-0.448387096774194	0.503225806451613	0.372915414574458	2
"Depressive symptoms"	"MMP-10_CVDI"	"All - Inverse variance weighted"	-0.0337486403966738	0.498954182371666	0.946073202882449	2
"Depressive symptoms"	"MMP-12_CVDI"	"rs17488531"	1.01111111111111	0.561111111111111	0.0715485211145121	2
"Depressive symptoms"	"MMP-12_CVDI"	"rs7973260"	-0.174193548387097	0.467741935483871	0.709584785904634	2
"Depressive symptoms"	"MMP-12_CVDI"	"All - Inverse variance weighted"	0.311770161178931	0.582970258487062	0.592790930726443	2
"Depressive symptoms"	"MMP-3_CVDI"	"rs17488531"	0.0888888888888889	0.522222222222222	0.864842812437012	2
"Depressive symptoms"	"MMP-3_CVDI"	"rs7973260"	-0.487096774193548	0.412903225806452	0.238124527276679	2
"Depressive symptoms"	"MMP-3_CVDI"	"All - Inverse variance weighted"	-0.265530602880677	0.323892758511743	0.412324287673592	2
"Depressive symptoms"	"MMP-7_CVDI"	"rs17488531"	1.26111111111111	0.583333333333333	0.0306255178864417	2
"Depressive symptoms"	"MMP-7_CVDI"	"rs7973260"	-1.47096774193548	0.490322580645161	0.00269979606326019	2
"Depressive symptoms"	"MMP-7_CVDI"	"All - Inverse variance weighted"	-0.339845164360426	1.34568859283875	0.800620847567214	2
"Depressive symptoms"	"MPO_CVDI"	"rs17488531"	-0.516666666666667	0.527777777777778	0.327605985582701	2
"Depressive symptoms"	"MPO_CVDI"	"rs7973260"	0.106451612903226	0.416129032258065	0.798094499004888	2
"Depressive symptoms"	"MPO_CVDI"	"All - Inverse variance weighted"	-0.132419796243207	0.326774335425367	0.685306133262408	2
"Depressive symptoms"	"NT-pro_BNP_CVDI"	"rs17488531"	0.855555555555556	0.872222222222222	0.326646141194541	2
"Depressive symptoms"	"NT-pro_BNP_CVDI"	"rs7973260"	-0.993548387096774	0.835483870967742	0.234365227693259	2
"Depressive symptoms"	"NT-pro_BNP_CVDI"	"All - Inverse variance weighted"	-0.108758295249126	0.923696563067891	0.906271731442426	2
"Depressive symptoms"	"OPG_CVDI"	"rs7973260"	-0.725806451612903	0.47741935483871	0.128443062758629	2
"Depressive symptoms"	"OPG_CVDI"	"rs8098405"	-0.0111111111111111	0.566666666666667	0.984356207118252	2
"Depressive symptoms"	"OPG_CVDI"	"All - Inverse variance weighted"	-0.429107009360555	0.365111537013445	0.239884113063737	2
"Depressive symptoms"	"PAPPA_CVDI"	"rs17488531"	-0.177777777777778	0.577777777777778	0.75831647352629	2
"Depressive symptoms"	"PAPPA_CVDI"	"rs7973260"	-0.374193548387097	0.487096774193548	0.44236129261594	2
"Depressive symptoms"	"PAPPA_CVDI"	"All - Inverse variance weighted"	-0.292591327038472	0.372411983383377	0.43206335440513	2
"Depressive symptoms"	"PAR-1_CVDI"	"rs17488531"	-0.0388888888888889	0.566666666666667	0.945286167651714	2
"Depressive symptoms"	"PAR-1_CVDI"	"rs7973260"	-0.470967741935484	0.47741935483871	0.323894443321095	2
"Depressive symptoms"	"PAR-1_CVDI"	"All - Inverse variance weighted"	-0.291594031988039	0.365111537013445	0.424497035695644	2
"Depressive symptoms"	"PDGF_subunit_B_CVDI"	"rs17488531"	0.0388888888888889	0.572222222222222	0.945816548578515	2
"Depressive symptoms"	"PDGF_subunit_B_CVDI"	"rs7973260"	-0.225806451612903	0.47741935483871	0.636232461484899	2
"Depressive symptoms"	"PDGF_subunit_B_CVDI"	"All - Inverse variance weighted"	-0.117172427133823	0.366584844159657	0.749246940708471	2
"Depressive symptoms"	"PECAM-1_CVDI"	"rs17488531"	-0.205555555555556	0.527777777777778	0.696925773891584	2
"Depressive symptoms"	"PECAM-1_CVDI"	"rs7973260"	-0.283870967741935	0.416129032258065	0.495131118931635	2
"Depressive symptoms"	"PECAM-1_CVDI"	"All - Inverse variance weighted"	-0.253848878067794	0.326774335425367	0.437257682281348	2
"Depressive symptoms"	"PlGF_CVDI"	"rs17488531"	0.65	0.561111111111111	0.246694377465737	2
"Depressive symptoms"	"PlGF_CVDI"	"rs7973260"	-0.929032258064516	0.470967741935484	0.0485408406299744	2
"Depressive symptoms"	"PlGF_CVDI"	"All - Inverse variance weighted"	-0.276387130828518	0.777561603263285	0.722249742482751	2
"Depressive symptoms"	"PSGL-1_CVDI"	"rs17488531"	0.0611111111111111	0.638888888888889	0.923796826341371	2
"Depressive symptoms"	"PSGL-1_CVDI"	"rs7973260"	0.425806451612903	0.490322580645161	0.385163873930437	2
"Depressive symptoms"	"PSGL-1_CVDI"	"All - Inverse variance weighted"	0.290624023733492	0.388973799407285	0.454969531092421	2
"Depressive symptoms"	"PTX3_CVDI"	"rs17488531"	0.05	0.677777777777778	0.941193007158462	2
"Depressive symptoms"	"PTX3_CVDI"	"rs7973260"	-0.0709677419354839	0.519354838709677	0.891310644220072	2
"Depressive symptoms"	"PTX3_CVDI"	"All - Inverse variance weighted"	-0.026216654374025	0.41224399268865	0.949292717628745	2
"Depressive symptoms"	"RAGE_CVDI"	"rs17488531"	0.338888888888889	0.566666666666667	0.549813766796396	2
"Depressive symptoms"	"RAGE_CVDI"	"rs7973260"	-0.458064516129032	0.474193548387097	0.334050989094469	2
"Depressive symptoms"	"RAGE_CVDI"	"All - Inverse variance weighted"	-0.129837042841109	0.392235551978992	0.740630860576324	2
"Depressive symptoms"	"REN_CVDI"	"rs17488531"	0.372222222222222	0.566666666666667	0.511269174876245	2
"Depressive symptoms"	"REN_CVDI"	"rs7973260"	-0.212903225806452	0.47741935483871	0.655636292192115	2
"Depressive symptoms"	"REN_CVDI"	"All - Inverse variance weighted"	0.0300064228780812	0.365111537013445	0.93450018677115	2
"Depressive symptoms"	"RETN_CVDI"	"rs17488531"	0.544444444444445	0.522222222222222	0.297155277950559	2
"Depressive symptoms"	"RETN_CVDI"	"rs7973260"	-0.348387096774194	0.416129032258065	0.402474929547394	2
"Depressive symptoms"	"RETN_CVDI"	"All - Inverse variance weighted"	-0.0016437562846285	0.435146466057964	0.996986015642022	2
"Depressive symptoms"	"SCF_CVDI"	"rs17488531"	0.316666666666667	0.566666666666667	0.57628216259003	2
"Depressive symptoms"	"SCF_CVDI"	"rs7973260"	-0.748387096774193	0.474193548387097	0.114512483754783	2
"Depressive symptoms"	"SCF_CVDI"	"All - Inverse variance weighted"	-0.309741746256962	0.524186167171386	0.554587246940142	2
"Depressive symptoms"	"SELE_CVDI"	"rs17488531"	0.272222222222222	0.522222222222222	0.602174102479757	2
"Depressive symptoms"	"SELE_CVDI"	"rs7973260"	-0.151612903225806	0.416129032258065	0.715603323471049	2
"Depressive symptoms"	"SELE_CVDI"	"All - Inverse variance weighted"	0.0129892646300389	0.325442787255106	0.968162813503424	2
"Depressive symptoms"	"SIRT2_CVDI"	"rs17488531"	-0.288888888888889	0.705555555555556	0.682210319455349	2
"Depressive symptoms"	"SIRT2_CVDI"	"rs7973260"	0.235483870967742	0.525806451612903	0.654259462941562	2
"Depressive symptoms"	"SIRT2_CVDI"	"All - Inverse variance weighted"	0.0482461680767951	0.421606993886862	0.908893775436371	2
"Depressive symptoms"	"SPON1_CVDI"	"rs17488531"	-0.411111111111111	0.627777777777778	0.512553223361995	2
"Depressive symptoms"	"SPON1_CVDI"	"rs7973260"	-0.745161290322581	0.512903225806452	0.146270907845163	2
"Depressive symptoms"	"SPON1_CVDI"	"All - Inverse variance weighted"	-0.611439629249323	0.397192432203512	0.123705691775736	2
"Depressive symptoms"	"ST2_CVDI"	"rs17488531"	0.194444444444444	0.533333333333333	0.715422457811178	2
"Depressive symptoms"	"ST2_CVDI"	"rs7973260"	-0.519354838709677	0.425806451612903	0.222579770772199	2
"Depressive symptoms"	"ST2_CVDI"	"All - Inverse variance weighted"	-0.241484291218175	0.348039877666124	0.487782009370401	2
"Depressive symptoms"	"t-PA_CVDI"	"rs17488531"	0.844444444444445	0.522222222222222	0.105873688271386	2
"Depressive symptoms"	"t-PA_CVDI"	"rs7973260"	-0.545161290322581	0.416129032258065	0.190169612617988	2
"Depressive symptoms"	"t-PA_CVDI"	"All - Inverse variance weighted"	-0.00548889727639681	0.677263287397321	0.993533595381277	2
"Depressive symptoms"	"TF_CVDI"	"rs17488531"	-0.5	0.566666666666667	0.377585975474249	2
"Depressive symptoms"	"TF_CVDI"	"rs7973260"	-0.403225806451613	0.470967741935484	0.391906860102166	2
"Depressive symptoms"	"TF_CVDI"	"All - Inverse variance weighted"	-0.442762893096494	0.362201478232606	0.221548253280392	2
"Depressive symptoms"	"TIE2_CVDI"	"rs17488531"	0.205555555555556	0.566666666666667	0.716795307612692	2
"Depressive symptoms"	"TIE2_CVDI"	"rs7973260"	-0.561290322580645	0.47741935483871	0.239724502313692	2
"Depressive symptoms"	"TIE2_CVDI"	"All - Inverse variance weighted"	-0.242941046402662	0.377860514742787	0.520264051374846	2
"Depressive symptoms"	"TM_CVDI"	"rs17488531"	0.0166666666666667	0.566666666666667	0.976536189986223	2
"Depressive symptoms"	"TM_CVDI"	"rs7973260"	-0.935483870967742	0.47741935483871	0.0500590031724697	2
"Depressive symptoms"	"TM_CVDI"	"All - Inverse variance weighted"	-0.540207006201763	0.469168711107367	0.249562321670659	2
"Depressive symptoms"	"TNF-R1_CVDI"	"rs17488531"	0.155555555555556	0.516666666666667	0.763357099203955	2
"Depressive symptoms"	"TNF-R1_CVDI"	"rs7973260"	-0.909677419354839	0.409677419354839	0.0263867144151883	2
"Depressive symptoms"	"TNF-R1_CVDI"	"All - Inverse variance weighted"	-0.49847177670003	0.518593992901931	0.336452362113449	2
"Depressive symptoms"	"TNF-R2_CVDI"	"rs17488531"	0.9	0.522222222222222	0.0848154459286372	2
