"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"LDL cholesterol"	"ADM_CVDI"	"rs314253"	-0.152892561983471	0.429752066115702	0.722013393707254	52
"LDL cholesterol"	"ADM_CVDI"	"rs364585"	0.526104417670683	0.417670682730924	0.207808142912724	52
"LDL cholesterol"	"ADM_CVDI"	"rs3757354"	-0.0261780104712042	0.31413612565445	0.933586496294755	52
"LDL cholesterol"	"ADM_CVDI"	"rs3780181"	0.184269662921348	0.458426966292135	0.68771288727916	52
"LDL cholesterol"	"ADM_CVDI"	"rs4253776"	0.745980707395498	0.527331189710611	0.157175791714437	52
"LDL cholesterol"	"ADM_CVDI"	"rs4530754"	0.00727272727272727	0.363636363636364	0.984043372566196	52
"LDL cholesterol"	"ADM_CVDI"	"rs4722551"	-0.457800511508951	0.340153452685422	0.178346167296042	52
"LDL cholesterol"	"ADM_CVDI"	"rs4942486"	0.526748971193416	0.415637860082305	0.205038485639118	52
"LDL cholesterol"	"ADM_CVDI"	"rs4970712"	-0.460176991150442	0.374631268436578	0.219316938427356	52
"LDL cholesterol"	"ADM_CVDI"	"rs5763662"	0.40026075619296	0.401564537157757	0.318884297041137	52
"LDL cholesterol"	"ADM_CVDI"	"rs579459"	0.640601503759398	0.201503759398496	0.00147730832266553	52
"LDL cholesterol"	"ADM_CVDI"	"rs6065311"	-0.513189448441247	0.239808153477218	0.0323547667443322	52
"LDL cholesterol"	"ADM_CVDI"	"rs646776"	-0.102996254681648	0.0767790262172285	0.179770040387914	52
"LDL cholesterol"	"ADM_CVDI"	"rs6504872"	-0.317518248175182	0.368613138686131	0.389025407805054	52
"LDL cholesterol"	"ADM_CVDI"	"rs6511720"	0.0108646446355817	0.0769578995020371	0.887730533640355	52
"LDL cholesterol"	"ADM_CVDI"	"rs6544713"	-0.100496277915633	0.136476426799007	0.461509428341635	52
"LDL cholesterol"	"ADM_CVDI"	"rs6818397"	-0.455357142857143	0.508928571428571	0.37092777927468	52
"LDL cholesterol"	"ADM_CVDI"	"rs6882076"	-0.344298245614035	0.230263157894737	0.134852314630141	52
"LDL cholesterol"	"ADM_CVDI"	"rs6909746"	0.304182509505703	0.399239543726236	0.446116847721283	52
"LDL cholesterol"	"ADM_CVDI"	"rs7254892"	-0.0375025757263548	0.0556356892643726	0.500264221297225	52
"LDL cholesterol"	"ADM_CVDI"	"rs7640978"	0.0943877551020408	0.48469387755102	0.845598968188816	52
"LDL cholesterol"	"ADM_CVDI"	"rs7832643"	0.233038348082596	0.306784660766962	0.44748452032444	52
"LDL cholesterol"	"ADM_CVDI"	"rs8017377"	-0.854785478547855	0.336633663366337	0.011110130609016	52
"LDL cholesterol"	"ADM_CVDI"	"rs9875338"	-1.0037037037037	0.385185185185185	0.00916681993303291	52
"LDL cholesterol"	"ADM_CVDI"	"rs9987289"	-0.0336134453781513	0.240896358543417	0.889027492331461	52
"LDL cholesterol"	"ADM_CVDI"	"All - Inverse variance weighted"	-0.0542135643212004	0.0331942500138196	0.102422410072692	52
"LDL cholesterol"	"AGRP_CVDI"	"rs10195252"	0.840336134453782	0.449579831932773	0.0616007134550936	52
"LDL cholesterol"	"AGRP_CVDI"	"rs10490626"	-0.476377952755905	0.389763779527559	0.221623602459394	52
"LDL cholesterol"	"AGRP_CVDI"	"rs10832962"	0.128125	0.353125	0.716730491719857	52
"LDL cholesterol"	"AGRP_CVDI"	"rs10903129"	0.533536585365854	0.317073170731707	0.0924346716262277	52
"LDL cholesterol"	"AGRP_CVDI"	"rs10947332"	0.595238095238095	0.319444444444444	0.0624124721275501	52
"LDL cholesterol"	"AGRP_CVDI"	"rs11563251"	0.373913043478261	0.484057971014493	0.439844936292111	52
"LDL cholesterol"	"AGRP_CVDI"	"rs11591147"	-0.0472837022132797	0.0802816901408451	0.555879767591163	52
"LDL cholesterol"	"AGRP_CVDI"	"rs1169288"	-0.08	0.288	0.78118295086715	52
"LDL cholesterol"	"AGRP_CVDI"	"rs1250229"	0.576131687242798	0.489711934156379	0.239406878796789	52
"LDL cholesterol"	"AGRP_CVDI"	"rs12916"	-0.201909959072306	0.144611186903138	0.16264632460186	52
"LDL cholesterol"	"AGRP_CVDI"	"rs13277801"	0.781065088757397	0.325443786982249	0.0163950718491922	52
"LDL cholesterol"	"AGRP_CVDI"	"rs1367117"	0.051433389544688	0.0935919055649241	0.582628370269226	52
"LDL cholesterol"	"AGRP_CVDI"	"rs1564348"	0.230769230769231	0.288981288981289	0.424544921614736	52
"LDL cholesterol"	"AGRP_CVDI"	"rs16831243"	-0.891534391534392	0.365079365079365	0.0146049739494582	52
"LDL cholesterol"	"AGRP_CVDI"	"rs17404153"	0.0416666666666667	0.449404761904762	0.926129795918526	52
"LDL cholesterol"	"AGRP_CVDI"	"rs174583"	-0.103448275862069	0.204980842911877	0.613788600100627	52
"LDL cholesterol"	"AGRP_CVDI"	"rs1801689"	-0.0165369649805447	0.313229571984436	0.957895220624041	52
"LDL cholesterol"	"AGRP_CVDI"	"rs1883025"	0.766891891891892	0.405405405405405	0.0585354072531961	52
"LDL cholesterol"	"AGRP_CVDI"	"rs2000999"	0.276923076923077	0.193846153846154	0.15312745101967	52
"LDL cholesterol"	"AGRP_CVDI"	"rs2073547"	0.317525773195876	0.257731958762887	0.217949084120414	52
"LDL cholesterol"	"AGRP_CVDI"	"rs2419604"	-0.235099337748344	0.377483443708609	0.53341134625111	52
"LDL cholesterol"	"AGRP_CVDI"	"rs247616"	-0.0822669104204753	0.20109689213894	0.682472947499482	52
"LDL cholesterol"	"AGRP_CVDI"	"rs2587534"	-0.132992327365729	0.271099744245524	0.623733412091711	52
"LDL cholesterol"	"AGRP_CVDI"	"rs2642438"	-0.0625	0.329545454545455	0.849579350391596	52
"LDL cholesterol"	"AGRP_CVDI"	"rs267733"	-0.516616314199396	0.438066465256798	0.238274620485968	52
"LDL cholesterol"	"AGRP_CVDI"	"rs2710642"	0.167364016736402	0.451882845188285	0.711106547594804	52
"LDL cholesterol"	"AGRP_CVDI"	"rs2980860"	0.285148514851485	0.201980198019802	0.158019253847399	52
"LDL cholesterol"	"AGRP_CVDI"	"rs314253"	0.148760330578512	0.43801652892562	0.734140725142392	52
"LDL cholesterol"	"AGRP_CVDI"	"rs364585"	0.34136546184739	0.421686746987952	0.41821391318549	52
"LDL cholesterol"	"AGRP_CVDI"	"rs3757354"	-0.473821989528796	0.319371727748691	0.137913328749161	52
"LDL cholesterol"	"AGRP_CVDI"	"rs3780181"	1.17078651685393	0.467415730337079	0.0122517987669923	52
"LDL cholesterol"	"AGRP_CVDI"	"rs4253776"	0.630225080385852	0.536977491961415	0.24053416539765	52
"LDL cholesterol"	"AGRP_CVDI"	"rs4530754"	0.261818181818182	0.370909090909091	0.480261302753423	52
"LDL cholesterol"	"AGRP_CVDI"	"rs4722551"	-0.0485933503836317	0.345268542199488	0.888074758949292	52
"LDL cholesterol"	"AGRP_CVDI"	"rs4942486"	0.230452674897119	0.423868312757202	0.586655282753791	52
"LDL cholesterol"	"AGRP_CVDI"	"rs4970712"	-0.0530973451327434	0.380530973451327	0.889027492331461	52
"LDL cholesterol"	"AGRP_CVDI"	"rs5763662"	-0.282920469361147	0.413298565840939	0.493632607098519	52
"LDL cholesterol"	"AGRP_CVDI"	"rs579459"	0.150375939849624	0.203007518796992	0.458850651929467	52
"LDL cholesterol"	"AGRP_CVDI"	"rs6065311"	-0.0215827338129496	0.244604316546763	0.92968966605199	52
"LDL cholesterol"	"AGRP_CVDI"	"rs646776"	-0.0730337078651685	0.0780274656679151	0.349273187713161	52
"LDL cholesterol"	"AGRP_CVDI"	"rs6504872"	0.0766423357664233	0.375912408759124	0.838444543143555	52
"LDL cholesterol"	"AGRP_CVDI"	"rs6511720"	-0.025350837483024	0.0778632865550023	0.744741090227158	52
"LDL cholesterol"	"AGRP_CVDI"	"rs6544713"	0.218362282878412	0.138957816377171	0.116083133738655	52
"LDL cholesterol"	"AGRP_CVDI"	"rs6818397"	-0.0491071428571429	0.522321428571429	0.925095577820402	52
"LDL cholesterol"	"AGRP_CVDI"	"rs6882076"	0.342105263157895	0.234649122807018	0.144855999884004	52
"LDL cholesterol"	"AGRP_CVDI"	"rs6909746"	-0.311787072243346	0.406844106463878	0.443465017336742	52
"LDL cholesterol"	"AGRP_CVDI"	"rs7254892"	-0.0360601689676489	0.0568720379146919	0.526042990109327	52
"LDL cholesterol"	"AGRP_CVDI"	"rs7640978"	0.538265306122449	0.49234693877551	0.274277795078063	52
"LDL cholesterol"	"AGRP_CVDI"	"rs7832643"	0.0324483775811209	0.309734513274336	0.916564739252532	52
"LDL cholesterol"	"AGRP_CVDI"	"rs8017377"	-0.264026402640264	0.343234323432343	0.44175632742492	52
"LDL cholesterol"	"AGRP_CVDI"	"rs9875338"	-1.39259259259259	0.392592592592593	0.000389393517674628	52
"LDL cholesterol"	"AGRP_CVDI"	"rs9987289"	-0.348739495798319	0.245098039215686	0.154777572228558	52
"LDL cholesterol"	"AGRP_CVDI"	"All - Inverse variance weighted"	0.00396872134548625	0.0319167948012641	0.901041436827023	52
"LDL cholesterol"	"CA-125_CVDI"	"rs10195252"	1.07142857142857	0.630252100840336	0.0891309255170861	52
"LDL cholesterol"	"CA-125_CVDI"	"rs10490626"	-0.921259842519685	0.553149606299213	0.0958169453918977	52
"LDL cholesterol"	"CA-125_CVDI"	"rs10832962"	0.140625	0.496875	0.777162373552056	52
"LDL cholesterol"	"CA-125_CVDI"	"rs10903129"	-0.231707317073171	0.445121951219512	0.602681719913888	52
"LDL cholesterol"	"CA-125_CVDI"	"rs10947332"	-0.448412698412698	0.43452380952381	0.302089230540349	52
"LDL cholesterol"	"CA-125_CVDI"	"rs11563251"	-0.0492753623188406	0.698550724637681	0.943764326779092	52
"LDL cholesterol"	"CA-125_CVDI"	"rs11591147"	0.0458752515090543	0.128571428571429	0.721235912389279	52
"LDL cholesterol"	"CA-125_CVDI"	"rs1169288"	-0.906666666666667	0.410666666666667	0.0272587615109838	52
"LDL cholesterol"	"CA-125_CVDI"	"rs1250229"	-0.460905349794239	0.695473251028807	0.507508685301552	52
"LDL cholesterol"	"CA-125_CVDI"	"rs12916"	-0.223738062755798	0.201909959072306	0.267815129705963	52
"LDL cholesterol"	"CA-125_CVDI"	"rs13277801"	0.192307692307692	0.449704142011834	0.668919371068726	52
"LDL cholesterol"	"CA-125_CVDI"	"rs1367117"	-0.015177065767285	0.134907251264755	0.91042696974349	52
"LDL cholesterol"	"CA-125_CVDI"	"rs1564348"	-0.174636174636175	0.422037422037422	0.679025635130095	52
"LDL cholesterol"	"CA-125_CVDI"	"rs16831243"	-0.177248677248677	0.481481481481482	0.712774909535464	52
"LDL cholesterol"	"CA-125_CVDI"	"rs17404153"	-0.398809523809524	0.660714285714286	0.546107216404399	52
"LDL cholesterol"	"CA-125_CVDI"	"rs174583"	-0.703065134099617	0.291187739463601	0.0157579612350751	52
"LDL cholesterol"	"CA-125_CVDI"	"rs1801689"	-0.483463035019455	0.422178988326848	0.252142350247019	52
"LDL cholesterol"	"CA-125_CVDI"	"rs1883025"	0.567567567567568	0.577702702702703	0.325875180335662	52
"LDL cholesterol"	"CA-125_CVDI"	"rs2000999"	0.0153846153846154	0.272307692307692	0.954945745843427	52
"LDL cholesterol"	"CA-125_CVDI"	"rs2073547"	0.338144329896907	0.354639175257732	0.340342684915724	52
"LDL cholesterol"	"CA-125_CVDI"	"rs2419604"	-0.533112582781457	0.536423841059603	0.320307020739387	52
"LDL cholesterol"	"CA-125_CVDI"	"rs247616"	-0.477148080438757	0.292504570383912	0.102837578929637	52
"LDL cholesterol"	"CA-125_CVDI"	"rs2587534"	-0.0843989769820972	0.381074168797954	0.824721424725952	52
"LDL cholesterol"	"CA-125_CVDI"	"rs2642438"	0.758522727272727	0.460227272727273	0.0993222740795615	52
"LDL cholesterol"	"CA-125_CVDI"	"rs267733"	-1.14199395770393	0.637462235649547	0.0732180337824344	52
"LDL cholesterol"	"CA-125_CVDI"	"rs2710642"	0.297071129707113	0.644351464435146	0.644770652751389	52
"LDL cholesterol"	"CA-125_CVDI"	"rs2980860"	-0.423762376237624	0.287128712871287	0.139980924003546	52
"LDL cholesterol"	"CA-125_CVDI"	"rs314253"	1.0702479338843	0.62396694214876	0.0863027389626113	52
"LDL cholesterol"	"CA-125_CVDI"	"rs364585"	-0.124497991967871	0.610441767068273	0.838394628274051	52
"LDL cholesterol"	"CA-125_CVDI"	"rs3757354"	-0.287958115183246	0.445026178010471	0.517593873457392	52
"LDL cholesterol"	"CA-125_CVDI"	"rs3780181"	0.456179775280899	0.671910112359551	0.497182364483097	52
"LDL cholesterol"	"CA-125_CVDI"	"rs4253776"	0.279742765273312	0.762057877813505	0.713552924831084	52
"LDL cholesterol"	"CA-125_CVDI"	"rs4530754"	-0.312727272727273	0.530909090909091	0.555833705926082	52
"LDL cholesterol"	"CA-125_CVDI"	"rs4722551"	0.0383631713554987	0.491048593350384	0.937728620843449	52
"LDL cholesterol"	"CA-125_CVDI"	"rs4942486"	0.337448559670782	0.604938271604938	0.576965167130662	52
"LDL cholesterol"	"CA-125_CVDI"	"rs4970712"	0.28023598820059	0.536873156342183	0.601685633071267	52
"LDL cholesterol"	"CA-125_CVDI"	"rs5763662"	-0.159061277705346	0.551499348109518	0.773028263724381	52
"LDL cholesterol"	"CA-125_CVDI"	"rs579459"	0.875187969924812	0.317293233082707	0.00581039427810101	52
"LDL cholesterol"	"CA-125_CVDI"	"rs6065311"	-0.0143884892086331	0.350119904076739	0.967219450814673	52
"LDL cholesterol"	"CA-125_CVDI"	"rs646776"	0.192259675405743	0.112983770287141	0.088819599576694	52
"LDL cholesterol"	"CA-125_CVDI"	"rs6504872"	-0.175182481751825	0.536496350364963	0.744022932170302	52
"LDL cholesterol"	"CA-125_CVDI"	"rs6511720"	0.06337709370756	0.113173381620643	0.575479437698054	52
"LDL cholesterol"	"CA-125_CVDI"	"rs6544713"	-0.0781637717121588	0.199751861042184	0.695572285478057	52
"LDL cholesterol"	"CA-125_CVDI"	"rs6818397"	-0.0535714285714286	0.830357142857143	0.948559264755632	52
"LDL cholesterol"	"CA-125_CVDI"	"rs6882076"	0.140350877192982	0.337719298245614	0.677714132479616	52
"LDL cholesterol"	"CA-125_CVDI"	"rs6909746"	-0.212927756653992	0.574144486692015	0.710741118708458	52
"LDL cholesterol"	"CA-125_CVDI"	"rs7254892"	0.0271996703070266	0.082423243354626	0.741399962118693	52
"LDL cholesterol"	"CA-125_CVDI"	"rs7640978"	-0.959183673469388	0.701530612244898	0.171539836827255	52
"LDL cholesterol"	"CA-125_CVDI"	"rs7832643"	0.979351032448378	0.445427728613569	0.0279010044773992	52
"LDL cholesterol"	"CA-125_CVDI"	"rs8017377"	0.151815181518152	0.481848184818482	0.752709649944638	52
"LDL cholesterol"	"CA-125_CVDI"	"rs9875338"	-0.348148148148148	0.551851851851852	0.528123905091871	52
"LDL cholesterol"	"CA-125_CVDI"	"rs9987289"	-0.11484593837535	0.34593837535014	0.739901487400913	52
"LDL cholesterol"	"CA-125_CVDI"	"All - Inverse variance weighted"	0.0027432807877447	0.0410856800008274	0.946765001670884	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs10195252"	0.546218487394958	0.542016806722689	0.313573564252489	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs10490626"	0.198818897637795	0.46259842519685	0.667350420014787	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs10832962"	0.45625	0.425	0.283033649622269	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs10903129"	0.420731707317073	0.38109756097561	0.269593137689702	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs10947332"	-0.0436507936507937	0.396825396825397	0.912409374915366	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs11563251"	0.365217391304348	0.582608695652174	0.530747291203763	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs11591147"	0.0116700201207243	0.0975855130784708	0.904809820124319	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs1169288"	0.578666666666667	0.346666666666667	0.0950716544194007	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs1250229"	-0.308641975308642	0.580246913580247	0.594784941477696	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs12916"	0.17462482946794	0.173260572987722	0.313514947332208	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs13277801"	-0.0946745562130178	0.390532544378698	0.808451451773901	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs1367117"	-0.0463743676222597	0.111298482293423	0.676922239021379	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs1564348"	0.615384615384615	0.343035343035343	0.0728228428134106	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs16831243"	0.216931216931217	0.44973544973545	0.629555244773719	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs17404153"	0.0267857142857143	0.547619047619048	0.960988594112623	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs174583"	0.174329501915709	0.243295019157088	0.473660796638437	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs1801689"	-0.205252918287938	0.379377431906615	0.588489909414834	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs1883025"	-0.506756756756757	0.483108108108108	0.294200648571898	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs2000999"	-0.0384615384615385	0.232307692307692	0.868500934837292	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs2073547"	-0.338144329896907	0.311340206185567	0.277437974980515	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs2419604"	0.45364238410596	0.456953642384106	0.32083003572319	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs247616"	-0.188299817184644	0.237659963436929	0.428181287513228	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs2587534"	0.0792838874680307	0.327365728900256	0.80863488034073	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs2642438"	-0.559659090909091	0.394886363636364	0.156405117095799	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs267733"	0.317220543806647	0.522658610271903	0.543893109700538	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs2710642"	0.460251046025105	0.539748953974895	0.393818381027218	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs2980860"	-0.289108910891089	0.23960396039604	0.227581768780763	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs314253"	-0.954545454545455	0.524793388429752	0.0689270483082152	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs364585"	0.42570281124498	0.506024096385542	0.400196782020567	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs3757354"	-0.191099476439791	0.382198952879581	0.617075077451974	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs3780181"	0.30561797752809	0.546067415730337	0.575704015293028	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs4253776"	-1.10932475884244	0.636655948553055	0.0814342369875375	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs4530754"	0.338181818181818	0.443636363636364	0.445883908498132	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs4722551"	-0.506393861892583	0.416879795396419	0.224471403808304	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs4942486"	0.0617283950617284	0.502057613168724	0.902146042596397	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs4970712"	-1.0353982300885	0.460176991150442	0.0244489453100894	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs5763662"	0.471968709256845	0.482398956975228	0.3278872178976	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs579459"	0.0105263157894737	0.257142857142857	0.967347178717228	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs6065311"	0.148681055155875	0.292565947242206	0.611315389979713	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs646776"	-0.0717852684144819	0.0923845193508115	0.437142824920549	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs6504872"	0.197080291970803	0.445255474452555	0.658038481336858	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs6511720"	-0.0923494794024445	0.0932548664554097	0.322031776235689	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs6544713"	0.0744416873449131	0.166253101736973	0.654325552504765	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs6818397"	0.491071428571429	0.566964285714286	0.386412442052597	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs6882076"	-0.298245614035088	0.280701754385965	0.288008758003942	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs6909746"	-0.699619771863118	0.490494296577947	0.15376543763005	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs7254892"	-0.00968473109416856	0.0669688852256336	0.885014549763393	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs7640978"	-0.75765306122449	0.594387755102041	0.202423197292731	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs7832643"	0.43952802359882	0.371681415929204	0.236991629643062	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs8017377"	-0.0132013201320132	0.405940594059406	0.974057107432804	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs9875338"	-0.514814814814815	0.474074074074074	0.277506644607213	52
"LDL cholesterol"	"CASP-8_CVDI"	"rs9987289"	-0.00280112044817927	0.296918767507003	0.992472898813957	52
"LDL cholesterol"	"CASP-8_CVDI"	"All - Inverse variance weighted"	-0.0195184429897775	0.0312765300108696	0.532587936831955	52
"LDL cholesterol"	"CCL20_CVDI"	"rs10195252"	0.483193277310924	0.478991596638655	0.313084026055933	52
"LDL cholesterol"	"CCL20_CVDI"	"rs10490626"	-0.181102362204724	0.415354330708661	0.66282297531854	52
"LDL cholesterol"	"CCL20_CVDI"	"rs10832962"	0.18125	0.378125	0.631697593262058	52
"LDL cholesterol"	"CCL20_CVDI"	"rs10903129"	-0.24390243902439	0.338414634146341	0.471081361147372	52
"LDL cholesterol"	"CCL20_CVDI"	"rs10947332"	0.791666666666667	0.343253968253968	0.0210906154637954	52
"LDL cholesterol"	"CCL20_CVDI"	"rs11563251"	-0.573913043478261	0.518840579710145	0.268663655206613	52
"LDL cholesterol"	"CCL20_CVDI"	"rs11591147"	-0.135211267605634	0.0869215291750503	0.119813814205544	52
"LDL cholesterol"	"CCL20_CVDI"	"rs1169288"	0.333333333333333	0.306666666666667	0.27705602503262	52
"LDL cholesterol"	"CCL20_CVDI"	"rs1250229"	0.921810699588477	0.518518518518519	0.0754403596268005	52
"LDL cholesterol"	"CCL20_CVDI"	"rs12916"	0.0859481582537517	0.154160982264666	0.57717074755783	52
"LDL cholesterol"	"CCL20_CVDI"	"rs13277801"	0.198224852071006	0.346153846153846	0.566881987517371	52
"LDL cholesterol"	"CCL20_CVDI"	"rs1367117"	-0.0379426644182125	0.0994940978077572	0.702939155727163	52
"LDL cholesterol"	"CCL20_CVDI"	"rs1564348"	0.702702702702703	0.307692307692308	0.0223842411657624	52
"LDL cholesterol"	"CCL20_CVDI"	"rs16831243"	0.328042328042328	0.383597883597884	0.392455705647472	52
"LDL cholesterol"	"CCL20_CVDI"	"rs17404153"	1.36904761904762	0.482142857142857	0.00451834208967265	52
"LDL cholesterol"	"CCL20_CVDI"	"rs174583"	-0.379310344827586	0.216475095785441	0.0797372940601944	52
"LDL cholesterol"	"CCL20_CVDI"	"rs1801689"	0.212062256809339	0.328793774319066	0.518946358654452	52
"LDL cholesterol"	"CCL20_CVDI"	"rs1883025"	0.388513513513513	0.429054054054054	0.365194305565296	52
"LDL cholesterol"	"CCL20_CVDI"	"rs2000999"	0.0984615384615385	0.206153846153846	0.632926430816655	52
"LDL cholesterol"	"CCL20_CVDI"	"rs2073547"	0.754639175257732	0.274226804123711	0.00592542837043372	52
"LDL cholesterol"	"CCL20_CVDI"	"rs2419604"	0.884105960264901	0.403973509933775	0.0286314120748814	52
"LDL cholesterol"	"CCL20_CVDI"	"rs247616"	-0.0457038391224863	0.213893967093236	0.830800341559319	52
"LDL cholesterol"	"CCL20_CVDI"	"rs2587534"	-0.491048593350384	0.289002557544757	0.0892975093143581	52
"LDL cholesterol"	"CCL20_CVDI"	"rs2642438"	-0.255681818181818	0.349431818181818	0.464347229392465	52
"LDL cholesterol"	"CCL20_CVDI"	"rs267733"	0.764350453172206	0.465256797583082	0.100412493986103	52
"LDL cholesterol"	"CCL20_CVDI"	"rs2710642"	0.0836820083682008	0.476987447698745	0.860735015234121	52
"LDL cholesterol"	"CCL20_CVDI"	"rs2980860"	0.0772277227722772	0.213861386138614	0.718016387438887	52
"LDL cholesterol"	"CCL20_CVDI"	"rs314253"	-0.483471074380165	0.466942148760331	0.30048297194967	52
"LDL cholesterol"	"CCL20_CVDI"	"rs364585"	0.0763052208835341	0.449799196787149	0.865291015895293	52
