"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"nsnp"
"Inflammatory bowel disease"	"ADM_CVDI"	"rs3850378"	-0.00451323290196932	0.112830822549233	0.968093126294339	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs4077515"	0.0072463514305297	0.0624301046322559	0.907595932429892	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs4246905"	-0.158280850278483	0.0711650334585427	0.0261391655470777	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs444210"	-0.0812767464006191	0.0922354088366576	0.378216008902454	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs45528737"	-0.0293761914541556	0.101317884811271	0.771861505987143	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs4674277"	0.0340002824435911	0.104000863945102	0.743726066434849	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs4730272"	-0.103652073022106	0.0753155350736163	0.168748077361081	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs56062135"	0.000662691899036684	0.0788603359853654	0.993295166636396	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs6062496"	-0.0490916958490796	0.0618191725506928	0.427126945094663	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs6584283"	-0.0227395180438276	0.0565714839139125	0.68771288727916	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs6826501"	0.233847937962249	0.122850990450214	0.0569741901817591	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs6873866"	0.0280383848989744	0.100938185636308	0.78118295086715	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs6880778"	0.0165068748780491	0.0543129431471293	0.761187645183173	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs6911490"	-0.0252099430430046	0.0868342482592382	0.771569465555293	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs7285952"	0.0187498265588698	0.0795447187345993	0.813654383818838	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs7523335"	-0.0597846821392301	0.0975059696794587	0.539784642235044	46
"Inflammatory bowel disease"	"ADM_CVDI"	"rs9370774"	-0.0145367021074061	0.100991825167242	0.88554832771377	46
"Inflammatory bowel disease"	"ADM_CVDI"	"All - Inverse variance weighted"	0.000669193240993435	0.0120716668555814	0.955791887066228	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs10045431"	-0.0907524598292894	0.0642595057176335	0.157867326357658	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs10175585"	0.156156133924527	0.0998498356344334	0.117838758729362	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs10408351"	-0.0921602108639746	0.099416920380823	0.353922744475748	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs10737481"	-0.0680354834350698	0.0729964041022103	0.351316455972903	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs10761659"	-0.0457084704956831	0.0630035674399957	0.468151357247347	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs10800314"	0.194273817667782	0.0782685884129196	0.0130594907146471	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs11209026"	0.0844015012059518	0.0309793438357898	0.00644097655929121	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs11236797"	0.0539486012405938	0.0661512610450139	0.414766722022538	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs112401990"	0.0281289125169373	0.0773545094215777	0.716129568855565	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs112694524"	-0.0106211442457822	0.116832586703604	0.927564826606211	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs11548656"	0.0239073919232783	0.105192524462425	0.820211678728453	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs12446550"	-0.0834913882850151	0.0955512554817396	0.382234583931633	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs1250573"	0.0448921833846358	0.0994669945581146	0.651753575446936	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs12764283"	-0.0284366011615812	0.0860997090725653	0.7411920078901	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs12936409"	-0.0240218320009907	0.0700064818314587	0.73149520528498	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs131656"	0.149742814734983	0.0919213318175143	0.103306190280059	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs140892874"	0.0632334070113513	0.0844739723008786	0.454125515663762	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs142770866"	0.0773913070024502	0.0830434811093707	0.351368995361636	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs1551399"	0.0977274946601318	0.104637519535091	0.350323358789235	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs17264332"	-0.080831869513644	0.116252576379173	0.48685948231583	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs1736161"	0.0681275062125026	0.0859704245062532	0.428096685369846	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs1873625"	-0.00676816508871463	0.0620415133132175	0.913130385349696	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs2076756"	0.0549053859657622	0.0650335639594465	0.398522850706506	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs2193041"	-0.0456235648206429	0.0792802929670189	0.564972326153609	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs2241878"	0.108782833558003	0.069593986686176	0.118027477386872	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs2542147"	0.0436220159301294	0.0918706093073937	0.63491517385741	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs2836882"	-0.0285285297508741	0.0601136876893419	0.635089022632529	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs3024493"	-0.0478881690547627	0.0666678431938853	0.472566252466972	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs35260072"	-0.0513370828642122	0.0738410095992093	0.486906102086823	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs3850378"	0.101225366515598	0.114765065221506	0.377764655159538	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs4077515"	-0.0144927028610594	0.0629875162807582	0.818023004294611	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs4246905"	-0.0251531583775884	0.0723920167940348	0.728247546506868	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs444210"	0.178991486455296	0.0940618525759973	0.0570519477960036	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs45528737"	-0.0191844515618976	0.10251691303389	0.851555176554826	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs4674277"	0.150001246074667	0.106000880559431	0.157040837600909	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs4730272"	0.052944584061651	0.0768069318077473	0.49062167037292	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs56062135"	0.050364584326788	0.0801857197834387	0.529938974453337	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs6062496"	-0.0309095862753464	0.0630313131889417	0.623861761124121	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs6584283"	0.0587899734791639	0.0576807286965382	0.308093422255691	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs6826501"	0.0247857261434642	0.125006270984428	0.842829236049693	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs6873866"	0.0485998671582223	0.10280741129624	0.636407766483415	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs6880778"	0.0399359876081833	0.0553779028166808	0.470814864748665	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs6911490"	0.105041429345853	0.0882348006505162	0.233859282692745	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs7285952"	0.0312497109314497	0.0812492484217693	0.700522394103849	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs7523335"	-0.0241985618182598	0.0975059696794587	0.803998867303457	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"rs9370774"	-0.0627373459372263	0.103287093921043	0.543580573834438	46
"Inflammatory bowel disease"	"AGRP_CVDI"	"All - Inverse variance weighted"	0.0273566736824015	0.0110272881156921	0.0131081988713294	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs10045431"	-0.0101462377448895	0.0935708592028698	0.913651642276487	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs10175585"	-0.0623123034410374	0.132132113320754	0.637218816846747	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs10408351"	-0.314215522079536	0.142231506530229	0.0271618680162522	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs10737481"	0.00212610885734593	0.104888036962399	0.983827771800216	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs10761659"	-0.0407670142258796	0.0907992589576408	0.653446378711744	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs10800314"	0.0866545086000181	0.106221655703248	0.414620554697132	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs11209026"	0.000413057917810531	0.0435087673427092	0.992425260359772	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs11236797"	-0.143862936641584	0.0944100521710392	0.127556299780007	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs112401990"	0.0646964987889559	0.108296313190209	0.550238620010505	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs112694524"	0.120018929977339	0.157192934837576	0.445157206250484	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs11548656"	0.361343152211835	0.183062315298245	0.048395321513234	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs12446550"	-0.0519501971551205	0.136369267532191	0.703238583398932	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs1250573"	-0.162844194630542	0.140838222383171	0.247578913503389	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs12764283"	0.309642990426106	0.123225271700185	0.0119770253522359	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs12936409"	0.0631431012597471	0.100891694404161	0.53141310955688	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs131656"	0.342481091126545	0.129727686032782	0.00829060272207209	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs140892874"	0.0185549765747595	0.106935259733482	0.862245866807126	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs142770866"	0.112608699514801	0.119565221492549	0.346285734816426	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs1551399"	-0.0602159310532125	0.14807196160626	0.684252825750441	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs17264332"	0.0472276091540392	0.169837748303949	0.780954888916156	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs1736161"	0.0364968783281264	0.119223135871879	0.759511416075572	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs1873625"	0.0626055270706104	0.089114173668076	0.48234767364652	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs2076756"	-0.0490417039694187	0.093285849941829	0.599086736550209	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs2193041"	0.185485968451138	0.113684948405537	0.102768216190316	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs2241878"	0.1385123035987	0.0993234567268725	0.163149221205338	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs2542147"	0.162591150285028	0.136153564872828	0.232409615127849	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs2836882"	0.0387172903761863	0.0845667131900911	0.647073628566306	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs3024493"	-0.0920204032817008	0.0967153218164814	0.341372786685771	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs35260072"	0.0562598168374928	0.105487156570299	0.593802857207703	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs3850378"	-0.122502035910596	0.165055374700592	0.457973740997192	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs4077515"	0.0150501145095617	0.100891508378914	0.881418488970302	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs4246905"	0.00674840834520663	0.102453108513592	0.947482707771116	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs444210"	0.0821899682702889	0.134243614841472	0.540375740228835	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs45528737"	-0.0185849374505883	0.138487759712448	0.893245110529095	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs4674277"	-0.194001611589902	0.152001262688996	0.201843910849351	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs4730272"	0.0134225706071791	0.10961765995863	0.90254345021781	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs56062135"	0.13585183930252	0.115308390432383	0.238732459291793	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs6062496"	-0.0939408994642881	0.0903044775495415	0.298215194848844	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs6584283"	-0.0648908197836055	0.0831933586969301	0.435390875171466	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs6826501"	0.288807591584713	0.197208168880607	0.143062605038429	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs6873866"	-0.0121499667895556	0.142061150154804	0.931842975140571	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs6880778"	0.132054999024393	0.078807015546815	0.093801736856442	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs6911490"	-0.0364143621732289	0.129551096193218	0.778648211560892	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs7285952"	0.218747976520148	0.117044371852339	0.0616322701780918	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs7523335"	-0.103199748930814	0.153020317380172	0.500045217859739	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"rs9370774"	0.0734486001216308	0.148427379412462	0.62070928206152	46
"Inflammatory bowel disease"	"CA-125_CVDI"	"All - Inverse variance weighted"	0.0245617754230129	0.0166513809316963	0.140196583237481	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs10045431"	-0.0394575912301258	0.0766604629613873	0.606758562276403	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs10175585"	0.253002966983489	0.120870853662735	0.0363341868274054	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs10408351"	-0.0740184370718536	0.115381681317889	0.521191753559074	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs10737481"	0.0474830978140591	0.0864617601987345	0.582881703299874	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs10761659"	0.00432377423607813	0.0759748901482301	0.954616435031121	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs10800314"	0.167019577059712	0.0957392554693748	0.0810674906109231	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs11209026"	-0.000826115835621061	0.0375882705207583	0.982465487224147	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs11236797"	-0.232492781536845	0.0789961661022981	0.00324954531543969	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs112401990"	0.0295353581427842	0.0935286341188167	0.752162308378054	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs112694524"	0.341469787501897	0.141261218468903	0.0156364148471835	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs11548656"	-0.0724052441105	0.112364742039408	0.51933106035513	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs12446550"	-0.0343242374060618	0.114104897322854	0.763557088522054	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs1250573"	0.00352095555957928	0.12059272791559	0.976707409831963	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs12764283"	0.126384894051472	0.102687726416821	0.218409186619242	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs12936409"	-0.0610840870882336	0.083733242974882	0.465690855683989	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs131656"	0.0274281393326454	0.110453858393626	0.803885164215237	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs140892874"	0.0966811937316414	0.103273093304253	0.34918555711746	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs142770866"	-0.00434782623609271	0.099565220806523	0.965168949709329	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs1551399"	0.167814889820428	0.124380447749259	0.177270695987224	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs17264332"	0.275191645647574	0.137141711197306	0.0447898719348624	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs1736161"	-0.0494735461781269	0.103813342800004	0.633673691991804	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs1873625"	0.0501972244079669	0.0750138297332539	0.503385170601465	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs2076756"	-0.0319837199800557	0.0772939899518012	0.679025635130095	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs2193041"	0.0882554204727191	0.0949867661019943	0.352819719591011	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs2241878"	-0.0405401864191316	0.0824317123855677	0.622858418505673	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs2542147"	-0.138136383778743	0.108394100190019	0.202525148150821	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs2836882"	0.0748873905960446	0.0723402004397165	0.300570257825101	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs3024493"	0.122537373757775	0.0798136150912711	0.124711598415182	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs35260072"	-0.215897047113879	0.0879059638085825	0.0140493157432326	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs3850378"	-0.00902646580393864	0.134107491944231	0.946336753202232	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs4077515"	0.0707912793597902	0.0785950424388221	0.367742945268208	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs4246905"	0.0570547251003833	0.0865023251521941	0.50952694326248	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs444210"	0.0529668684408529	0.112326289969395	0.637251795574961	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs45528737"	0.00599514111309299	0.128895533931499	0.962902466387905	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs4674277"	-0.12600104670272	0.12600104670272	0.317310507862914	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs4730272"	0.0879924073137299	0.0924665975161229	0.341293335185355	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs56062135"	0.24784677023972	0.0960903253603192	0.00989978026316118	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs6062496"	0.0406067113813375	0.0751527195714305	0.588974588583223	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs6584283"	0.0255126300003919	0.0687731765227956	0.71066155832599	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs6826501"	-0.00862112213685712	0.1357826736555	0.949374678910228	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs6873866"	-0.0271037720690086	0.125238119215419	0.828662006543079	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs6880778"	0.0575078221557839	0.0660274995121964	0.383771766671716	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs6911490"	0.155461315431862	0.106441981737131	0.144145480511175	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs7285952"	0.0619312453005094	0.0960218390439091	0.518946358654452	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs7523335"	-0.211381554706564	0.125263143529816	0.0915072499234822	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"rs9370774"	-0.150722648166263	0.123179423120652	0.221102221923201	46
"Inflammatory bowel disease"	"CASP-8_CVDI"	"All - Inverse variance weighted"	0.0199540213260358	0.0154314222132742	0.195984335279897	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs10045431"	-0.0563679874716083	0.0687689447153622	0.412403041383546	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs10175585"	-0.156156133924527	0.107357342073113	0.145795140951976	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs10408351"	0.0986912494291382	0.105222287994302	0.348279853101372	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs10737481"	-0.0240959003832539	0.0772486218169021	0.755096302310249	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs10761659"	-0.053738336934114	0.0673273416760738	0.424774665466813	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs10800314"	0.120198189348412	0.0838592018709853	0.151762600344516	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs11209026"	0.0141816551781616	0.0326315755070319	0.663853407670399	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs11236797"	-0.0462416582062233	0.0700047325621992	0.508900648965486	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs112401990"	0.123767215074524	0.0829802919249652	0.135823601433694	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs112694524"	0.0525746640166218	0.123736330463362	0.670914893663015	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs11548656"	0.0525962622312123	0.112023207869076	0.638703570018191	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs12446550"	-0.0751422494565136	0.10204503012613	0.461509428341635	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs1250573"	-0.0404909889351617	0.106508905677273	0.70382272350809	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs12764283"	-0.0205375452833642	0.0916290481873172	0.822649978513835	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs12936409"	0.0816742288033685	0.0748108482316569	0.274946026735431	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs131656"	0.128986384969738	0.09785174032187	0.187442790475691	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs140892874"	0.0778820727282667	0.088624427587338	0.37951629965665	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs142770866"	-0.0934782640759932	0.0886956552162913	0.291918827140276	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs1551399"	-0.137213351088468	0.110560397999341	0.214579363187441	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs17264332"	0.0908223252962292	0.123518362402872	0.462160389897217	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs1736161"	0.182484391640632	0.0916477166906284	0.0464643502666889	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs1873625"	-0.014664357692215	0.0659896096149677	0.824140895741885	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs2076756"	0.0245208519847093	0.0687649979571197	0.721399403276577	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs2193041"	-0.0732968746298854	0.0845157840120107	0.385801410089174	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs2241878"	0.0216214327568702	0.0736480053280891	0.769080402827287	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs2542147"	0.0581626879068392	0.0984800056604436	0.554785766138158	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs2836882"	0.065208068001998	0.0641891919394668	0.309689860169983	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs3024493"	0.115025504102126	0.0708932698751878	0.104692791051292	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs35260072"	0.171592441354353	0.0780604958620213	0.027934985032736	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs3850378"	-0.00128949511484838	0.121212540795747	0.991512026476851	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs4077515"	-0.177814315872229	0.0680042211172787	0.00892917152946691	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs4246905"	-0.0797539168069875	0.0766864584682572	0.298339900661963	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs444210"	-0.140636167929161	0.0995411837940166	0.157701586934762	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs45528737"	0.0107912540035674	0.109711082369602	0.921645915309972	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs4674277"	-0.0110000913788089	0.112000930402418	0.921762138948745	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs4730272"	0.0835182171113368	0.0820268203772058	0.308591558357	46
"Inflammatory bowel disease"	"CCL20_CVDI"	"rs56062135"	-0.0483765086296779	0.0854872549757322	0.571467558589092	46
