"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"rs683544"	-0.0424272591857001	0.056779046673287	0.454922058056588	1	"cis"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"All - Wald ratio"	-0.0424272591857001	0.056779046673287	0.454922058056588	1	"cis"
"CXCL1_CVDI"	"CXCL1"	"Prostate cancer"	"rs3117604"	-0.0515187014820042	0.0433263937896965	0.234406796844152	1	"cis"
"CXCL1_CVDI"	"CXCL1"	"Prostate cancer"	"All - Wald ratio"	-0.0515187014820042	0.0433263937896965	0.234406796844152	1	"cis"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs35186877"	0.0325871531966224	0.0848238841978287	0.700849292548588	1	"cis"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"All - Wald ratio"	0.0325871531966224	0.0848238841978287	0.700849292548588	1	"cis"
"CXCL6_CVDI"	"CXCL6"	"Prostate cancer"	"rs16850073"	0.0385895395110858	0.0229262838734129	0.0923362247144628	1	"cis"
"CXCL6_CVDI"	"CXCL6"	"Prostate cancer"	"All - Wald ratio"	0.0385895395110858	0.0229262838734129	0.0923362247144628	1	"cis"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"rs7898709"	0.0161304711580801	0.0784900924702774	0.837173962119177	1	"cis"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"All - Wald ratio"	0.0161304711580801	0.0784900924702774	0.837173962119177	1	"cis"
"ECP_CVDI"	"ECP"	"Prostate cancer"	"rs147307766"	-0.0764211261980831	0.0529840255591054	0.149205700087198	1	"cis"
"ECP_CVDI"	"ECP"	"Prostate cancer"	"All - Wald ratio"	-0.0764211261980831	0.0529840255591054	0.149205700087198	1	"cis"
"EGF_CVDI"	"EGF"	"Prostate cancer"	"rs2237045"	-0.215422121896163	0.0879977426636569	0.0143635128934183	1	"cis"
"EGF_CVDI"	"EGF"	"Prostate cancer"	"All - Wald ratio"	-0.215422121896163	0.0879977426636569	0.0143635128934183	1	"cis"
"EN-RAGE_CVDI"	"EN-RAGE"	"Prostate cancer"	"rs3014874"	0.0384731766124171	0.0834171187462327	0.644644789334101	1	"cis"
"EN-RAGE_CVDI"	"EN-RAGE"	"Prostate cancer"	"All - Wald ratio"	0.0384731766124171	0.0834171187462327	0.644644789334101	1	"cis"
"ESM-1_CVDI"	"ESM-1"	"Prostate cancer"	"rs4865884"	0.0174083018867924	0.0975358490566038	0.858345193030116	1	"cis"
"ESM-1_CVDI"	"ESM-1"	"Prostate cancer"	"All - Wald ratio"	0.0174083018867924	0.0975358490566038	0.858345193030116	1	"cis"
"FABP4_CVDI"	"FABP4"	"Prostate cancer"	"rs77878271"	0.0769888375673595	0.136546574287914	0.572870916592733	1	"cis"
"FABP4_CVDI"	"FABP4"	"Prostate cancer"	"All - Wald ratio"	0.0769888375673595	0.136546574287914	0.572870916592733	1	"cis"
"FAS_CVDI"	"FAS"	"Prostate cancer"	"rs982764"	-0.124462887438825	0.0487096247960848	0.010612646082389	1	"cis"
"FAS_CVDI"	"FAS"	"Prostate cancer"	"All - Wald ratio"	-0.124462887438825	0.0487096247960848	0.010612646082389	1	"cis"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs6489536"	0.170282051282051	0.167485754985755	0.309298199521893	1	"cis"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"All - Wald ratio"	0.170282051282051	0.167485754985755	0.309298199521893	1	"cis"
"FS_CVDI"	"FS"	"Prostate cancer"	"rs31226"	0.107974398758728	0.0873149728471684	0.216232627969936	1	"cis"
"FS_CVDI"	"FS"	"Prostate cancer"	"All - Wald ratio"	0.107974398758728	0.0873149728471684	0.216232627969936	1	"cis"
"GDF-15_CVDI"	"GDF-15"	"Prostate cancer"	"rs1227734"	-0.00766587150989428	0.0438612089997289	0.861255918771476	1	"cis"
"GDF-15_CVDI"	"GDF-15"	"Prostate cancer"	"All - Wald ratio"	-0.00766587150989428	0.0438612089997289	0.861255918771476	1	"cis"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"rs76480089"	0.0717565130260521	0.0333967935871743	0.0316657360721531	1	"cis"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"All - Wald ratio"	0.0717565130260521	0.0333967935871743	0.0316657360721531	1	"cis"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"rs182055959"	0.0440403987953059	0.145820957524146	0.762639152393916	1	"cis"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"All - Wald ratio"	0.0440403987953059	0.145820957524146	0.762639152393916	1	"cis"
"HGF_CVDI"	"HGF"	"Prostate cancer"	"rs5745687"	0.126702297702298	0.12405994005994	0.307112781057553	1	"cis"
"HGF_CVDI"	"HGF"	"Prostate cancer"	"All - Wald ratio"	0.126702297702298	0.12405994005994	0.307112781057553	1	"cis"
"HSP_27_CVDI"	"HSP_27"	"Prostate cancer"	"rs2868371"	0.0278483814523185	0.0376643336249635	0.459674245161472	1	"cis"
"HSP_27_CVDI"	"HSP_27"	"Prostate cancer"	"All - Wald ratio"	0.0278483814523185	0.0376643336249635	0.459674245161472	1	"cis"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"rs5744249"	0.0592510306917087	0.0591470453504352	0.31646044712621	1	"cis"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"All - Wald ratio"	0.0592510306917087	0.0591470453504352	0.31646044712621	1	"cis"
"IL-1ra_CVDI"	"IL-1ra"	"Prostate cancer"	"rs6734238"	-0.149610294117647	0.0558328431372549	0.0073707786648626	1	"cis"
"IL-1ra_CVDI"	"IL-1ra"	"Prostate cancer"	"All - Wald ratio"	-0.149610294117647	0.0558328431372549	0.0073707786648626	1	"cis"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs4905"	-0.0139454963644458	0.0181170796854133	0.44145232157535	1	"cis"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"All - Wald ratio"	-0.0139454963644458	0.0181170796854133	0.44145232157535	1	"cis"
"IL-6RA_CVDI"	"IL-6RA"	"Prostate cancer"	"rs12126142"	0.0192969436885074	0.0119576093782709	0.106575284346831	1	"cis"
"IL-6RA_CVDI"	"IL-6RA"	"Prostate cancer"	"All - Wald ratio"	0.0192969436885074	0.0119576093782709	0.106575284346831	1	"cis"
"IL-8_CVDI"	"IL-8"	"Prostate cancer"	"rs7655660"	-0.0908960554371002	0.12767750533049	0.476514870282852	1	"cis"
"IL-8_CVDI"	"IL-8"	"Prostate cancer"	"All - Wald ratio"	-0.0908960554371002	0.12767750533049	0.476514870282852	1	"cis"
"IL16_CVDI"	"IL16"	"Prostate cancer"	"rs4778639"	0.00769659956190675	0.0220940857411077	0.727573106479712	1	"cis"
"IL16_CVDI"	"IL16"	"Prostate cancer"	"All - Wald ratio"	0.00769659956190675	0.0220940857411077	0.727573106479712	1	"cis"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs6555820"	0.0202227622014538	0.0231441329179647	0.382240857386374	1	"cis"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"All - Wald ratio"	0.0202227622014538	0.0231441329179647	0.382240857386374	1	"cis"
"KLK6_CVDI"	"KLK6"	"Prostate cancer"	"rs268891"	0.0335874868004224	0.0625496304118268	0.591285998217474	1	"cis"
"KLK6_CVDI"	"KLK6"	"Prostate cancer"	"All - Wald ratio"	0.0335874868004224	0.0625496304118268	0.591285998217474	1	"cis"
"LEP_CVDI"	"LEP"	"Prostate cancer"	"rs12537573"	-0.152022339027595	0.151161629434954	0.314562805338527	1	"cis"
"LEP_CVDI"	"LEP"	"Prostate cancer"	"All - Wald ratio"	-0.152022339027595	0.151161629434954	0.314562805338527	1	"cis"
"LOX-1_CVDI"	"LOX-1"	"Prostate cancer"	"rs10505752"	0.017737617260788	0.143999061913696	0.901965591972521	1	"cis"
"LOX-1_CVDI"	"LOX-1"	"Prostate cancer"	"All - Wald ratio"	0.017737617260788	0.143999061913696	0.901965591972521	1	"cis"
"MCP-1_CVDI"	"MCP-1"	"Prostate cancer"	"rs12601658"	0.277771790808241	0.210608557844691	0.187202286013082	1	"cis"
"MCP-1_CVDI"	"MCP-1"	"Prostate cancer"	"All - Wald ratio"	0.277771790808241	0.210608557844691	0.187202286013082	1	"cis"
"MMP-1_CVDI"	"MMP-1"	"Prostate cancer"	"rs471994"	-0.0672097902097902	0.0322942657342657	0.0374185377389868	1	"cis"
"MMP-1_CVDI"	"MMP-1"	"Prostate cancer"	"All - Wald ratio"	-0.0672097902097902	0.0322942657342657	0.0374185377389868	1	"cis"
"MMP-10_CVDI"	"MMP-10"	"Prostate cancer"	"rs17860955"	-0.0501009223128769	0.0369690493082653	0.175349823822611	1	"cis"
"MMP-10_CVDI"	"MMP-10"	"Prostate cancer"	"All - Wald ratio"	-0.0501009223128769	0.0369690493082653	0.175349823822611	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"Prostate cancer"	"rs72981675"	0.00368075466771119	0.0210540540540541	0.861217902539123	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"Prostate cancer"	"All - Wald ratio"	0.00368075466771119	0.0210540540540541	0.861217902539123	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"Prostate cancer"	"rs632478"	0.0399745077720207	0.0229515025906736	0.0815619006027348	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"Prostate cancer"	"All - Wald ratio"	0.0399745077720207	0.0229515025906736	0.0815619006027348	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"Prostate cancer"	"rs11568819"	-0.0341292979942693	0.0411643982808023	0.407049261782809	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"Prostate cancer"	"All - Wald ratio"	-0.0341292979942693	0.0411643982808023	0.407049261782809	1	"cis"
"MPO_CVDI"	"MPO"	"Prostate cancer"	"rs34097845"	-0.104905498281787	0.0757230813287514	0.165935270540805	1	"cis"
"MPO_CVDI"	"MPO"	"Prostate cancer"	"All - Wald ratio"	-0.104905498281787	0.0757230813287514	0.165935270540805	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Prostate cancer"	"rs198389"	-0.0989104618284637	0.0528058435438266	0.0610550054090427	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Prostate cancer"	"All - Wald ratio"	-0.0989104618284637	0.0528058435438266	0.0610550054090427	1	"cis"
"OPG_CVDI"	"OPG"	"Prostate cancer"	"rs11300005"	-0.0730096544715447	0.0565121951219512	0.196382280710775	1	"cis"
"OPG_CVDI"	"OPG"	"Prostate cancer"	"All - Wald ratio"	-0.0730096544715447	0.0565121951219512	0.196382280710775	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"Prostate cancer"	"rs17372936"	0.285677659574468	0.142843617021277	0.0455075021537845	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"Prostate cancer"	"All - Wald ratio"	0.285677659574468	0.142843617021277	0.0455075021537845	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"Prostate cancer"	"rs250727"	0.133889160554197	0.0906047269763651	0.139480541841448	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"Prostate cancer"	"All - Wald ratio"	0.133889160554197	0.0906047269763651	0.139480541841448	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"Prostate cancer"	"rs11114010"	0.00939938777867622	0.0242599630356937	0.698427209887175	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"Prostate cancer"	"All - Wald ratio"	0.00939938777867622	0.0242599630356937	0.698427209887175	1	"cis"
"PTX3_CVDI"	"PTX3"	"Prostate cancer"	"rs9859018"	0.0520383123181377	0.121041707080504	0.667253466095575	1	"cis"
"PTX3_CVDI"	"PTX3"	"Prostate cancer"	"All - Wald ratio"	0.0520383123181377	0.121041707080504	0.667253466095575	1	"cis"
"PlGF_CVDI"	"PlGF"	"Prostate cancer"	"rs175510"	-0.148088772845953	0.096550043516101	0.125078057323079	1	"cis"
"PlGF_CVDI"	"PlGF"	"Prostate cancer"	"All - Wald ratio"	-0.148088772845953	0.096550043516101	0.125078057323079	1	"cis"
"RAGE_CVDI"	"RAGE"	"Prostate cancer"	"rs204993"	0.298063801208865	0.0856971121558093	0.000504966648323455	1	"cis"
"RAGE_CVDI"	"RAGE"	"Prostate cancer"	"All - Wald ratio"	0.298063801208865	0.0856971121558093	0.000504966648323455	1	"cis"
"REN_CVDI"	"REN"	"Prostate cancer"	"rs193280350"	0.0397237144168962	0.0659620064279155	0.547026948594138	1	"cis"
"REN_CVDI"	"REN"	"Prostate cancer"	"All - Wald ratio"	0.0397237144168962	0.0659620064279155	0.547026948594138	1	"cis"
"RETN_CVDI"	"RETN"	"Prostate cancer"	"rs34861192"	0.0113805532271584	0.0644675421439881	0.859876387856813	1	"cis"
"RETN_CVDI"	"RETN"	"Prostate cancer"	"All - Wald ratio"	0.0113805532271584	0.0644675421439881	0.859876387856813	1	"cis"
"SCF_CVDI"	"SCF"	"Prostate cancer"	"rs11608458"	-0.142187106017192	0.16745558739255	0.395823767268932	1	"cis"
"SCF_CVDI"	"SCF"	"Prostate cancer"	"All - Wald ratio"	-0.142187106017192	0.16745558739255	0.395823767268932	1	"cis"
"SELE_CVDI"	"SELE"	"Prostate cancer"	"rs4656716"	-0.0134787072243346	0.11288783269962	0.904959163069454	1	"cis"
"SELE_CVDI"	"SELE"	"Prostate cancer"	"All - Wald ratio"	-0.0134787072243346	0.11288783269962	0.904959163069454	1	"cis"
"SIRT2_CVDI"	"SIRT2"	"Prostate cancer"	"rs144373891"	0.108425703500343	0.106577728208648	0.308992082380955	1	"cis"
"SIRT2_CVDI"	"SIRT2"	"Prostate cancer"	"All - Wald ratio"	0.108425703500343	0.106577728208648	0.308992082380955	1	"cis"
"SPON1_CVDI"	"SPON1"	"Prostate cancer"	"rs10832172"	0.0281196069868996	0.0482786026200873	0.560267308848153	1	"cis"
"SPON1_CVDI"	"SPON1"	"Prostate cancer"	"All - Wald ratio"	0.0281196069868996	0.0482786026200873	0.560267308848153	1	"cis"
"ST2_CVDI"	"ST2"	"Prostate cancer"	"rs13020553"	0.0418498372849837	0.0177453897412056	0.0183563839539839	1	"cis"
"ST2_CVDI"	"ST2"	"Prostate cancer"	"All - Wald ratio"	0.0418498372849837	0.0177453897412056	0.0183563839539839	1	"cis"
"TF_CVDI"	"TF"	"Prostate cancer"	"rs11589759"	0.137759782608696	0.0623717391304348	0.0271962705995042	1	"cis"
"TF_CVDI"	"TF"	"Prostate cancer"	"All - Wald ratio"	0.137759782608696	0.0623717391304348	0.0271962705995042	1	"cis"
"TIE2_CVDI"	"TIE2"	"Prostate cancer"	"rs35030851"	-0.0431447609732241	0.0326901821738599	0.186899160391015	1	"cis"
"TIE2_CVDI"	"TIE2"	"Prostate cancer"	"All - Wald ratio"	-0.0431447609732241	0.0326901821738599	0.186899160391015	1	"cis"
"TM_CVDI"	"TM"	"Prostate cancer"	"rs1042579"	-0.00657059850374065	0.0352596009975062	0.85217092562675	1	"cis"
"TM_CVDI"	"TM"	"Prostate cancer"	"All - Wald ratio"	-0.00657059850374065	0.0352596009975062	0.85217092562675	1	"cis"
"TNF-R1_CVDI"	"TNF-R1"	"Prostate cancer"	"rs4149584"	0.0443945189837282	0.157973451327434	0.778691080160277	1	"cis"
"TNF-R1_CVDI"	"TNF-R1"	"Prostate cancer"	"All - Wald ratio"	0.0443945189837282	0.157973451327434	0.778691080160277	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"Prostate cancer"	"rs5746026"	-0.00147248004257584	0.0815582756785524	0.985595511198422	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"Prostate cancer"	"All - Wald ratio"	-0.00147248004257584	0.0815582756785524	0.985595511198422	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"Prostate cancer"	"rs344560"	0.0302139342961435	0.0373356610061895	0.418370580194024	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"Prostate cancer"	"All - Wald ratio"	0.0302139342961435	0.0373356610061895	0.418370580194024	1	"cis"
"TRAIL_CVDI"	"TRAIL"	"Prostate cancer"	"rs142552223"	-0.0633780798640612	0.0608234919286321	0.297411669233034	1	"cis"
"TRAIL_CVDI"	"TRAIL"	"Prostate cancer"	"All - Wald ratio"	-0.0633780798640612	0.0608234919286321	0.297411669233034	1	"cis"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Prostate cancer"	"rs2293400"	-0.159556603773585	0.0399157449577098	6.40596174794408e-05	1	"cis"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Prostate cancer"	"All - Wald ratio"	-0.159556603773585	0.0399157449577098	6.40596174794408e-05	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"Prostate cancer"	"rs4512994"	0.131590231788079	0.0917177152317881	0.151363821238623	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"Prostate cancer"	"All - Wald ratio"	0.131590231788079	0.0917177152317881	0.151363821238623	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"Prostate cancer"	"rs2302524"	0.130965397923875	0.114537024221453	0.252858913111244	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"Prostate cancer"	"All - Wald ratio"	0.130965397923875	0.114537024221453	0.252858913111244	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"Prostate cancer"	"rs6921438"	-0.0248606373429084	0.0253779174147217	0.327275248754384	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"Prostate cancer"	"All - Wald ratio"	-0.0248606373429084	0.0253779174147217	0.327275248754384	1	"cis"
"hK11_CVDI"	"hK11"	"Prostate cancer"	"rs117268623"	-0.0325177988834916	0.0290636554774161	0.263205194487241	1	"cis"
"hK11_CVDI"	"hK11"	"Prostate cancer"	"All - Wald ratio"	-0.0325177988834916	0.0290636554774161	0.263205194487241	1	"cis"
