"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"KIM-1_CVDI"	"KIM-1"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0147354327641206	0.0348909657320872	0.672785602702375	1	"cis"
"KLK6_CVDI"	"KLK6"	"Inflammatory bowel disease"	"rs268891"	-0.224395384013456	0.108764519535375	0.0391002429167373	1	"cis"
"KLK6_CVDI"	"KLK6"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.224395384013456	0.108764519535375	0.0391002429167373	1	"cis"
"LEP_CVDI"	"LEP"	"Inflammatory bowel disease"	"rs12537573"	-0.0249434596988209	0.232588699080158	0.914596374118277	1	"cis"
"LEP_CVDI"	"LEP"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0249434596988209	0.232588699080158	0.914596374118277	1	"cis"
"LOX-1_CVDI"	"LOX-1"	"Inflammatory bowel disease"	"rs10505752"	-0.0938070551438418	0.215759849906191	0.663725529586451	1	"cis"
"LOX-1_CVDI"	"LOX-1"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0938070551438418	0.215759849906191	0.663725529586451	1	"cis"
"MCP-1_CVDI"	"MCP-1"	"Inflammatory bowel disease"	"rs12601658"	-0.534007351136697	0.310618066561014	0.0855821970917456	1	"cis"
"MCP-1_CVDI"	"MCP-1"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.534007351136697	0.310618066561014	0.0855821970917456	1	"cis"
"MMP-1_CVDI"	"MMP-1"	"Inflammatory bowel disease"	"rs471994"	0.0769365402019306	0.0486713286713287	0.113938325018048	1	"cis"
"MMP-1_CVDI"	"MMP-1"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0769365402019306	0.0486713286713287	0.113938325018048	1	"cis"
"MMP-10_CVDI"	"MMP-10"	"Inflammatory bowel disease"	"rs17860955"	-0.0783042195105782	0.0566690315714792	0.167038800741829	1	"cis"
"MMP-10_CVDI"	"MMP-10"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0783042195105782	0.0566690315714792	0.167038800741829	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"Inflammatory bowel disease"	"rs72981675"	-0.041644960156108	0.0323802062932498	0.19839979243429	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.041644960156108	0.0323802062932498	0.19839979243429	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"Inflammatory bowel disease"	"rs632478"	-0.0273626169487171	0.0348186528497409	0.431948998925947	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0273626169487171	0.0348186528497409	0.431948998925947	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"Inflammatory bowel disease"	"rs11568819"	0.00178993612658206	0.0662607449856733	0.978448948559867	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"Inflammatory bowel disease"	"All - Wald ratio"	0.00178993612658206	0.0662607449856733	0.978448948559867	1	"cis"
"MPO_CVDI"	"MPO"	"Inflammatory bowel disease"	"rs34097845"	0.0773232402718883	0.138888888888889	0.577713741155851	1	"cis"
"MPO_CVDI"	"MPO"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0773232402718883	0.138888888888889	0.577713741155851	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Inflammatory bowel disease"	"rs198389"	-0.0471245738847003	0.0815268614514609	0.563247159716413	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0471245738847003	0.0815268614514609	0.563247159716413	1	"cis"
"OPG_CVDI"	"OPG"	"Inflammatory bowel disease"	"rs2465390"	0.202692892031826	0.0975609756097561	0.0377460186183512	1	"cis"
"OPG_CVDI"	"OPG"	"Inflammatory bowel disease"	"All - Wald ratio"	0.202692892031826	0.0975609756097561	0.0377460186183512	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"Inflammatory bowel disease"	"rs17372936"	0.407417126939831	0.224468085106383	0.0695187390232851	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"Inflammatory bowel disease"	"All - Wald ratio"	0.407417126939831	0.224468085106383	0.0695187390232851	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"Inflammatory bowel disease"	"rs250727"	0.0236006773596208	0.138549307253464	0.86474168632769	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0236006773596208	0.138549307253464	0.86474168632769	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"Inflammatory bowel disease"	"rs11114010"	0.00508325976265952	0.0400831696892688	0.899084599905732	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"Inflammatory bowel disease"	"All - Wald ratio"	0.00508325976265952	0.0400831696892688	0.899084599905732	1	"cis"
"PTX3_CVDI"	"PTX3"	"Inflammatory bowel disease"	"rs9859018"	-0.101891218672623	0.181377303588749	0.574276901394495	1	"cis"
"PTX3_CVDI"	"PTX3"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.101891218672623	0.181377303588749	0.574276901394495	1	"cis"
"PlGF_CVDI"	"PlGF"	"Inflammatory bowel disease"	"rs175510"	-0.00609438741856768	0.14621409921671	0.966752795874262	1	"cis"
"PlGF_CVDI"	"PlGF"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.00609438741856768	0.14621409921671	0.966752795874262	1	"cis"
"RAGE_CVDI"	"RAGE"	"Inflammatory bowel disease"	"rs204993"	0.139047559155753	0.137676292813969	0.312514418097391	1	"cis"
"RAGE_CVDI"	"RAGE"	"Inflammatory bowel disease"	"All - Wald ratio"	0.139047559155753	0.137676292813969	0.312514418097391	1	"cis"
"REN_CVDI"	"REN"	"Inflammatory bowel disease"	"rs193280350"	0.0348979636260844	0.126262626262626	0.782247098941849	1	"cis"
"REN_CVDI"	"REN"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0348979636260844	0.126262626262626	0.782247098941849	1	"cis"
"RETN_CVDI"	"RETN"	"Inflammatory bowel disease"	"rs34861192"	0.00531219420385399	0.0829840737636211	0.94895858315349	1	"cis"
"RETN_CVDI"	"RETN"	"Inflammatory bowel disease"	"All - Wald ratio"	0.00531219420385399	0.0829840737636211	0.94895858315349	1	"cis"
"SCF_CVDI"	"SCF"	"Inflammatory bowel disease"	"rs11608458"	0.0702291571666415	0.25214899713467	0.780611331763564	1	"cis"
"SCF_CVDI"	"SCF"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0702291571666415	0.25214899713467	0.780611331763564	1	"cis"
"SELE_CVDI"	"SELE"	"Inflammatory bowel disease"	"rs4656716"	-0.319374044020299	0.173003802281369	0.0648846312623189	1	"cis"
"SELE_CVDI"	"SELE"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.319374044020299	0.173003802281369	0.0648846312623189	1	"cis"
"SIRT2_CVDI"	"SIRT2"	"Inflammatory bowel disease"	"rs144373891"	0.436339871863188	0.355010295126973	0.219037780802162	1	"cis"
"SIRT2_CVDI"	"SIRT2"	"Inflammatory bowel disease"	"All - Wald ratio"	0.436339871863188	0.355010295126973	0.219037780802162	1	"cis"
"SPON1_CVDI"	"SPON1"	"Inflammatory bowel disease"	"rs10832172"	0.16463697460267	0.0729257641921397	0.023970806013753	1	"cis"
"SPON1_CVDI"	"SPON1"	"Inflammatory bowel disease"	"All - Wald ratio"	0.16463697460267	0.0729257641921397	0.023970806013753	1	"cis"
"ST2_CVDI"	"ST2"	"Inflammatory bowel disease"	"rs13020553"	0.141176716302914	0.0271191693785836	1.93172410524645e-07	1	"cis"
"ST2_CVDI"	"ST2"	"Inflammatory bowel disease"	"All - Wald ratio"	0.141176716302914	0.0271191693785836	1.93172410524645e-07	1	"cis"
"TF_CVDI"	"TF"	"Inflammatory bowel disease"	"rs11589759"	0.168453444035432	0.0945652173913043	0.0748558192453799	1	"cis"
"TF_CVDI"	"TF"	"Inflammatory bowel disease"	"All - Wald ratio"	0.168453444035432	0.0945652173913043	0.0748558192453799	1	"cis"
"TIE2_CVDI"	"TIE2"	"Inflammatory bowel disease"	"rs35030851"	-0.10000722619169	0.0468272404939479	0.0327068552468416	1	"cis"
"TIE2_CVDI"	"TIE2"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.10000722619169	0.0468272404939479	0.0327068552468416	1	"cis"
"TM_CVDI"	"TM"	"Inflammatory bowel disease"	"rs1042579"	-0.0536146287113135	0.055860349127182	0.337157093308049	1	"cis"
"TM_CVDI"	"TM"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0536146287113135	0.055860349127182	0.337157093308049	1	"cis"
"TNF-R1_CVDI"	"TNF-R1"	"Inflammatory bowel disease"	"rs4149584"	0.247789009811351	0.22495004282044	0.270666462863316	1	"cis"
"TNF-R1_CVDI"	"TNF-R1"	"Inflammatory bowel disease"	"All - Wald ratio"	0.247789009811351	0.22495004282044	0.270666462863316	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"Inflammatory bowel disease"	"rs5746026"	-0.0186148869408899	0.128259712613092	0.88460481698807	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0186148869408899	0.128259712613092	0.88460481698807	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"Inflammatory bowel disease"	"rs344560"	-0.0360266394552863	0.0604665926043485	0.551301732508475	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0360266394552863	0.0604665926043485	0.551301732508475	1	"cis"
"TRAIL_CVDI"	"TRAIL"	"Inflammatory bowel disease"	"rs142552223"	-0.0639387081912564	0.0962192013593883	0.506363374288493	1	"cis"
"TRAIL_CVDI"	"TRAIL"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.0639387081912564	0.0962192013593883	0.506363374288493	1	"cis"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Inflammatory bowel disease"	"rs2293400"	0.0188574132959579	0.0588809368900455	0.748768610946924	1	"cis"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0188574132959579	0.0588809368900455	0.748768610946924	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"Inflammatory bowel disease"	"rs4512994"	0.347646568311399	0.139072847682119	0.0124282949593116	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"Inflammatory bowel disease"	"All - Wald ratio"	0.347646568311399	0.139072847682119	0.0124282949593116	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"Inflammatory bowel disease"	"rs2302524"	-0.141859304341495	0.16401384083045	0.387081182976423	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.141859304341495	0.16401384083045	0.387081182976423	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"Inflammatory bowel disease"	"rs6921438"	0.0269338724003526	0.0379263913824057	0.477603838663186	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"Inflammatory bowel disease"	"All - Wald ratio"	0.0269338724003526	0.0379263913824057	0.477603838663186	1	"cis"
"hK11_CVDI"	"hK11"	"Inflammatory bowel disease"	"rs117268623"	-0.00297366564277173	0.044515333865004	0.946740184081368	1	"cis"
"hK11_CVDI"	"hK11"	"Inflammatory bowel disease"	"All - Wald ratio"	-0.00297366564277173	0.044515333865004	0.946740184081368	1	"cis"
