"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"FGF-23_CVDI"	"FGF-23"	"Fasting insulin"	"rs6561643"	-0.05055513426277	0.0797215578759066	0.525985322047422	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Fasting insulin"	"rs687289"	0.058723737439645	0.0521988777241289	0.260589034273618	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Fasting insulin"	"All - Inverse variance weighted"	0.0101698742429013	0.02151641094712	0.636458174721476	7	"pan"
"FS_CVDI"	"FS"	"Fasting insulin"	"rs1260326"	-0.181788608551719	0.0306170288087105	2.89401045533273e-09	3	"pan"
"FS_CVDI"	"FS"	"Fasting insulin"	"rs31226"	0.0245504806984121	0.0314246152939675	0.434655471356171	3	"pan"
"FS_CVDI"	"FS"	"Fasting insulin"	"rs7964492"	0.0231270910744847	0.0570468246503955	0.685179538328076	3	"pan"
"FS_CVDI"	"FS"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0678592381121267	0.0724245428569515	0.348776730054594	3	"pan"
"GAL_CVDI"	"GAL"	"Fasting insulin"	"rs10174860"	0.00419378062333559	0.0223668299911232	0.851268623688206	3	"pan"
"GAL_CVDI"	"GAL"	"Fasting insulin"	"rs308966"	-0.0321274818479728	0.0396238942791664	0.417474325169508	3	"pan"
"GAL_CVDI"	"GAL"	"Fasting insulin"	"rs4959146"	0.026599489915664	0.0438109245669759	0.543756110575491	3	"pan"
"GAL_CVDI"	"GAL"	"Fasting insulin"	"All - Inverse variance weighted"	0.000563392655267782	0.0177981639171831	0.974747550156037	3	"pan"
"GDF-15_CVDI"	"GDF-15"	"Fasting insulin"	"rs1054564"	0.0110491896109995	0.0169190715918429	0.51371680889053	1	"pan"
"GDF-15_CVDI"	"GDF-15"	"Fasting insulin"	"All - Wald ratio"	0.0110491896109995	0.0169190715918429	0.51371680889053	1	"pan"
"Gal-3_CVDI"	"Gal-3"	"Fasting insulin"	"rs17741681"	0.00570190443608165	0.0120373538095057	0.635725114509718	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Fasting insulin"	"rs2287921"	0.00150693188667872	0.0482218203737191	0.975070165131246	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Fasting insulin"	"rs3735080"	0.0979905231083131	0.0483240935876612	0.0425829333663591	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Fasting insulin"	"rs4937122"	-0.00723918259286837	0.0630843054521387	0.908640032819929	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Fasting insulin"	"rs7979473"	-0.131445772046742	0.0473204779368272	0.00547320357248828	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Fasting insulin"	"rs812936"	-0.0391491582930967	0.0626386532689547	0.531971058097401	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Fasting insulin"	"All - Inverse variance weighted"	0.00131570575015981	0.0169001614826668	0.937946046514895	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Fasting insulin"	"rs10761741"	-0.0302916257423743	0.0293736976895751	0.302423598900007	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Fasting insulin"	"rs1354034"	-0.0258002096267032	0.0596629847617512	0.665427150454072	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Fasting insulin"	"rs2517622"	0.0101979680548651	0.0713857763840555	0.886403006367064	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0246642791535145	0.024722214742036	0.318445935463632	3	"pan"
"HGF_CVDI"	"HGF"	"Fasting insulin"	"rs5745687"	0.0467886543835911	0.0417304214772569	0.26219758140346	1	"pan"
"HGF_CVDI"	"HGF"	"Fasting insulin"	"All - Wald ratio"	0.0467886543835911	0.0417304214772569	0.26219758140346	1	"pan"
"HSP_27_CVDI"	"HSP_27"	"Fasting insulin"	"rs2868371"	-0.00036915216821526	0.0136586302239646	0.978438177451517	1	"pan"
"HSP_27_CVDI"	"HSP_27"	"Fasting insulin"	"All - Wald ratio"	-0.00036915216821526	0.0136586302239646	0.978438177451517	1	"pan"
"IL-18_CVDI"	"IL-18"	"Fasting insulin"	"rs385076"	-0.014407739014099	0.0240128983568317	0.548506235500147	4	"pan"
"IL-18_CVDI"	"IL-18"	"Fasting insulin"	"rs5002812"	-0.0699619276951612	0.0585727766750187	0.232304160207264	4	"pan"
"IL-18_CVDI"	"IL-18"	"Fasting insulin"	"rs5744258"	0.00233654413439802	0.0210288972095822	0.911528237909377	4	"pan"
"IL-18_CVDI"	"IL-18"	"Fasting insulin"	"rs916964"	0.073753902095983	0.0668930739940311	0.270216506507971	4	"pan"
"IL-18_CVDI"	"IL-18"	"Fasting insulin"	"All - Inverse variance weighted"	-0.00523502173814475	0.0148896732463362	0.725147704156305	4	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Fasting insulin"	"rs3935280"	0.0188928773852258	0.0776707181392615	0.8078169693465	2	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Fasting insulin"	"rs6734238"	-0.0161330354926781	0.0198560436832961	0.416504786576218	2	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0139843818965267	0.0192373741356328	0.467263822128363	2	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs10774625"	0.0290404687473308	0.0546644117596816	0.595245548732816	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs10843390"	-0.0243427458617332	0.0689711132749107	0.724132540388919	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs11599750"	0.0155315679117807	0.023297351867671	0.504985075093846	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs11666603"	-0.0580652653582627	0.0663603032665859	0.381573905705021	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs11711157"	0.0787623066104079	0.0478199718706048	0.0995459556044277	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs1257169"	0.0418453813160372	0.0418453813160372	0.317310507862914	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs4274855"	0.131994033869669	0.0567574345639577	0.0200408930414643	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs4905"	-0.00075134161437016	0.00713774533651652	0.916166996259808	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"rs704"	-0.016890148351803	0.0347186382787062	0.626622284221623	9	"pan"
"IL-27_CVDI"	"IL-27"	"Fasting insulin"	"All - Inverse variance weighted"	0.00371392684179485	0.0073875798180023	0.615157080407286	9	"pan"
"IL-6_CVDI"	"IL-6"	"Fasting insulin"	"rs4129267"	-0.00751676238010764	0.0248053158543552	0.761866768188248	1	"pan"
"IL-6_CVDI"	"IL-6"	"Fasting insulin"	"All - Wald ratio"	-0.00751676238010764	0.0248053158543552	0.761866768188248	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"Fasting insulin"	"rs4129267"	-0.0013242209277227	0.0043699290614849	0.761866768188248	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"Fasting insulin"	"All - Wald ratio"	-0.0013242209277227	0.0043699290614849	0.761866768188248	1	"pan"
"IL-8_CVDI"	"IL-8"	"Fasting insulin"	"rs7655660"	0.0944643869261289	0.0607271058810828	0.119813814205544	1	"pan"
"IL-8_CVDI"	"IL-8"	"Fasting insulin"	"All - Wald ratio"	0.0944643869261289	0.0607271058810828	0.119813814205544	1	"pan"
"IL16_CVDI"	"IL16"	"Fasting insulin"	"rs4778639"	0	0.00818619095214643	1	1	"pan"
"IL16_CVDI"	"IL16"	"Fasting insulin"	"All - Wald ratio"	0	0.00818619095214643	1	1	"pan"
"KIM-1_CVDI"	"KIM-1"	"Fasting insulin"	"rs1123630"	-0.0224436663973427	0.140646976090014	0.873216292734811	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Fasting insulin"	"rs261334"	-0.0427642832706124	0.0667122819021553	0.521506023912167	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Fasting insulin"	"rs2991996"	-0.067241582194429	0.0537932657555432	0.21129954733371	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Fasting insulin"	"rs4148005"	-0.00929612816262027	0.0526780595881815	0.859924253238214	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Fasting insulin"	"rs6555820"	-0.0131445772046742	0.00814963786689801	0.106765534268082	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Fasting insulin"	"rs8036675"	-0.00843881856540084	0.0675105485232068	0.900523550339774	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0145839959313311	0.00784293901215657	0.0629553813250706	6	"pan"
"LEP_CVDI"	"LEP"	"Fasting insulin"	"rs12537573"	0.0382574560455097	0.0548911325870357	0.485821758188089	2	"pan"
"LEP_CVDI"	"LEP"	"Fasting insulin"	"rs1558902"	0.280848161447572	0.0641938654737307	1.21432478226612e-05	2	"pan"
"LEP_CVDI"	"LEP"	"Fasting insulin"	"All - Inverse variance weighted"	0.140716949731566	0.119823924998456	0.240249105142031	2	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"rs10505752"	0.0403733345999477	0.0510603937587574	0.429120433490312	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"rs12573962"	-0.00237936613686114	0.0412423463722598	0.953993721064351	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"rs1344674"	-0.0499069915158114	0.046882325363338	0.2870949517261	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"rs17162315"	-0.0124235605924658	0.0593570117195588	0.834212236432498	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"rs2305482"	0.0370813598745976	0.0522510070960239	0.477904197979373	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"rs2511241"	-0.130646847056091	0.515329230054581	0.799865537508658	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"rs9264875"	0.0952167581494343	0.0582502520443598	0.102129700492993	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"Fasting insulin"	"All - Inverse variance weighted"	0.0122130946409154	0.0205194414078456	0.551712294618348	7	"pan"
"MB_CVDI"	"MB"	"Fasting insulin"	"rs10741929"	-0.0601225199460522	0.0536227880599925	0.26219758140346	2	"pan"
"MB_CVDI"	"MB"	"Fasting insulin"	"rs2234962"	0.0699036463253353	0.0717929340638579	0.330213359465853	2	"pan"
"MB_CVDI"	"MB"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0135602577663794	0.0623399405265797	0.827802198594904	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"Fasting insulin"	"rs12495098"	-0.00397744787057385	0.033311125916056	0.904956096468146	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Fasting insulin"	"rs12601658"	-0.128387730947461	0.0742241569540011	0.0836785744218784	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Fasting insulin"	"rs2228467"	0.0217976863312937	0.0506017718405032	0.666636174393206	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Fasting insulin"	"rs9811380"	-0.0388540111654158	0.0715731784626081	0.587228165762067	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0155594028653749	0.0248162330973371	0.530669148098793	4	"pan"
"MMP-1_CVDI"	"MMP-1"	"Fasting insulin"	"rs2958130"	-0.131406044678055	0.0548911325870357	0.0166685028013913	2	"pan"
"MMP-1_CVDI"	"MMP-1"	"Fasting insulin"	"rs6993770"	0.0317736893353149	0.0379234356582791	0.402121784699465	2	"pan"
"MMP-1_CVDI"	"MMP-1"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0209495613351676	0.0763126782354481	0.783682972829811	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"Fasting insulin"	"rs601338"	0.00928476370276376	0.0361074143996369	0.797068494359122	1	"pan"
"MMP-10_CVDI"	"MMP-10"	"Fasting insulin"	"All - Wald ratio"	0.00928476370276376	0.0361074143996369	0.797068494359122	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"Fasting insulin"	"rs737693"	-0.00346258675016447	0.00725494366701128	0.63316792885669	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"Fasting insulin"	"All - Wald ratio"	-0.00346258675016447	0.00725494366701128	0.63316792885669	1	"pan"
"MMP-3_CVDI"	"MMP-3"	"Fasting insulin"	"rs2267373"	0.0866089273817455	0.0710637352875861	0.222939094167741	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"Fasting insulin"	"rs679620"	0.0023694686071737	0.00842477726995093	0.778518657215875	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"Fasting insulin"	"All - Inverse variance weighted"	0.00353701726758417	0.00984837536711147	0.719484910281856	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Fasting insulin"	"rs11568819"	-0.0124678103804722	0.0204018715316818	0.541126024471668	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Fasting insulin"	"rs9427472"	0.00460857810003687	0.0506943591004055	0.927564826606211	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0100875537529368	0.018926639726542	0.594046206636277	2	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs10103048"	-0.0409430550342898	0.131358968235013	0.755277411685885	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs10753458"	0.00688570871156914	0.0493475790995788	0.889027492331461	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs1150754"	0.0693833344615176	0.0795369931632031	0.383022690152617	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs2302774"	0.0620969668020062	0.0788153809410079	0.43076760985781	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs6034875"	-0.067330999192028	0.0521815243738217	0.196938679952046	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs6782407"	-0.0815344788927618	0.0794961169204427	0.305060822021553	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs757081"	-0.0683183376730516	0.0438268581298822	0.11903815356799	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"rs8102236"	-0.0495591302372643	0.0846635141553266	0.558301743578421	8	"pan"
"MPO_CVDI"	"MPO"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0297434741678849	0.0225115807478334	0.186417307334526	8	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Fasting insulin"	"rs198389"	-0.00715828153521278	0.0196852742218351	0.716129568855565	1	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Fasting insulin"	"All - Wald ratio"	-0.00715828153521278	0.0196852742218351	0.716129568855565	1	"pan"
"OPG_CVDI"	"OPG"	"Fasting insulin"	"rs17600346"	-0.209645121413442	0.0636164506358031	0.000982625985190921	3	"pan"
"OPG_CVDI"	"OPG"	"Fasting insulin"	"rs2465385"	0.110972190369093	0.0562259097870074	0.0484176616465581	3	"pan"
"OPG_CVDI"	"OPG"	"Fasting insulin"	"rs704"	-0.0154998708344097	0.0318608456040644	0.626622284221623	3	"pan"
"OPG_CVDI"	"OPG"	"Fasting insulin"	"All - Inverse variance weighted"	-0.0206443350166775	0.0680270469756704	0.761529835311087	3	"pan"
"PAPPA_CVDI"	"PAPPA"	"Fasting insulin"	"rs12493410"	-0.0104182945251862	0.0659825319928461	0.874539745432806	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Fasting insulin"	"rs13126505"	0.163098139775106	0.126854108713971	0.198542793686662	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Fasting insulin"	"rs17372936"	-0.125235658497172	0.0525181793697818	0.0170969855522096	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Fasting insulin"	"rs2262535"	-0.116896563241041	0.0734778397515113	0.11163003635549	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Fasting insulin"	"rs2305637"	-0.0315211440516283	0.0713373260115799	0.658590180841495	8	"pan"
