"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs150370599"	-0.0111055583319451	0.147148647898273	0.93983941493195	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs2274611"	0.0258140649776893	0.0811299185013091	0.750347023651697	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs35049778"	0.146762062006971	0.146762062006971	0.317310507862914	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs6575449"	0.00638759954009283	0.0638759954009283	0.920344325445942	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs76904798"	0.0198530871550526	0.127059757792337	0.87583596638341	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs8176396"	0.15220700152207	0.163236494385988	0.351113090285677	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs887945"	-0.132937128558023	0.067771869460953	0.0498162429153154	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs9271525"	0.08488163727247	0.179194567575215	0.635725114509718	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"rs9497486"	0.0186601977980967	0.143061516452074	0.896222449100445	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0080505743550847	0.0312862891459143	0.796932089132123	11	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"eGFR (cystatin C)"	"rs2519093"	0.249301954527323	0.139609094535301	0.0741455311114069	4	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"eGFR (cystatin C)"	"rs3732378"	-0.336269773609927	0.137349625840674	0.0143541707858855	4	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"eGFR (cystatin C)"	"rs3775298"	0.0640242127932018	0.128048425586404	0.617075077451974	4	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"eGFR (cystatin C)"	"rs683544"	0.0690816458702129	0.0518112344026596	0.182422439451736	4	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.0457487937052237	0.0790597780997824	0.562818077413893	4	"pan"
"CXCL1_CVDI"	"CXCL1"	"eGFR (cystatin C)"	"rs3117604"	0	0.0368199809763432	1	2	"pan"
"CXCL1_CVDI"	"CXCL1"	"eGFR (cystatin C)"	"rs7896518"	-0.194010546214307	0.10944184658243	0.0762739096340454	2	"pan"
"CXCL1_CVDI"	"CXCL1"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0197268220425051	0.0586350067079572	0.736543457085122	2	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs10774624"	0.733810310034856	0.146762062006971	5.73303143758388e-07	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs113120414"	0.0790513833992095	0.229625447016751	0.730649037334656	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs1250559"	-0.0361816317915938	0.13869625520111	0.79419309581406	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs1602580"	0.0215026018148196	0.12041457016299	0.858274230547457	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs2009581"	0.0135130569913179	0.0878348704435661	0.877731041501716	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs35087390"	0.15447494609468	0.1560840601165	0.322325311453762	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs35186877"	0.144228247757906	0.0891592804321603	0.105738681329251	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs6031303"	0.0377602761894487	0.134858129248031	0.779477504888406	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs6512104"	-0.0864246775694721	0.19279351150113	0.653954118781056	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"rs748113"	0.267723281216535	0.160633968729921	0.0955807045456294	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.118539225702312	0.0656622967399124	0.0710299376686239	10	"pan"
"CXCL6_CVDI"	"CXCL6"	"eGFR (cystatin C)"	"rs16850073"	-0.00247176014039598	0.0197740811231678	0.900523550339774	1	"pan"
"CXCL6_CVDI"	"CXCL6"	"eGFR (cystatin C)"	"All - Wald ratio"	-0.00247176014039598	0.0197740811231678	0.900523550339774	1	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"eGFR (cystatin C)"	"rs11594179"	0.184068549666772	0.184068549666772	0.317310507862914	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"eGFR (cystatin C)"	"rs4541868"	-0.0242050164896675	0.0877431847750446	0.782654008414754	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"eGFR (cystatin C)"	"rs7896518"	-0.137745911771978	0.0777028220252181	0.0762739096340454	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"eGFR (cystatin C)"	"rs7898709"	0.00382899699423736	0.0689219458962725	0.955695871316436	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"eGFR (cystatin C)"	"rs8045833"	-0.124547101449275	0.158514492753623	0.432034892005007	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0428893090103508	0.0416904388661448	0.303594123375831	5	"pan"
"ECP_CVDI"	"ECP"	"eGFR (cystatin C)"	"rs147307766"	-0.000868176135574385	0.0520905681344631	0.986702539612635	1	"pan"
"ECP_CVDI"	"ECP"	"eGFR (cystatin C)"	"All - Wald ratio"	-0.000868176135574385	0.0520905681344631	0.986702539612635	1	"pan"
"EGF_CVDI"	"EGF"	"eGFR (cystatin C)"	"rs2237045"	0.00654300389308732	0.0785160467170478	0.933586496294755	1	"pan"
"EGF_CVDI"	"EGF"	"eGFR (cystatin C)"	"All - Wald ratio"	0.00654300389308732	0.0785160467170478	0.933586496294755	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"eGFR (cystatin C)"	"rs3014874"	-0.0104830044290694	0.0733810310034856	0.886403006367064	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"eGFR (cystatin C)"	"All - Wald ratio"	-0.0104830044290694	0.0733810310034856	0.886403006367064	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"eGFR (cystatin C)"	"rs4865884"	-0.137817883511075	0.0853158326497129	0.106227429780004	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"eGFR (cystatin C)"	"All - Wald ratio"	-0.137817883511075	0.0853158326497129	0.106227429780004	1	"pan"
"FABP4_CVDI"	"FABP4"	"eGFR (cystatin C)"	"rs2012444"	0.00406338886631451	0.130028443722064	0.975070165131246	2	"pan"
"FABP4_CVDI"	"FABP4"	"eGFR (cystatin C)"	"rs77878271"	0.0870234628644107	0.123841081768585	0.482241043015876	2	"pan"
"FABP4_CVDI"	"FABP4"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.0475641460779328	0.0896764855865332	0.595836650295882	2	"pan"
"FAS_CVDI"	"FAS"	"eGFR (cystatin C)"	"rs113705304"	-0.183229813664596	0.142857142857143	0.199629202157063	2	"pan"
"FAS_CVDI"	"FAS"	"eGFR (cystatin C)"	"rs982764"	0.0443293850627704	0.0425562096602596	0.297566248363504	2	"pan"
"FAS_CVDI"	"FAS"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.0257816036146771	0.0622631358658733	0.678819232417823	2	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"rs11748297"	0.361807812595818	0.153308395167719	0.0182749350611454	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"rs2870308"	-0.29816207556406	0.115704686039785	0.00996841315931967	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"rs4744712"	0.466880653632915	0.167785234899329	0.00539237991292133	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"rs6489536"	-0.216771955902391	0.148643626904496	0.144748686602996	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"rs6561643"	0.00667868830561678	0.173645895946036	0.969319696640591	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"rs6741965"	-0.0312418640978912	0.119760479041916	0.79419309581406	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"rs687289"	-0.274540564769162	0.128865979381443	0.0331357347404201	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0514866180058768	0.108973250816512	0.636591178646952	7	"pan"
"FS_CVDI"	"FS"	"eGFR (cystatin C)"	"rs1260326"	0.190607644023793	0.0755857898715042	0.0116776273732625	4	"pan"
"FS_CVDI"	"FS"	"eGFR (cystatin C)"	"rs150844304"	0.174547762615043	0.112838957650129	0.121893390512243	4	"pan"
"FS_CVDI"	"FS"	"eGFR (cystatin C)"	"rs31226"	0.114682767227713	0.0742064964414612	0.122236355448012	4	"pan"
"FS_CVDI"	"FS"	"eGFR (cystatin C)"	"rs7974833"	0.317509089977979	0.133148973216572	0.0170969855522096	4	"pan"
"FS_CVDI"	"FS"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.174554630261367	0.0451028622434936	0.000108770506753364	4	"pan"
"GAL_CVDI"	"GAL"	"eGFR (cystatin C)"	"rs307575"	-0.119366273601968	0.0940461549591261	0.204358769913803	4	"pan"
"GAL_CVDI"	"GAL"	"eGFR (cystatin C)"	"rs4672375"	0.044920443530274	0.0543773790103317	0.408754766219334	4	"pan"
"GAL_CVDI"	"GAL"	"eGFR (cystatin C)"	"rs77542162"	0.0866704251899597	0.0816216625575348	0.288301212366822	4	"pan"
"GAL_CVDI"	"GAL"	"eGFR (cystatin C)"	"rs9405503"	0.0285699444184718	0.0986961716274479	0.772218915230022	4	"pan"
"GAL_CVDI"	"GAL"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.0250539044100245	0.038080825666757	0.510593460358296	4	"pan"
"GDF-15_CVDI"	"GDF-15"	"eGFR (cystatin C)"	"rs1227734"	0.00589296026966186	0.0377149457258359	0.87583596638341	1	"pan"
"GDF-15_CVDI"	"GDF-15"	"eGFR (cystatin C)"	"All - Wald ratio"	0.00589296026966186	0.0377149457258359	0.87583596638341	1	"pan"
"Gal-3_CVDI"	"Gal-3"	"eGFR (cystatin C)"	"rs3735080"	-0.20747844529485	0.119876435059247	0.0834929318418181	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"eGFR (cystatin C)"	"rs59379014"	0.0743494423791822	0.142233715855827	0.601164056447899	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"eGFR (cystatin C)"	"rs660745"	-0.287541520003966	0.118982697932676	0.0156633536428976	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"eGFR (cystatin C)"	"rs76480089"	0.0297696842961285	0.0283175045743661	0.293129068088163	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"eGFR (cystatin C)"	"rs7979473"	-0.261862838051379	0.103842159916926	0.0116776273732625	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"eGFR (cystatin C)"	"rs812936"	-0.215150156880323	0.134468848050202	0.109598583399116	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0190136172643215	0.0483980496164633	0.694423504678751	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"eGFR (cystatin C)"	"rs10761741"	-0.113503799224391	0.0693634328593499	0.101763504951258	4	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"eGFR (cystatin C)"	"rs10820606"	0.137713948455636	0.162305724965571	0.396168007039194	4	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"eGFR (cystatin C)"	"rs11553699"	-0.101333164444726	0.132999778333703	0.446116847721283	4	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"eGFR (cystatin C)"	"rs1354034"	0.144004430905566	0.132927166989754	0.278660494899244	4	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0444158067964197	0.0642395477751102	0.489308497895888	4	"pan"
"HGF_CVDI"	"HGF"	"eGFR (cystatin C)"	"rs5745687"	0.121617512921861	0.0955566172957477	0.203114836343131	2	"pan"
"HGF_CVDI"	"HGF"	"eGFR (cystatin C)"	"rs59950280"	-0.0264707828734035	0.0893388921977368	0.767003814165864	2	"pan"
"HGF_CVDI"	"HGF"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.0425990299301939	0.073876869372346	0.56419481809175	2	"pan"
"HSP_27_CVDI"	"HSP_27"	"eGFR (cystatin C)"	"rs2868371"	-0.038038723420442	0.0342348510783978	0.266520525805011	1	"pan"
"HSP_27_CVDI"	"HSP_27"	"eGFR (cystatin C)"	"All - Wald ratio"	-0.038038723420442	0.0342348510783978	0.266520525805011	1	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (cystatin C)"	"rs17229943"	-0.0978917460544851	0.193395888546666	0.61273532011937	6	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (cystatin C)"	"rs385076"	0.0306350889595852	0.0542005420054201	0.571925908937658	6	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (cystatin C)"	"rs4606077"	0.0937669644179046	0.133247791541233	0.481617313358525	6	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (cystatin C)"	"rs5002812"	-0.044707723259193	0.139711635184978	0.74896833055336	6	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (cystatin C)"	"rs5744249"	-0.0358501463880977	0.0517835447828079	0.488744120386507	6	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (cystatin C)"	"rs916964"	0.265111346765642	0.164958171320844	0.108023033771844	6	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.00811338481359761	0.0336267404236874	0.809339841934784	6	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"eGFR (cystatin C)"	"rs3935280"	-0.144206503713317	0.165837479270315	0.384538052996623	3	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"eGFR (cystatin C)"	"rs62143194"	-0.173445325745912	0.0837994270457779	0.0384741276674827	3	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"eGFR (cystatin C)"	"rs6734238"	0.00639386189258312	0.0490196078431373	0.896222449100445	3	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0458574477477827	0.0565575167351851	0.417474307435445	3	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs10774624"	-0.689219458962725	0.137843891792545	5.73303143758388e-07	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs10843390"	-0.118450390189521	0.174191750278707	0.496504460907141	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs111072793"	-0.195807930221174	0.164656668595078	0.234365227693259	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs11599750"	-0.0412231140425326	0.0557724484104852	0.459827797596796	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs11711157"	-0.0966183574879227	0.120772946859903	0.423710797166793	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs1257169"	0.0898311174991017	0.0988142292490119	0.363302140886898	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs12625762"	-0.0845263880817793	0.163769876908447	0.605764292132078	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs4905"	0.00387104266534191	0.0161293444389246	0.810330256604408	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs59975010"	0.314611377585229	0.1598844705761	0.0490977381009836	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs704"	-0.157926966835337	0.0741289844329133	0.0331357347404201	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"rs9715769"	0.027033115566569	0.13066005857175	0.836090649580925	11	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0128139695275467	0.0277901715162934	0.644728889775146	11	"pan"
"IL-6_CVDI"	"IL-6"	"eGFR (cystatin C)"	"rs2228145"	0.0174211692093278	0.0572409845449342	0.760862912213715	1	"pan"
"IL-6_CVDI"	"IL-6"	"eGFR (cystatin C)"	"All - Wald ratio"	0.0174211692093278	0.0572409845449342	0.760862912213715	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"eGFR (cystatin C)"	"rs12126142"	0.00318555396783501	0.0104668201800293	0.760862912213715	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"eGFR (cystatin C)"	"All - Wald ratio"	0.00318555396783501	0.0104668201800293	0.760862912213715	1	"pan"
"IL-8_CVDI"	"IL-8"	"eGFR (cystatin C)"	"rs7655660"	0.0857513673866692	0.113562621674238	0.450187758755607	1	"pan"
"IL-8_CVDI"	"IL-8"	"eGFR (cystatin C)"	"All - Wald ratio"	0.0857513673866692	0.113562621674238	0.450187758755607	1	"pan"
"IL16_CVDI"	"IL16"	"eGFR (cystatin C)"	"rs117089718"	0.0725309263811097	0.149091348672281	0.626622284221623	2	"pan"
"IL16_CVDI"	"IL16"	"eGFR (cystatin C)"	"rs4778639"	-0.0489793697080739	0.0185940199817688	0.00843491244304548	2	"pan"
"IL16_CVDI"	"IL16"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	-0.0471183466073255	0.0184510797429624	0.0106587961593434	2	"pan"
"ITGB1BP2_CVDI"	"ITGB1BP2"	"eGFR (cystatin C)"	"rs342287"	0.08926000575871	0.0719838756118629	0.214975394149174	1	"pan"
"ITGB1BP2_CVDI"	"ITGB1BP2"	"eGFR (cystatin C)"	"All - Wald ratio"	0.08926000575871	0.0719838756118629	0.214975394149174	1	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs12952262"	-0.218118365566381	0.150259318501284	0.146609268931168	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs2411218"	-0.28166979633107	0.158890654340604	0.0762739096340454	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs261334"	0.0352526439482961	0.158636897767333	0.824140895741885	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs28601761"	0.194678780012979	0.165837479270315	0.240429857397095	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs2991996"	-0.242508227957734	0.127028119406432	0.0562503652819669	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs4148005"	-0.0372518758980363	0.127720717364696	0.770541497710554	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs6555820"	0.0451487651812723	0.0207684319833853	0.0297116662879534	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"rs77924615"	-0.480995944543997	0.0974566946461693	7.99522881915266e-07	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.00900650419355866	0.0455250926649089	0.843173345170544	8	"pan"
"KLK6_CVDI"	"KLK6"	"eGFR (cystatin C)"	"rs12975366"	-0.0151228733459357	0.219281663516068	0.945017067376838	2	"pan"
"KLK6_CVDI"	"KLK6"	"eGFR (cystatin C)"	"rs268891"	0.0872319911849777	0.0665717827464304	0.190079208997743	2	"pan"
"KLK6_CVDI"	"KLK6"	"eGFR (cystatin C)"	"All - Inverse variance weighted"	0.078594350113604	0.0637009119779584	0.217276474498762	2	"pan"
"LEP_CVDI"	"LEP"	"eGFR (cystatin C)"	"rs12537573"	-0.0457064503228018	0.131406044678055	0.727970796961297	2	"pan"
"LEP_CVDI"	"LEP"	"eGFR (cystatin C)"	"rs1558902"	-0.530558809343347	0.158478605388273	0.000814481056989082	2	"pan"
