"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"IL16_CVDI"	"IL16"	"HbA1C"	"rs4778639"	0.00681227271803791	0.00641155079344744	0.288008758003942	1	"cis"
"IL16_CVDI"	"IL16"	"HbA1C"	"All - Wald ratio"	0.00681227271803791	0.00641155079344744	0.288008758003942	1	"cis"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"rs6555820"	-0.0023935956953575	0.00718078708607251	0.738882680363527	1	"cis"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"All - Wald ratio"	-0.0023935956953575	0.00718078708607251	0.738882680363527	1	"cis"
"LEP_CVDI"	"LEP"	"HbA1C"	"rs12537573"	0.0681514253996829	0.0504825373330984	0.177015982874804	1	"cis"
"LEP_CVDI"	"LEP"	"HbA1C"	"All - Wald ratio"	0.0681514253996829	0.0504825373330984	0.177015982874804	1	"cis"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs10505752"	0.0144154637562806	0.045048324238377	0.74896833055336	1	"cis"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"All - Wald ratio"	0.0144154637562806	0.045048324238377	0.74896833055336	1	"cis"
"MCP-1_CVDI"	"MCP-1"	"HbA1C"	"rs12601658"	-0.00608830600800125	0.0669713660880138	0.927564826606211	1	"cis"
"MCP-1_CVDI"	"MCP-1"	"HbA1C"	"All - Wald ratio"	-0.00608830600800125	0.0669713660880138	0.927564826606211	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"HbA1C"	"rs737693"	0.00575482513313288	0.00650545449832412	0.37636410621678	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"HbA1C"	"All - Wald ratio"	0.00575482513313288	0.00650545449832412	0.37636410621678	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"HbA1C"	"rs679620"	-0.00719124164297818	0.00719124164297818	0.317310507862914	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"HbA1C"	"All - Wald ratio"	-0.00719124164297818	0.00719124164297818	0.317310507862914	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"HbA1C"	"rs11568819"	-0.0343993650702793	0.0144477333295173	0.0172679439961756	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"HbA1C"	"All - Wald ratio"	-0.0343993650702793	0.0144477333295173	0.0172679439961756	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"HbA1C"	"rs198389"	0.0153886094599033	0.016293821781074	0.344942578828617	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"HbA1C"	"All - Wald ratio"	0.0153886094599033	0.016293821781074	0.344942578828617	1	"cis"
"OPG_CVDI"	"OPG"	"HbA1C"	"rs2465385"	0.0392928808260396	0.0336796121366054	0.243345009148763	1	"cis"
"OPG_CVDI"	"OPG"	"HbA1C"	"All - Wald ratio"	0.0392928808260396	0.0336796121366054	0.243345009148763	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs17372936"	-0.0163477493236119	0.0469997793053841	0.727970796961297	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"All - Wald ratio"	-0.0163477493236119	0.0469997793053841	0.727970796961297	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"HbA1C"	"rs250727"	-0.0140894416542132	0.0281788833084263	0.617075077451974	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"HbA1C"	"All - Wald ratio"	-0.0140894416542132	0.0281788833084263	0.617075077451974	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"HbA1C"	"rs11829928"	-0.00331656083711642	0.00777676334220403	0.669764975156882	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"HbA1C"	"All - Wald ratio"	-0.00331656083711642	0.00777676334220403	0.669764975156882	1	"cis"
"PTX3_CVDI"	"PTX3"	"HbA1C"	"rs9859018"	-0.0242203560541388	0.0372620862371367	0.515692221611729	1	"cis"
"PTX3_CVDI"	"PTX3"	"HbA1C"	"All - Wald ratio"	-0.0242203560541388	0.0372620862371367	0.515692221611729	1	"cis"
"PlGF_CVDI"	"PlGF"	"HbA1C"	"rs175048"	-0.0184536820967409	0.0301969343401215	0.541126024471668	1	"cis"
"PlGF_CVDI"	"PlGF"	"HbA1C"	"All - Wald ratio"	-0.0184536820967409	0.0301969343401215	0.541126024471668	1	"cis"
"RAGE_CVDI"	"RAGE"	"HbA1C"	"rs204993"	-0.0580515275678964	0.0232206110271586	0.0124193306515523	1	"cis"
"RAGE_CVDI"	"RAGE"	"HbA1C"	"All - Wald ratio"	-0.0580515275678964	0.0232206110271586	0.0124193306515523	1	"cis"
"SCF_CVDI"	"SCF"	"HbA1C"	"rs11608458"	0.0220155936449787	0.0577909333180692	0.703238583398932	1	"cis"
"SCF_CVDI"	"SCF"	"HbA1C"	"All - Wald ratio"	0.0220155936449787	0.0577909333180692	0.703238583398932	1	"cis"
"SELE_CVDI"	"SELE"	"HbA1C"	"rs4656710"	0.0438636090319557	0.0347253571502983	0.206532441214479	1	"cis"
"SELE_CVDI"	"SELE"	"HbA1C"	"All - Wald ratio"	0.0438636090319557	0.0347253571502983	0.206532441214479	1	"cis"
"SPON1_CVDI"	"SPON1"	"HbA1C"	"rs10832172"	0.0260029156817713	0.0134208597067207	0.052684253378283	1	"cis"
"SPON1_CVDI"	"SPON1"	"HbA1C"	"All - Wald ratio"	0.0260029156817713	0.0134208597067207	0.052684253378283	1	"cis"
"ST2_CVDI"	"ST2"	"HbA1C"	"rs950880"	-0.000297715521624984	0.00565659491087469	0.958025455470674	1	"cis"
"ST2_CVDI"	"ST2"	"HbA1C"	"All - Wald ratio"	-0.000297715521624984	0.00565659491087469	0.958025455470674	1	"cis"
"TF_CVDI"	"TF"	"HbA1C"	"rs11589759"	0.0657685947652374	0.0198349730244367	0.000913846430416687	1	"cis"
"TF_CVDI"	"TF"	"HbA1C"	"All - Wald ratio"	0.0657685947652374	0.0198349730244367	0.000913846430416687	1	"cis"
"TIE2_CVDI"	"TIE2"	"HbA1C"	"rs2273720"	-0.0145733423669252	0.0108124798206219	0.177714325380176	1	"cis"
"TIE2_CVDI"	"TIE2"	"HbA1C"	"All - Wald ratio"	-0.0145733423669252	0.0108124798206219	0.177714325380176	1	"cis"
"TM_CVDI"	"TM"	"HbA1C"	"rs3176123"	-0.00882478045417027	0.010295577196532	0.391365938307552	1	"cis"
"TM_CVDI"	"TM"	"HbA1C"	"All - Wald ratio"	-0.00882478045417027	0.010295577196532	0.391365938307552	1	"cis"
"TNF-R1_CVDI"	"TNF-R1"	"HbA1C"	"rs4149584"	-0.0460611720879387	0.043867782940894	0.293718112751792	1	"cis"
"TNF-R1_CVDI"	"TNF-R1"	"HbA1C"	"All - Wald ratio"	-0.0460611720879387	0.043867782940894	0.293718112751792	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"HbA1C"	"rs5746026"	0.0470247924928803	0.0265792305394541	0.076855371351919	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"HbA1C"	"All - Wald ratio"	0.0470247924928803	0.0265792305394541	0.076855371351919	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"HbA1C"	"rs344560"	-0.00640185231804671	0.0128037046360934	0.617075077451974	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"HbA1C"	"All - Wald ratio"	-0.00640185231804671	0.0128037046360934	0.617075077451974	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"HbA1C"	"rs2062305"	0.0365424255972383	0.0254208178067745	0.150575972824847	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"HbA1C"	"All - Wald ratio"	0.0365424255972383	0.0254208178067745	0.150575972824847	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"HbA1C"	"rs2302524"	-0.0305742508976201	0.0358915119232932	0.394296323068415	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"HbA1C"	"All - Wald ratio"	-0.0305742508976201	0.0358915119232932	0.394296323068415	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"HbA1C"	"rs6921438"	-0.008190383834148	0.008190383834148	0.317310507862914	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"HbA1C"	"All - Wald ratio"	-0.008190383834148	0.008190383834148	0.317310507862914	1	"cis"
