"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"CCL4_CVDI"	"CCL4"	"Prostate cancer"	"All - Inverse variance weighted"	0.017364648112543	0.0233577161729999	0.457226020581846	4	"pan"
"CD40_CVDI"	"CD40"	"Prostate cancer"	"rs4801216"	0.0517773942093541	0.126041202672606	0.681221123915212	2	"pan"
"CD40_CVDI"	"CD40"	"Prostate cancer"	"rs4810485"	-0.0152619142572283	0.025229112662014	0.545223740643519	2	"pan"
"CD40_CVDI"	"CD40"	"Prostate cancer"	"All - Inverse variance weighted"	-0.01267937227457	0.0247383922161204	0.608274356893516	2	"pan"
"CD40-L_CVDI"	"CD40-L"	"Prostate cancer"	"rs4602861"	-0.374303664921466	0.165989528795812	0.0241343583103811	1	"pan"
"CD40-L_CVDI"	"CD40-L"	"Prostate cancer"	"All - Wald ratio"	-0.374303664921466	0.165989528795812	0.0241343583103811	1	"pan"
"CHI3L1_CVDI"	"CHI3L1"	"Prostate cancer"	"rs1260326"	0.28024045261669	0.162536067892504	0.0846764470917503	4	"pan"
"CHI3L1_CVDI"	"CHI3L1"	"Prostate cancer"	"rs28601761"	0.0534362416107383	0.0948087248322148	0.573011709160588	4	"pan"
"CHI3L1_CVDI"	"CHI3L1"	"Prostate cancer"	"rs339969"	-0.113079333333333	0.152609333333333	0.458710058562758	4	"pan"
"CHI3L1_CVDI"	"CHI3L1"	"Prostate cancer"	"rs4950931"	-0.0243274533056626	0.0202886154758375	0.230501051035985	4	"pan"
"CHI3L1_CVDI"	"CHI3L1"	"Prostate cancer"	"All - Inverse variance weighted"	-0.0180830134381669	0.0237074672647028	0.445608912809359	4	"pan"
"CSF-1_CVDI"	"CSF-1"	"Prostate cancer"	"rs11579145"	-0.0142978335233751	0.0653095781071836	0.826709257233852	1	"pan"
"CSF-1_CVDI"	"CSF-1"	"Prostate cancer"	"All - Wald ratio"	-0.0142978335233751	0.0653095781071836	0.826709257233852	1	"pan"
"CSTB_CVDI"	"CSTB"	"Prostate cancer"	"rs35285321"	0.00659480544012089	0.022282017378164	0.767253103220391	2	"pan"
"CSTB_CVDI"	"CSTB"	"Prostate cancer"	"rs62143212"	-0.0652141592920354	0.0796837758112094	0.413121965030763	2	"pan"
"CSTB_CVDI"	"CSTB"	"Prostate cancer"	"All - Inverse variance weighted"	0.00138704175966336	0.0214588382583619	0.948462771086524	2	"pan"
"CTSD_CVDI"	"CTSD"	"Prostate cancer"	"rs10860794"	0.0409989240506329	0.0767879746835443	0.593394283708334	5	"pan"
"CTSD_CVDI"	"CTSD"	"Prostate cancer"	"rs1260326"	0.313496835443038	0.181824367088608	0.0846764470917503	5	"pan"
"CTSD_CVDI"	"CTSD"	"Prostate cancer"	"rs55861089"	-0.0599540445486518	0.0439592028135991	0.172612733476157	5	"pan"
"CTSD_CVDI"	"CTSD"	"Prostate cancer"	"rs73001065"	0.137104377104377	0.179746632996633	0.445603768354245	5	"pan"
"CTSD_CVDI"	"CTSD"	"Prostate cancer"	"rs838133"	0.240784126984127	0.190611111111111	0.20650945010964	5	"pan"
"CTSD_CVDI"	"CTSD"	"Prostate cancer"	"All - Inverse variance weighted"	-0.0047935635352317	0.0484272199588516	0.921150259104591	5	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs1031153"	0.0607278039585297	0.118848256361923	0.609372591599492	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs1133330"	-0.371009146341463	0.173855182926829	0.0328417515872267	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs150370599"	-0.182764367816092	0.150198595146871	0.223673435278189	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs2274611"	0.227453774385072	0.0948617472434266	0.01649658498419	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs3129757"	0.0667977570093458	0.148472897196262	0.652783516204898	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs35049778"	-0.255561181434599	0.173344585091421	0.140401984648673	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs6575449"	0.221628795298727	0.0712164544564153	0.00185796314220604	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs76904798"	-0.219608219178082	0.149064840182648	0.14068645215614	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs8176396"	0.15600862506342	0.171028919330289	0.361675615551462	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs887945"	0.147185851318945	0.0788848920863309	0.0620650594114844	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"rs9497486"	0.00215537195994278	0.166140915593705	0.989649209737085	11	"pan"
"CTSL1_CVDI"	"CTSL1"	"Prostate cancer"	"All - Inverse variance weighted"	0.0820988364446582	0.0556470306162749	0.140118519547658	11	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"rs2519093"	0.0530418577981651	0.157684633027523	0.736584803039528	5	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"rs28771425"	0.0759572622779519	0.118032392894462	0.519880933790878	5	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"rs3732378"	-0.03964651416122	0.161755991285403	0.806378425185445	5	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"rs3775298"	0.0434539491298527	0.14813922356091	0.769268528435672	5	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"rs683544"	-0.0424272591857001	0.056779046673287	0.454922058056588	5	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"Prostate cancer"	"All - Inverse variance weighted"	-0.0100996881295578	0.0444566859428723	0.820283460203338	5	"pan"
"CXCL1_CVDI"	"CXCL1"	"Prostate cancer"	"rs3117604"	-0.0515187014820042	0.0433263937896965	0.234406796844152	2	"pan"
"CXCL1_CVDI"	"CXCL1"	"Prostate cancer"	"rs7896518"	-0.071133180778032	0.128381006864989	0.579524989854809	2	"pan"
"CXCL1_CVDI"	"CXCL1"	"Prostate cancer"	"All - Inverse variance weighted"	-0.0535242638626987	0.0410516363485164	0.192292308745675	2	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs10774624"	0.342793248945148	0.158430379746835	0.0304886237627843	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs113120414"	0.014354025974026	0.242489177489177	0.952797189153839	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs1250559"	-0.12858987517337	0.156884882108183	0.412418636103019	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs1602580"	0.0378692383778437	0.137606330365974	0.78316271949814	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs2009581"	0.0757381507381507	0.0984234654234654	0.441588742172128	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs35087390"	-0.0528027387120651	0.131182827535159	0.687306830041074	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs35186877"	0.0325871531966224	0.0848238841978287	0.700849292548588	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs6031303"	0.17916253101737	0.155802729528536	0.250171915008906	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs6512104"	-0.0308039755351682	0.182709480122324	0.86611490915289	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"rs748113"	-0.138465517241379	0.157301724137931	0.378721569847646	10	"pan"
"CXCL16_CVDI"	"CXCL16"	"Prostate cancer"	"All - Inverse variance weighted"	0.0370305801921498	0.0421759143660064	0.379942079726322	10	"pan"
"CXCL6_CVDI"	"CXCL6"	"Prostate cancer"	"rs11428073"	-0.0608983688833124	0.0987396486825596	0.537395022402844	2	"pan"
"CXCL6_CVDI"	"CXCL6"	"Prostate cancer"	"rs16850073"	0.0385895395110858	0.0229262838734129	0.0923362247144628	2	"pan"
"CXCL6_CVDI"	"CXCL6"	"Prostate cancer"	"All - Inverse variance weighted"	0.0335003316234928	0.0223322007520783	0.133590852064657	2	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"rs11594179"	-0.379886131386861	0.197070072992701	0.0538961456065992	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"rs4541868"	-0.200196938065414	0.0882456506610995	0.0232906924875163	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"rs7896518"	-0.0505039805036556	0.0911494719740049	0.579524989854809	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"rs7898709"	0.0161304711580801	0.0784900924702774	0.837173962119177	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"rs8045833"	0.103405729166667	0.177420572916667	0.560008898355862	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Prostate cancer"	"All - Inverse variance weighted"	-0.0761081461993392	0.06039472947373	0.207604937545674	5	"pan"
"ECP_CVDI"	"ECP"	"Prostate cancer"	"rs147307766"	-0.0764211261980831	0.0529840255591054	0.149205700087198	1	"pan"
"ECP_CVDI"	"ECP"	"Prostate cancer"	"All - Wald ratio"	-0.0764211261980831	0.0529840255591054	0.149205700087198	1	"pan"
"EGF_CVDI"	"EGF"	"Prostate cancer"	"rs2237045"	-0.215422121896163	0.0879977426636569	0.0143635128934183	1	"pan"
"EGF_CVDI"	"EGF"	"Prostate cancer"	"All - Wald ratio"	-0.215422121896163	0.0879977426636569	0.0143635128934183	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"Prostate cancer"	"rs3014874"	0.0384731766124171	0.0834171187462327	0.644644789334101	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"Prostate cancer"	"All - Wald ratio"	0.0384731766124171	0.0834171187462327	0.644644789334101	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"Prostate cancer"	"rs4865884"	0.0174083018867924	0.0975358490566038	0.858345193030116	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"Prostate cancer"	"All - Wald ratio"	0.0174083018867924	0.0975358490566038	0.858345193030116	1	"pan"
"FABP4_CVDI"	"FABP4"	"Prostate cancer"	"rs2012444"	0.179967289719626	0.154475700934579	0.244010874691426	2	"pan"
"FABP4_CVDI"	"FABP4"	"Prostate cancer"	"rs77878271"	0.0769888375673595	0.136546574287914	0.572870916592733	2	"pan"
"FABP4_CVDI"	"FABP4"	"Prostate cancer"	"All - Inverse variance weighted"	0.122157816942145	0.102307420153848	0.232467425795191	2	"pan"
"FAS_CVDI"	"FAS"	"Prostate cancer"	"rs34967069"	-0.0181422832980973	0.1250725863284	0.884668209229341	2	"pan"
"FAS_CVDI"	"FAS"	"Prostate cancer"	"rs982764"	-0.124462887438825	0.0487096247960848	0.010612646082389	2	"pan"
"FAS_CVDI"	"FAS"	"Prostate cancer"	"All - Inverse variance weighted"	-0.110460762485003	0.0453889762330357	0.014947549419661	2	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs11748297"	-0.0212187588152327	0.173107193229901	0.902442990715976	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs2870308"	0.0173740020470829	0.13231627430911	0.895532759337805	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs4744712"	0.204563758389262	0.188741610738255	0.278440325725038	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs5837155"	0.0154222297756628	0.0768164513936098	0.840880551084811	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs6489536"	0.170282051282051	0.167485754985755	0.309298199521893	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs6561643"	-0.0870039938556068	0.184138248847926	0.636575091086665	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"rs687289"	0.00813787371134021	0.148984536082474	0.956439395515971	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Prostate cancer"	"All - Inverse variance weighted"	0.0314177157952779	0.0501113915918234	0.530687055049349	7	"pan"
"FS_CVDI"	"FS"	"Prostate cancer"	"rs1260326"	0.149758125472411	0.0868578987150416	0.0846764470917503	4	"pan"
"FS_CVDI"	"FS"	"Prostate cancer"	"rs150844304"	-0.0355902270884023	0.142234387672344	0.802415378430306	4	"pan"
"FS_CVDI"	"FS"	"Prostate cancer"	"rs31226"	0.107974398758728	0.0873149728471684	0.216232627969936	4	"pan"
"FS_CVDI"	"FS"	"Prostate cancer"	"rs7974833"	0.0387749116607774	0.155401648998822	0.802963090366459	4	"pan"
"FS_CVDI"	"FS"	"Prostate cancer"	"All - Inverse variance weighted"	0.0954985164984604	0.0531077606199042	0.072144897946819	4	"pan"
"GAL_CVDI"	"GAL"	"Prostate cancer"	"rs307575"	-0.18530615640599	0.106569051580699	0.0820635267280797	4	"pan"
"GAL_CVDI"	"GAL"	"Prostate cancer"	"rs4672375"	0.0410339314845024	0.0613039695486678	0.503270995852702	4	"pan"
"GAL_CVDI"	"GAL"	"Prostate cancer"	"rs77542162"	0.0224871298625895	0.08800212889491	0.798314250887556	4	"pan"
"GAL_CVDI"	"GAL"	"Prostate cancer"	"rs9405503"	0.281529868578256	0.115159498207885	0.0144974618739077	4	"pan"
"GAL_CVDI"	"GAL"	"Prostate cancer"	"All - Inverse variance weighted"	0.033534151824911	0.0728106373679694	0.645109538350643	4	"pan"
"GDF-15_CVDI"	"GDF-15"	"Prostate cancer"	"rs1227734"	-0.00766587150989428	0.0438612089997289	0.861255918771476	2	"pan"
"GDF-15_CVDI"	"GDF-15"	"Prostate cancer"	"rs2517481"	-0.0601771720613288	0.192088586030664	0.75406928891546	2	"pan"
"GDF-15_CVDI"	"GDF-15"	"Prostate cancer"	"All - Inverse variance weighted"	-0.0102680552695858	0.0427606357417172	0.810230496546968	2	"pan"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"rs3735080"	0.226427359490986	0.138739130434783	0.102671744679977	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"rs59379014"	0.247753903345725	0.162973234200743	0.128457645321065	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"rs660745"	0.227597491448119	0.127583808437856	0.0744389789195121	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"rs76480089"	0.0717565130260521	0.0333967935871743	0.0316657360721531	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"rs7979473"	-0.00189578400830737	0.117034267912773	0.987076002007711	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"rs812936"	-0.294361855670103	0.154534020618557	0.0568014852459282	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Prostate cancer"	"All - Inverse variance weighted"	0.0747908139033531	0.041268908436826	0.0699429562629346	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"rs10761741"	-0.0435196519216824	0.0814017403915881	0.592907098663117	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"rs11553699"	0.171852148579752	0.130201019664967	0.186868862247729	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"rs1354034"	0.277796178343949	0.144952866242038	0.0553067381442537	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"rs149672562"	0.0413096153846154	0.155986778846154	0.791142219171741	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"rs182055959"	0.0440403987953059	0.145820957524146	0.762639152393916	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"rs2517622"	-0.683633434038268	0.184603222557905	0.00021284788632838	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Prostate cancer"	"All - Inverse variance weighted"	0.00133115748075258	0.102182143323302	0.989606012105128	6	"pan"
"HGF_CVDI"	"HGF"	"Prostate cancer"	"rs5745687"	0.126702297702298	0.12405994005994	0.307112781057553	2	"pan"
"HGF_CVDI"	"HGF"	"Prostate cancer"	"rs59950280"	0.0564499238964992	0.0924969558599696	0.541670030054989	2	"pan"
"HGF_CVDI"	"HGF"	"Prostate cancer"	"All - Inverse variance weighted"	0.0815498723422009	0.0741544947132947	0.271450074164384	2	"pan"
"HSP_27_CVDI"	"HSP_27"	"Prostate cancer"	"rs10535596"	-0.0369271186440678	0.170975346687211	0.829003960715983	2	"pan"
"HSP_27_CVDI"	"HSP_27"	"Prostate cancer"	"rs2868371"	0.0278483814523185	0.0376643336249635	0.459674245161472	2	"pan"
"HSP_27_CVDI"	"HSP_27"	"Prostate cancer"	"All - Inverse variance weighted"	0.0248504322008156	0.0367824153516295	0.499290629154882	2	"pan"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"rs17229943"	0.0959593629873696	0.126970895112576	0.449793862121654	6	"pan"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"rs385076"	-0.00174226016260163	0.0638373983739837	0.97822671405025	6	"pan"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"rs4606077"	0.141097616345062	0.146675368898978	0.33606360621956	6	"pan"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"rs5002812"	-0.0956922879177378	0.163206940874036	0.557657223278031	6	"pan"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"rs5744249"	0.0592510306917087	0.0591470453504352	0.31646044712621	6	"pan"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"rs916964"	-0.340884823848238	0.207948509485095	0.101155969180848	6	"pan"
"IL-18_CVDI"	"IL-18"	"Prostate cancer"	"All - Inverse variance weighted"	0.0250486149527629	0.038132745970917	0.511258470673792	6	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Prostate cancer"	"rs149418433"	-0.632557603686636	0.174044546850998	0.000278565580476774	3	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Prostate cancer"	"rs62143194"	-0.0383549977588525	0.0625965934558494	0.540052906447834	3	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Prostate cancer"	"rs6734238"	-0.149610294117647	0.0558328431372549	0.0073707786648626	3	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Prostate cancer"	"All - Inverse variance weighted"	-0.129167050231769	0.0933062192239477	0.166255950185764	3	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs10774624"	-0.321963011889036	0.148803170409511	0.0304886237627843	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs10843390"	-0.273902243589744	0.195685897435897	0.16160211296299	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs111072793"	0.0810356192425793	0.143031729785056	0.571015236763538	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs11599750"	0.0894472950362521	0.0635365309537089	0.159187658291187	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs11711157"	-0.0802418888888889	0.146664444444444	0.584301735335651	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs1257169"	0.12303305785124	0.116972107438017	0.292884276145159	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs12625762"	-0.188985419198056	0.192334143377886	0.325809746114068	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs4905"	-0.0139454963644458	0.0181170796854133	0.44145232157535	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs59975010"	-0.133122182680902	0.155008303677343	0.390447124477925	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs704"	0.151830244625649	0.0828717568569311	0.0669349076822501	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"rs9715769"	-0.169847668393782	0.152454922279793	0.265242930404535	11	"pan"
"IL-27_CVDI"	"IL-27"	"Prostate cancer"	"All - Inverse variance weighted"	-0.00755642484468321	0.021191350361462	0.721405788176618	11	"pan"
"IL-6_CVDI"	"IL-6"	"Prostate cancer"	"rs2228145"	0.105890669719519	0.0654275901545507	0.105567673528227	2	"pan"
"IL-6_CVDI"	"IL-6"	"Prostate cancer"	"rs4959106"	0.146982989064399	0.135611178614824	0.278428652881208	2	"pan"
"IL-6_CVDI"	"IL-6"	"Prostate cancer"	"All - Inverse variance weighted"	0.113649723040978	0.0589277055506982	0.053776849307577	2	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"Prostate cancer"	"rs12126142"	0.0192969436885074	0.0119576093782709	0.106575284346831	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"Prostate cancer"	"All - Wald ratio"	0.0192969436885074	0.0119576093782709	0.106575284346831	1	"pan"
"IL-8_CVDI"	"IL-8"	"Prostate cancer"	"rs7655660"	-0.0908960554371002	0.12767750533049	0.476514870282852	1	"pan"
"IL-8_CVDI"	"IL-8"	"Prostate cancer"	"All - Wald ratio"	-0.0908960554371002	0.12767750533049	0.476514870282852	1	"pan"
"IL16_CVDI"	"IL16"	"Prostate cancer"	"rs117089718"	0.0220132530120482	0.190247914735867	0.907883768737359	3	"pan"
"IL16_CVDI"	"IL16"	"Prostate cancer"	"rs139716699"	-0.0575105307497894	0.25544650379107	0.821872481003939	3	"pan"
"IL16_CVDI"	"IL16"	"Prostate cancer"	"rs4778639"	0.00769659956190675	0.0220940857411077	0.727573106479712	3	"pan"
"IL16_CVDI"	"IL16"	"Prostate cancer"	"All - Inverse variance weighted"	0.00740793346946658	0.0218660339406751	0.734770008205795	3	"pan"
"ITGB1BP2_CVDI"	"ITGB1BP2"	"Prostate cancer"	"rs342287"	-0.0645532450331126	0.0808569536423841	0.424659545673978	1	"pan"
"ITGB1BP2_CVDI"	"ITGB1BP2"	"Prostate cancer"	"All - Wald ratio"	-0.0645532450331126	0.0808569536423841	0.424659545673978	1	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs12952262"	-0.227617614269788	0.164777034559643	0.167166041961156	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs2411218"	0.095286877076412	0.186435215946844	0.609281643588373	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs261334"	0.283575675675676	0.183381081081081	0.122014348874898	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs28601761"	0.10563184079602	0.187416252072968	0.573011709160588	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs2991996"	0.0529053120849934	0.147996015936255	0.720734032029393	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs4148005"	-0.170208078335373	0.145645042839657	0.242544677230707	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs6555820"	0.0202227622014538	0.0231441329179647	0.382240857386374	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"rs77924615"	0.0102160520607375	0.103450469992769	0.92133432672407	8	"pan"
"KIM-1_CVDI"	"KIM-1"	"Prostate cancer"	"All - Inverse variance weighted"	0.0178681553828645	0.0214327263155725	0.404458172536757	8	"pan"
"KLK6_CVDI"	"KLK6"	"Prostate cancer"	"rs12975366"	0.164956695652174	0.197657391304348	0.403966223556173	2	"pan"
"KLK6_CVDI"	"KLK6"	"Prostate cancer"	"rs268891"	0.0335874868004224	0.0625496304118268	0.591285998217474	2	"pan"
"KLK6_CVDI"	"KLK6"	"Prostate cancer"	"All - Inverse variance weighted"	0.0455457351609111	0.0596348390555952	0.445019967994621	2	"pan"
