"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"CTSD_CVDI"	"CTSD"	"HbA1C"	"rs838133"	-0.0823225948081884	0.0579307148650214	0.155301459227123	4	"pan"
"CTSD_CVDI"	"CTSD"	"HbA1C"	"All - Inverse variance weighted"	-0.0412820729355255	0.0350471639154073	0.238836263954168	4	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs10812614"	-0.0620220878896766	0.0419561182783106	0.139337967047261	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs1133330"	-0.00878442322648351	0.0556346804343956	0.874539745432806	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs17685390"	0.0461875944468384	0.0570552637284474	0.41821391318549	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs2274611"	0.00814614311079048	0.0293261151988457	0.78118295086715	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs3129757"	-0.02872314834429	0.0771934611752794	0.709823590643094	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs6512247"	-0.0253807399408629	0.0484541398871019	0.600411028614905	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs6575449"	0.00564405645110008	0.021635549729217	0.79419309581406	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"rs987037"	0.016739525451193	0.0655631413505059	0.798476611229563	8	"pan"
"CTSL1_CVDI"	"CTSL1"	"HbA1C"	"All - Inverse variance weighted"	-0.00264662172117459	0.0137053087511431	0.84687341842786	8	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"HbA1C"	"rs1511801"	0.0671268470210138	0.0464724325530096	0.148613996455212	2	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"HbA1C"	"rs3732378"	0.0606807797605746	0.0544034577163772	0.264685639371351	2	"pan"
"CX3CL1_CVDI"	"CX3CL1"	"HbA1C"	"All - Inverse variance weighted"	0.0644075001255957	0.0353355123441982	0.0683425715929278	2	"pan"
"CXCL1_CVDI"	"CXCL1"	"HbA1C"	"rs3117604"	-0.0122002434084118	0.0149114086102811	0.41325337549364	2	"pan"
"CXCL1_CVDI"	"CXCL1"	"HbA1C"	"rs7896518"	-0.0923067996705087	0.0351644951125747	0.00866489672602513	2	"pan"
"CXCL1_CVDI"	"CXCL1"	"HbA1C"	"All - Inverse variance weighted"	-0.0244093058293728	0.0287917477853158	0.396555901023357	2	"pan"
"CXCL16_CVDI"	"CXCL16"	"HbA1C"	"rs10510747"	0.0249961832750922	0.0442240165636247	0.571925908937658	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"HbA1C"	"rs1250559"	0.0133208082213897	0.0532832328855588	0.802587348634153	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"HbA1C"	"rs1794529"	0.00841141162450969	0.0489391221789655	0.863535801193692	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"HbA1C"	"rs2009581"	0.110445750092312	0.0313427128640344	0.000425389929134243	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"HbA1C"	"rs3184504"	0.207380355792107	0.0414760711584215	5.73303143758388e-07	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"HbA1C"	"rs6103572"	0.0195259013522175	0.0512554910495709	0.703238583398932	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"HbA1C"	"All - Inverse variance weighted"	0.0801593938749054	0.0323092983708295	0.0131014093036475	6	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"HbA1C"	"rs11594179"	0	0.0644960475139578	1	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"HbA1C"	"rs2343592"	0.0387493481806074	0.0290620111354555	0.182422439451736	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"HbA1C"	"rs7896518"	-0.0655370779139111	0.0249665058719661	0.00866489672602514	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"HbA1C"	"rs7898709"	0.000845821464343635	0.0245288224659654	0.972492190799539	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"HbA1C"	"rs8045833"	0.130058266103214	0.0600268920476373	0.0302602800204716	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"HbA1C"	"All - Inverse variance weighted"	-0.0043800340171293	0.02583935646446	0.865395364173373	5	"pan"
"EGF_CVDI"	"EGF"	"HbA1C"	"rs10029654"	-0.0806468167968257	0.0278598094389034	0.00379476516759274	1	"pan"
"EGF_CVDI"	"EGF"	"HbA1C"	"All - Wald ratio"	-0.0806468167968257	0.0278598094389034	0.00379476516759274	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"HbA1C"	"rs1560832"	0.00506489267112563	0.0253244633556282	0.841480581121794	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"HbA1C"	"All - Wald ratio"	0.00506489267112563	0.0253244633556282	0.841480581121794	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"HbA1C"	"rs4451015"	-0.0116151809253176	0.0319417475446234	0.716129568855565	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"HbA1C"	"All - Wald ratio"	-0.0116151809253176	0.0319417475446234	0.716129568855565	1	"pan"
"FABP4_CVDI"	"FABP4"	"HbA1C"	"rs13064760"	-0.0495705947232102	0.0478002163402384	0.299718596611209	1	"pan"
"FABP4_CVDI"	"FABP4"	"HbA1C"	"All - Wald ratio"	-0.0495705947232102	0.0478002163402384	0.299718596611209	1	"pan"
"FAS_CVDI"	"FAS"	"HbA1C"	"rs982764"	0.00156677042864959	0.0164510895008207	0.924125711867492	1	"pan"
"FAS_CVDI"	"FAS"	"HbA1C"	"All - Wald ratio"	0.00156677042864959	0.0164510895008207	0.924125711867492	1	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"rs1370593"	-0.0068277033608687	0.0432421212855018	0.874539745432806	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"rs209956"	0.00408259414564165	0.0428672385292373	0.924125711867492	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"rs4074995"	-0.0506893755068938	0.0533572373756776	0.342112252616964	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"rs4744712"	0.0257833630271731	0.0515667260543462	0.617075077451974	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"rs6489536"	0.00273626858336808	0.0547253716673617	0.960122388323255	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"rs6561643"	0.0265556757445769	0.0708151353188717	0.707660466654552	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"rs687289"	0.168322831308839	0.0470313793362932	0.000344980928312397	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"HbA1C"	"All - Inverse variance weighted"	0.0260658964955134	0.0270340768192998	0.334952346389668	7	"pan"
"FS_CVDI"	"FS"	"HbA1C"	"rs1260326"	-0.0856619593242172	0.0246822594662999	0.000519319689971914	3	"pan"
"FS_CVDI"	"FS"	"HbA1C"	"rs31226"	-0.0417254424163561	0.0268234986962289	0.119813814205544	3	"pan"
"FS_CVDI"	"FS"	"HbA1C"	"rs7964492"	-0.16143651357026	0.049132851956166	0.00101724135032865	3	"pan"
"FS_CVDI"	"FS"	"HbA1C"	"All - Inverse variance weighted"	-0.0770490715678662	0.0264084297011799	0.00352743501400241	3	"pan"
"GAL_CVDI"	"GAL"	"HbA1C"	"rs10174860"	-0.0116672921042343	0.0190919325342016	0.541126024471668	3	"pan"
"GAL_CVDI"	"GAL"	"HbA1C"	"rs308966"	0.0162509352413231	0.0341269640067786	0.633938683881346	3	"pan"
"GAL_CVDI"	"GAL"	"HbA1C"	"rs4959146"	-0.0379898253750189	0.0379898253750189	0.317310507862914	3	"pan"
"GAL_CVDI"	"GAL"	"HbA1C"	"All - Inverse variance weighted"	-0.0103325540665846	0.0152587503550998	0.498306993351254	3	"pan"
"GDF-15_CVDI"	"GDF-15"	"HbA1C"	"rs1054564"	0.0392974743356055	0.0136231244363432	0.00391892118188704	1	"pan"
"GDF-15_CVDI"	"GDF-15"	"HbA1C"	"All - Wald ratio"	0.0392974743356055	0.0136231244363432	0.00391892118188704	1	"pan"
"Gal-3_CVDI"	"Gal-3"	"HbA1C"	"rs17741681"	-0.00608881387470195	0.00993438053240845	0.539940330191881	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"HbA1C"	"rs2287921"	-0.0548817298721256	0.0434480361487661	0.206532441214479	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"HbA1C"	"rs3735080"	0.0549981280266794	0.0427763217985284	0.198542793686662	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"HbA1C"	"rs4937122"	0.0313866102209868	0.0627732204419737	0.617075077451974	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"HbA1C"	"rs7979473"	-0.0458772508276854	0.0398932615892917	0.250143871274301	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"HbA1C"	"rs812936"	-0.108914773199837	0.0534672522981017	0.0416463306220434	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"HbA1C"	"All - Inverse variance weighted"	-0.00961937351308731	0.0114781091699705	0.401995570942074	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"HbA1C"	"rs10761741"	-0.0598963041751624	0.022286996902386	0.00719891022881994	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"HbA1C"	"rs1354034"	-0.0954312882489827	0.0440452099610689	0.0302602800204716	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"HbA1C"	"rs2517622"	0.0851136596204163	0.0580320406502838	0.142466754827972	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"HbA1C"	"All - Inverse variance weighted"	-0.051140224291731	0.0343760512372124	0.136837911113688	3	"pan"
"HGF_CVDI"	"HGF"	"HbA1C"	"rs5745687"	0.0211083576431252	0.0335814780686083	0.529629670287596	1	"pan"
"HGF_CVDI"	"HGF"	"HbA1C"	"All - Wald ratio"	0.0211083576431252	0.0335814780686083	0.529629670287596	1	"pan"
"HSP_27_CVDI"	"HSP_27"	"HbA1C"	"rs2868371"	-0.00840271454735081	0.0117638003662911	0.475050524053953	1	"pan"
"HSP_27_CVDI"	"HSP_27"	"HbA1C"	"All - Wald ratio"	-0.00840271454735081	0.0117638003662911	0.475050524053953	1	"pan"
"IL-18_CVDI"	"IL-18"	"HbA1C"	"rs385076"	-0.0166578692294799	0.0208223365368498	0.423710797166793	4	"pan"
"IL-18_CVDI"	"IL-18"	"HbA1C"	"rs5002812"	0.00987588969421283	0.0518484208946173	0.848935998880548	4	"pan"
"IL-18_CVDI"	"IL-18"	"HbA1C"	"rs5744258"	-0.0132962197429008	0.0177282929905343	0.453254704753736	4	"pan"
"IL-18_CVDI"	"IL-18"	"HbA1C"	"rs916964"	-0.0390418810065934	0.0520558413421245	0.453254704753736	4	"pan"
"IL-18_CVDI"	"IL-18"	"HbA1C"	"All - Inverse variance weighted"	-0.0146823658446244	0.0126702089002957	0.246533606053675	4	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"HbA1C"	"rs3935280"	0.111492734814849	0.0637101341799136	0.0801183137276341	2	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"HbA1C"	"rs6734238"	0.00941598306629605	0.0169487695193329	0.578514721507944	2	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"HbA1C"	"All - Inverse variance weighted"	0.0161626502478266	0.0253606063208446	0.523920826820551	2	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs10774625"	-0.228118391371318	0.0414760711584215	3.79791249317754e-08	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs10843390"	-0.221637755252815	0.0615660431257819	0.000318217180315068	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs11599750"	0.00535655478394979	0.0171409753086393	0.754660563059686	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs11666603"	-0.0654552741594158	0.0629377636148229	0.298339900661963	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs11711157"	0.0106714474751355	0.0469543688905963	0.820211678728453	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs1257169"	0.0257966808799764	0.0396872013538098	0.51569222161173	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs4274855"	-0.0660984337875965	0.0460686053671127	0.151349055248388	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs4905"	0.000570072872985427	0.00598576516634698	0.924125711867492	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"rs704"	-0.00996740090338826	0.0270543738806253	0.71255930200628	9	"pan"
"IL-27_CVDI"	"IL-27"	"HbA1C"	"All - Inverse variance weighted"	-0.0055750736826422	0.0127517567676194	0.661965989930753	9	"pan"
"IL-6_CVDI"	"IL-6"	"HbA1C"	"rs4129267"	-0.0456261412238574	0.0182504564895429	0.0124193306515523	1	"pan"
"IL-6_CVDI"	"IL-6"	"HbA1C"	"All - Wald ratio"	-0.0456261412238574	0.0182504564895429	0.0124193306515523	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"HbA1C"	"rs4129267"	-0.00803791419823996	0.00321516567929599	0.0124193306515523	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"HbA1C"	"All - Wald ratio"	-0.00803791419823996	0.00321516567929599	0.0124193306515523	1	"pan"
"IL-8_CVDI"	"IL-8"	"HbA1C"	"rs7655660"	-0.0624586851156653	0.0563152078911736	0.267390966262006	1	"pan"
"IL-8_CVDI"	"IL-8"	"HbA1C"	"All - Wald ratio"	-0.0624586851156653	0.0563152078911736	0.267390966262006	1	"pan"
"IL16_CVDI"	"IL16"	"HbA1C"	"rs4778639"	0.00681227271803791	0.00641155079344744	0.288008758003942	1	"pan"
"IL16_CVDI"	"IL16"	"HbA1C"	"All - Wald ratio"	0.00681227271803791	0.00641155079344744	0.288008758003942	1	"pan"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"rs1123630"	-0.152124889539166	0.111255516230136	0.17151658555805	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"rs261334"	0.00778727248185565	0.0571066648669415	0.891533819083154	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"rs2991996"	0.0280603798150974	0.0459169851519776	0.541126024471668	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"rs4148005"	-0.0517245189737291	0.0423200609785056	0.221623602459393	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"rs6555820"	-0.0023935956953575	0.00718078708607251	0.738882680363527	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"rs8036675"	-0.00320143424254066	0.0576258163657319	0.955695871316436	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"HbA1C"	"All - Inverse variance weighted"	-0.00345057716846129	0.00688188634100353	0.616089705537442	6	"pan"
"LEP_CVDI"	"LEP"	"HbA1C"	"rs12537573"	0.0681514253996829	0.0504825373330984	0.177015982874804	2	"pan"
"LEP_CVDI"	"LEP"	"HbA1C"	"rs1558902"	0.304415300400063	0.0578389070760119	1.41601867785995e-07	2	"pan"
"LEP_CVDI"	"LEP"	"HbA1C"	"All - Inverse variance weighted"	0.170311777528693	0.117047268734815	0.145650337037725	2	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs10505752"	0.0144154637562806	0.045048324238377	0.74896833055336	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs12573962"	-0.0409205880625498	0.0349028545239395	0.241030964418943	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs1344674"	0.0711429831675702	0.0367189590542298	0.052684253378283	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs17162315"	-0.0377050052556588	0.0544627853692849	0.488744120386507	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs2305482"	0.07417437525993	0.0460392674027152	0.107155507032273	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs2511241"	0.0936199233770491	0.0991269776933461	0.344942578828616	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"rs9264875"	-0.0628954337915067	0.04759654449087	0.18635850459795	7	"pan"
"LOX-1_CVDI"	"LOX-1"	"HbA1C"	"All - Inverse variance weighted"	0.00889983326604353	0.0228494676786794	0.696907423950725	7	"pan"
"MB_CVDI"	"MB"	"HbA1C"	"rs10741929"	-0.0271238331203702	0.0517818632297976	0.600411028614905	2	"pan"
"MB_CVDI"	"MB"	"HbA1C"	"rs2234962"	0.00573391207619222	0.0659399888762106	0.930706071768414	2	"pan"
"MB_CVDI"	"MB"	"HbA1C"	"All - Inverse variance weighted"	-0.0145903390499745	0.0407254667836991	0.720148137215983	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"HbA1C"	"rs12495098"	-0.045267726917307	0.0264061740350958	0.0864762654936656	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"HbA1C"	"rs12601658"	-0.00608830600800125	0.0669713660880138	0.927564826606211	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"HbA1C"	"rs2228467"	0.0602483934943076	0.0496163240541357	0.22463863892378	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"HbA1C"	"rs9811380"	-0.040341174623291	0.0620633455742939	0.51569222161173	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"HbA1C"	"All - Inverse variance weighted"	-0.022504909913919	0.0229408918108268	0.326594997604818	4	"pan"
"MMP-1_CVDI"	"MMP-1"	"HbA1C"	"rs2958130"	0.0933926940662321	0.0429101567331337	0.0295200906044939	2	"pan"
"MMP-1_CVDI"	"MMP-1"	"HbA1C"	"rs6993770"	0.0544373433954282	0.0295517007003753	0.065459754099319	2	"pan"
"MMP-1_CVDI"	"MMP-1"	"HbA1C"	"All - Inverse variance weighted"	0.0669695833558684	0.0243383365774292	0.00593032999001684	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"HbA1C"	"rs601338"	-0.0485302990311787	0.0297443768255611	0.102768216190316	1	"pan"
"MMP-10_CVDI"	"MMP-10"	"HbA1C"	"All - Wald ratio"	-0.0485302990311787	0.0297443768255611	0.102768216190316	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"HbA1C"	"rs737693"	0.00575482513313288	0.00650545449832412	0.37636410621678	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"HbA1C"	"All - Wald ratio"	0.00575482513313288	0.00650545449832412	0.37636410621678	1	"pan"
"MMP-3_CVDI"	"MMP-3"	"HbA1C"	"rs2267373"	0.00336993078162175	0.0606587540691914	0.955695871316436	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"HbA1C"	"rs679620"	-0.00719124164297818	0.00719124164297818	0.317310507862914	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"HbA1C"	"All - Inverse variance weighted"	-0.00704486507674569	0.0071412328919874	0.323885148413313	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"HbA1C"	"rs11568819"	-0.0343993650702793	0.0144477333295173	0.0172679439961756	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"HbA1C"	"rs9427472"	0.0536162530910936	0.0489539702136072	0.273412340113948	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"HbA1C"	"All - Inverse variance weighted"	-0.0273473471481133	0.0238947015032616	0.252418744189614	2	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs10103048"	0.0983729120349421	0.0957841511919173	0.304407737821377	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs10753458"	0.118421139705946	0.036571234320954	0.00120330633008329	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs1150754"	-0.228551588972822	0.0616318891612105	0.000208627907604223	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs2302774"	0.0978551598663371	0.0652367732442247	0.133614402537716	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs6034875"	0.0204346866545148	0.0485323808044727	0.673716649749524	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs6782407"	0.0402112513555831	0.0711429831675702	0.571925908937658	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs757081"	0.0899792108901448	0.0332531866333144	0.00681231751991695	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"rs8102236"	-0.103406848290873	0.0595372762886843	0.0824150447448035	8	"pan"
"MPO_CVDI"	"MPO"	"HbA1C"	"All - Inverse variance weighted"	0.0413808867642978	0.0385797057716501	0.283447200022272	8	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"HbA1C"	"rs198389"	0.0153886094599033	0.016293821781074	0.344942578828617	1	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"HbA1C"	"All - Wald ratio"	0.0153886094599033	0.016293821781074	0.344942578828617	1	"pan"
"OPG_CVDI"	"OPG"	"HbA1C"	"rs17600346"	0.0987306962291237	0.0592384177374742	0.0955807045456294	3	"pan"
"OPG_CVDI"	"OPG"	"HbA1C"	"rs2465385"	0.0392928808260396	0.0336796121366054	0.243345009148763	3	"pan"
"OPG_CVDI"	"OPG"	"HbA1C"	"rs704"	-0.0091469549786876	0.0248274492278663	0.71255930200628	3	"pan"
"OPG_CVDI"	"OPG"	"HbA1C"	"All - Inverse variance weighted"	0.017188233568104	0.0248727504408641	0.489536157089265	3	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs12493410"	0.0711429831675702	0.0553334313525546	0.198542793686662	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs13127398"	-0.0496417657134804	0.0565364553959083	0.379917247034355	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs17372936"	-0.0163477493236119	0.0469997793053841	0.727970796961297	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs2262535"	0.111501139845743	0.0608188035522236	0.0667530151696345	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs2305637"	-0.0755253163377875	0.0654552741594158	0.248563248217182	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs4328821"	-0.034366834041331	0.0368216079014261	0.350647889704459	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs490358"	-0.00816229693565607	0.0108830625808748	0.453254704753736	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"rs653178"	-0.239442450273124	0.0452280183849234	1.19592426688219e-07	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"HbA1C"	"All - Inverse variance weighted"	-0.0176199732538418	0.0205190019695373	0.39049781368535	8	"pan"
"PAR-1_CVDI"	"PAR-1"	"HbA1C"	"rs10761741"	-0.0867615582537279	0.032283370513015	0.00719891022881994	2	"pan"
"PAR-1_CVDI"	"PAR-1"	"HbA1C"	"rs250727"	-0.0140894416542132	0.0281788833084263	0.617075077451974	2	"pan"
