"protein"	"exposure"	"outcome"	"SNP"	"b"	"se"	"p"	"Nsnp"	"mark"
"CXCL16_CVDI"	"CXCL16"	"Age at menopause"	"rs10510747"	0.0254707633842494	0.0764122901527482	0.738882680363527	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"Age at menopause"	"rs1250559"	0	0.141166671960417	1	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"Age at menopause"	"rs1794529"	0.101294954700896	0.111424450170986	0.363302140886898	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"Age at menopause"	"rs2009581"	0.0988550606871218	0.0395420242748487	0.0124193306515523	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"Age at menopause"	"rs3184504"	0.0686782526878951	0.0686782526878951	0.317310507862914	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"Age at menopause"	"rs6103572"	0.0323320109540853	0.0646640219081706	0.617075077451974	6	"pan"
"CXCL16_CVDI"	"CXCL16"	"Age at menopause"	"All - Inverse variance weighted"	0.070393184440171	0.0267958960381244	0.00861378806350595	6	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Age at menopause"	"rs11594179"	0.0371464125852046	0.111439237755614	0.738882680363527	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Age at menopause"	"rs2343592"	-0.0549970301603713	0.0366646867735809	0.133614402537716	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Age at menopause"	"rs7896518"	0.0413408490996997	0.0413408490996997	0.317310507862914	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Age at menopause"	"rs7898709"	0.02240888826144	0.03361333239216	0.504985075093846	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Age at menopause"	"rs8045833"	-0.0993956743002545	0.0993956743002545	0.317310507862914	5	"pan"
"Dkk-1_CVDI"	"Dkk-1"	"Age at menopause"	"All - Inverse variance weighted"	-0.00165221169279998	0.0223779345968171	0.941143921042916	5	"pan"
"EGF_CVDI"	"EGF"	"Age at menopause"	"rs10029654"	0.0582716624905308	0.0388477749936872	0.133614402537716	1	"pan"
"EGF_CVDI"	"EGF"	"Age at menopause"	"All - Wald ratio"	0.0582716624905308	0.0388477749936872	0.133614402537716	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"Age at menopause"	"rs1560832"	0.0167734295457252	0.0335468590914504	0.617075077451974	1	"pan"
"EN-RAGE_CVDI"	"EN-RAGE"	"Age at menopause"	"All - Wald ratio"	0.0167734295457252	0.0335468590914504	0.617075077451974	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"Age at menopause"	"rs4451015"	-0.0769321016503859	0.0576990762377894	0.182422439451736	1	"pan"
"ESM-1_CVDI"	"ESM-1"	"Age at menopause"	"All - Wald ratio"	-0.0769321016503859	0.0576990762377894	0.182422439451736	1	"pan"
"FABP4_CVDI"	"FABP4"	"Age at menopause"	"rs13064760"	0.0703556477996271	0.0703556477996271	0.317310507862914	1	"pan"
"FABP4_CVDI"	"FABP4"	"Age at menopause"	"All - Wald ratio"	0.0703556477996271	0.0703556477996271	0.317310507862914	1	"pan"
"FAS_CVDI"	"FAS"	"Age at menopause"	"rs982764"	0.0207547248131037	0.0207547248131037	0.317310507862914	1	"pan"
"FAS_CVDI"	"FAS"	"Age at menopause"	"All - Wald ratio"	0.0207547248131037	0.0207547248131037	0.317310507862914	1	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"rs1370593"	0.0904453529177671	0.060296901945178	0.133614402537716	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"rs209956"	-0.0270406935397079	0.0540813870794158	0.617075077451974	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"rs4074995"	0.17670342097823	0.070681368391292	0.0124193306515523	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"rs4744712"	0.0426934439947402	0.0853868879894803	0.617075077451974	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"rs6489536"	0.036246855585278	0.0724937111705559	0.617075077451974	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"rs6561643"	-0.0781729419995857	0.0781729419995857	0.317310507862914	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"rs687289"	-0.032790325542352	0.065580651084704	0.617075077451974	7	"pan"
"FGF-23_CVDI"	"FGF-23"	"Age at menopause"	"All - Inverse variance weighted"	0.0281286130895827	0.0316854717740456	0.374678036722095	7	"pan"
"FS_CVDI"	"FS"	"Age at menopause"	"rs1260326"	0.250029330363754	0.038466050825193	8.03200116771824e-11	3	"pan"
"FS_CVDI"	"FS"	"Age at menopause"	"rs31226"	0.0197403356251863	0.0394806712503726	0.617075077451974	3	"pan"
"FS_CVDI"	"FS"	"Age at menopause"	"rs7964492"	-0.154965241296377	0.0929791447778263	0.0955807045456293	3	"pan"
"FS_CVDI"	"FS"	"Age at menopause"	"All - Inverse variance weighted"	0.114244309624225	0.0962894514558661	0.235437708795723	3	"pan"
"GAL_CVDI"	"GAL"	"Age at menopause"	"rs10174860"	-0.0562016402448705	0.0281008201224353	0.0455002638963584	3	"pan"
"GAL_CVDI"	"GAL"	"Age at menopause"	"rs308966"	-0.107636601611105	0.0430546406444419	0.0124193306515523	3	"pan"
"GAL_CVDI"	"GAL"	"Age at menopause"	"rs4959146"	-0.0629055441801363	0.0629055441801363	0.317310507862914	3	"pan"
"GAL_CVDI"	"GAL"	"Age at menopause"	"All - Inverse variance weighted"	-0.0705036350422803	0.0220404179378977	0.00137984665507809	3	"pan"
"GDF-15_CVDI"	"GDF-15"	"Age at menopause"	"rs1054564"	-0.0347044361986704	0.0208226617192022	0.0955807045456294	1	"pan"
"GDF-15_CVDI"	"GDF-15"	"Age at menopause"	"All - Wald ratio"	-0.0347044361986704	0.0208226617192022	0.0955807045456294	1	"pan"
"Gal-3_CVDI"	"Gal-3"	"Age at menopause"	"rs17741681"	-0.00424512723070823	0.0169805089228329	0.802587348634153	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Age at menopause"	"rs2287921"	0.0908760450745184	0.0605840300496789	0.133614402537716	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Age at menopause"	"rs3735080"	0.107933372729014	0.0539666863645072	0.0455002638963584	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Age at menopause"	"rs4937122"	0.166309102097158	0.0831545510485789	0.0455002638963584	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Age at menopause"	"rs7979473"	0.105691765818754	0.105691765818754	0.317310507862914	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Age at menopause"	"rs812936"	-0.104929041735526	0.131161302169408	0.423710797166793	6	"pan"
"Gal-3_CVDI"	"Gal-3"	"Age at menopause"	"All - Inverse variance weighted"	0.0170260341372493	0.0220968137398155	0.44099157064747	6	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Age at menopause"	"rs10761741"	0.0369039776952359	0.0369039776952359	0.317310507862914	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Age at menopause"	"rs1354034"	0.0972431565128604	0.0648287710085736	0.133614402537716	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Age at menopause"	"rs2517622"	-0.230621987500288	0.128123326389049	0.0718606382258517	3	"pan"
"HB-EGF_CVDI"	"HB-EGF"	"Age at menopause"	"All - Inverse variance weighted"	0.0350261111759806	0.0502747394545152	0.485994291515796	3	"pan"
"HGF_CVDI"	"HGF"	"Age at menopause"	"rs5745687"	0.0889695546184096	0.050839745496234	0.0801183137276342	1	"pan"
"HGF_CVDI"	"HGF"	"Age at menopause"	"All - Wald ratio"	0.0889695546184096	0.050839745496234	0.0801183137276342	1	"pan"
"HSP_27_CVDI"	"HSP_27"	"Age at menopause"	"rs2868371"	0.022261848312218	0.022261848312218	0.317310507862914	1	"pan"
"HSP_27_CVDI"	"HSP_27"	"Age at menopause"	"All - Wald ratio"	0.022261848312218	0.022261848312218	0.317310507862914	1	"pan"
"IL-18_CVDI"	"IL-18"	"Age at menopause"	"rs385076"	0.0551659460614962	0.0275829730307481	0.0455002638963584	4	"pan"
"IL-18_CVDI"	"IL-18"	"Age at menopause"	"rs5002812"	-0.0327060316463562	0.0654120632927124	0.617075077451974	4	"pan"
"IL-18_CVDI"	"IL-18"	"Age at menopause"	"rs5744258"	0	0.0234843494424228	1	4	"pan"
"IL-18_CVDI"	"IL-18"	"Age at menopause"	"rs916964"	-0.0344787162884351	0.103436148865305	0.738882680363527	4	"pan"
"IL-18_CVDI"	"IL-18"	"Age at menopause"	"All - Inverse variance weighted"	0.0178427507659112	0.017738774458082	0.31448218538929	4	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Age at menopause"	"rs3935280"	0.126593495626195	0.168791327501593	0.453254704753736	2	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Age at menopause"	"rs6734238"	0.0249463653145737	0.0249463653145737	0.317310507862914	2	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"Age at menopause"	"All - Inverse variance weighted"	0.027119192583829	0.0246782960142963	0.271807919881158	2	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs10774625"	-0.0686782526878951	0.0686782526878951	0.317310507862914	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs10843390"	-0.163110850133751	0.0815554250668755	0.0455002638963584	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs11599750"	-0.0851487761992141	0.028382925399738	0.00269979606326019	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs11666603"	-0.0666980147335914	0.100047022100387	0.504985075093846	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs11711157"	0	0.0565450947130336	1	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs1257169"	-0.0262864593190756	0.0525729186381511	0.617075077451974	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs4274855"	0.0265331518465747	0.0795994555397241	0.738882680363527	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs4905"	0.00755165235817336	0.0151033047163467	0.617075077451974	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"rs704"	0.0377246740116607	0.0754493480233214	0.617075077451974	9	"pan"
"IL-27_CVDI"	"IL-27"	"Age at menopause"	"All - Inverse variance weighted"	-0.016494307111856	0.0153501475439288	0.282581906823878	9	"pan"
"IL-6_CVDI"	"IL-6"	"Age at menopause"	"rs4129267"	-0.0302200624950892	0.0302200624950892	0.317310507862914	1	"pan"
"IL-6_CVDI"	"IL-6"	"Age at menopause"	"All - Wald ratio"	-0.0302200624950892	0.0302200624950892	0.317310507862914	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"Age at menopause"	"rs4129267"	-0.00532383986209125	0.00532383986209125	0.317310507862914	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"Age at menopause"	"All - Wald ratio"	-0.00532383986209125	0.00532383986209125	0.317310507862914	1	"pan"
"IL-8_CVDI"	"IL-8"	"Age at menopause"	"rs7655660"	0.122072299353831	0.0813815329025538	0.133614402537716	1	"pan"
"IL-8_CVDI"	"IL-8"	"Age at menopause"	"All - Wald ratio"	0.122072299353831	0.0813815329025538	0.133614402537716	1	"pan"
"IL16_CVDI"	"IL16"	"Age at menopause"	"rs4778639"	0.013270727349987	0.0106165818799896	0.21129954733371	1	"pan"
"IL16_CVDI"	"IL16"	"Age at menopause"	"All - Wald ratio"	0.013270727349987	0.0106165818799896	0.21129954733371	1	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"rs261334"	-0.171927652843683	0.10315659170621	0.0955807045456294	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"rs2991996"	0	0.0675837785414745	1	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"rs4148005"	-0.0934343670288806	0.0622895780192537	0.133614402537716	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"rs6555820"	-0.0158537648728132	0.0105691765818754	0.133614402537716	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"rs8036675"	-0.0424088210347752	0.0848176420695505	0.617075077451974	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"rs872760"	-0.150563861661924	0.0903383169971543	0.0955807045456294	6	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"All - Inverse variance weighted"	-0.021106019098863	0.0110256877867335	0.0555871048878554	6	"pan"
"LEP_CVDI"	"LEP"	"Age at menopause"	"rs12537573"	0.0334366525898359	0.0668733051796718	0.617075077451974	2	"pan"
"LEP_CVDI"	"LEP"	"Age at menopause"	"rs1558902"	-0.0403253448825121	0.0806506897650242	0.617075077451974	2	"pan"
"LEP_CVDI"	"LEP"	"Age at menopause"	"All - Inverse variance weighted"	0.00338478355348043	0.0514786910289032	0.947575942212794	2	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"rs10505752"	-0.0716096415221345	0.0716096415221345	0.317310507862914	6	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"rs12573962"	0.0478294974076412	0.0478294974076412	0.317310507862914	6	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"rs1344674"	0.0608011771107889	0.0608011771107889	0.317310507862914	6	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"rs17162315"	0.138742053548883	0.0832452321293298	0.0955807045456293	6	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"rs2305482"	0.0338818809865048	0.0677637619730097	0.617075077451974	6	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"rs9264875"	0.0450359161431241	0.0900718322862483	0.617075077451974	6	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"All - Inverse variance weighted"	0.0405919755426195	0.0268415839091524	0.130462788585977	6	"pan"
"MB_CVDI"	"MB"	"Age at menopause"	"rs10741929"	-0.0326640470100965	0.0979921410302894	0.738882680363527	2	"pan"
"MB_CVDI"	"MB"	"Age at menopause"	"rs2234962"	0.0379780486878584	0.0759560973757168	0.617075077451974	2	"pan"
"MB_CVDI"	"MB"	"Age at menopause"	"All - Inverse variance weighted"	0.0114647074490405	0.0600332271606591	0.848546982155598	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"Age at menopause"	"rs12495098"	0.0999422333891011	0.0399768933556404	0.0124193306515523	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Age at menopause"	"rs12601658"	-0.0403253448825121	0.120976034647536	0.738882680363527	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Age at menopause"	"rs2228467"	0.0469470343558397	0.0625960458077863	0.453254704753736	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Age at menopause"	"rs9811380"	-0.205535481590187	0.0822141926360748	0.0124193306515523	4	"pan"
"MCP-1_CVDI"	"MCP-1"	"Age at menopause"	"All - Inverse variance weighted"	0.0376900047182525	0.0594022764475344	0.525762690733311	4	"pan"
"MMP-1_CVDI"	"MMP-1"	"Age at menopause"	"rs2958130"	-0.234056568128851	0.0668733051796718	0.000465258158071049	2	"pan"
"MMP-1_CVDI"	"MMP-1"	"Age at menopause"	"rs6993770"	-0.0618104274191056	0.0412069516127371	0.133614402537716	2	"pan"
"MMP-1_CVDI"	"MMP-1"	"Age at menopause"	"All - Inverse variance weighted"	-0.109212973033738	0.0769279156820903	0.155701053714374	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"Age at menopause"	"rs601338"	0.0414756195939122	0.0414756195939122	0.317310507862914	1	"pan"
"MMP-10_CVDI"	"MMP-10"	"Age at menopause"	"All - Wald ratio"	0.0414756195939122	0.0414756195939122	0.317310507862914	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"Age at menopause"	"rs737693"	-0.00662896772720207	0.0099434515908031	0.504985075093846	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"Age at menopause"	"All - Wald ratio"	-0.00662896772720207	0.0099434515908031	0.504985075093846	1	"pan"
"MMP-3_CVDI"	"MMP-3"	"Age at menopause"	"rs2267373"	0	0.0892817284942636	1	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"Age at menopause"	"rs679620"	0.00529228215908177	0.0105845643181635	0.617075077451974	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"Age at menopause"	"All - Inverse variance weighted"	0.00521893177156461	0.0105109579970841	0.619525506190594	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Age at menopause"	"rs11568819"	-0.0136704652332728	0.0227841087221214	0.548506235500147	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Age at menopause"	"rs9427472"	0.0308802094913412	0.0617604189826824	0.617075077451974	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Age at menopause"	"All - Inverse variance weighted"	-0.00833363872290749	0.0213759110279323	0.69663917232602	2	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs10107630"	0	0.0712753294702105	1	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs10753458"	0.115345841436379	0.0692075048618272	0.0955807045456294	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs1150754"	0.510266563252643	0.102053312650529	5.73303143758388e-07	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs2302774"	-0.0960199721542081	0.0960199721542081	0.317310507862914	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs6034875"	0.0676736505874073	0.0676736505874073	0.317310507862914	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs6782407"	0.245848237882755	0.16389882525517	0.133614402537716	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs757081"	0.0777351098397102	0.0518234065598068	0.133614402537716	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"rs8102236"	-0.124528348878622	0.124528348878622	0.317310507862914	8	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"All - Inverse variance weighted"	0.0825360364210661	0.0538146448497107	0.125101115580538	8	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Age at menopause"	"rs198389"	-0.0239823681629266	0.0239823681629266	0.317310507862914	1	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Age at menopause"	"All - Wald ratio"	-0.0239823681629266	0.0239823681629266	0.317310507862914	1	"pan"
"OPG_CVDI"	"OPG"	"Age at menopause"	"rs17600346"	0.0871911797402575	0.0871911797402575	0.317310507862914	3	"pan"
"OPG_CVDI"	"OPG"	"Age at menopause"	"rs704"	0.0346194457426737	0.0692388914853473	0.617075077451974	3	"pan"
"OPG_CVDI"	"OPG"	"Age at menopause"	"rs7813952"	0.0297605761647545	0.0297605761647545	0.317310507862914	3	"pan"
"OPG_CVDI"	"OPG"	"Age at menopause"	"All - Inverse variance weighted"	0.0355922790381285	0.026089189300083	0.172487659996635	3	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs12493410"	0.0349043794524899	0.13961751780996	0.802587348634153	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs13127398"	-0.14613233378817	0.0913327086176064	0.109598583399116	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs17372936"	-0.0541389204699258	0.0812083807048887	0.504985075093846	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs2262535"	-0.134275950505885	0.100706962879413	0.182422439451736	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs2305637"	-0.166745036833979	0.100047022100387	0.0955807045456294	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs4328821"	-0.0650358916827224	0.0487769187620418	0.182422439451736	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs490358"	0.00720829819287964	0.0144165963857593	0.617075077451974	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"rs653178"	-0.0352427875635251	0.0704855751270502	0.617075077451974	8	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"All - Inverse variance weighted"	-0.00899887025724802	0.0150319557257611	0.549406751533087	8	"pan"
"PAR-1_CVDI"	"PAR-1"	"Age at menopause"	"rs10761741"	0.0534564971026578	0.0534564971026578	0.317310507862914	2	"pan"
"PAR-1_CVDI"	"PAR-1"	"Age at menopause"	"rs250727"	0.0207378097969561	0.0414756195939122	0.617075077451974	2	"pan"
